Feb 12 17:14:46 np0000000049 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 17:14:46 np0000000049 dstat.sh[58910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 17:14:46 np0000000049 dstat.sh[58910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 17:26:48 np0000000049 dstat.sh[58910]: 12-02 17:26:48| 25   5  66   2   0|5125M  183M  182M 2325M|4117B 1465B|   0  3271k|   0   375 |7798    12k|1.08 1.33 1.05|3.0   0 1.0|   0     0 |           | 18  309    0   66    0
Feb 12 17:26:49 np0000000049 dstat.sh[58910]: 12-02 17:26:49| 25   5  65   2   0|5126M  182M  182M 2325M|4136B 1619B|   0  8089k|   0   612 |8466    13k|1.08 1.33 1.05|3.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 17:26:50 np0000000049 dstat.sh[58910]: 12-02 17:26:50| 24   5  68   1   0|5126M  182M  182M 2325M|4373B 1710B|   0  1891k|   0   163 |7220    10k|1.08 1.33 1.05|2.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 17:26:51 np0000000049 dstat.sh[58910]: 12-02 17:26:51| 25   6  65   2   0|5126M  182M  182M 2325M|4221B 1628B|   0  3602k|   0   416 |7883    12k|1.08 1.33 1.05|2.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 17:26:52 np0000000049 dstat.sh[58910]: 12-02 17:26:52| 24   5  66   1   0|5127M  180M  182M 2326M|4217B 1620B|   0  2304k|   0   229 |8054    12k|1.07 1.32 1.05|3.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 17:26:53 np0000000049 dstat.sh[58910]: 12-02 17:26:53| 29   7  61   1   0|5130M  176M  182M 2326M|4560B 1620B|   0  3016k|   0   333 |9745    15k|1.07 1.32 1.05|3.0   0 1.0|   0     0 |           | 18  309    0   66    0
Feb 12 17:26:54 np0000000049 dstat.sh[58910]: 12-02 17:26:54| 26   6  63   3   0|5130M  176M  182M 2326M|5054B 1605B|   0    10M|   0   744 |9627    15k|1.07 1.32 1.05|2.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 12 17:26:55 np0000000049 dstat.sh[58910]: 12-02 17:26:55| 20   5  72   1   0|5131M  175M  182M 2327M|6319B 1625B|   0  2082k|   0   235 |6606  9858 |1.07 1.32 1.05|2.0   0   0|   0     0 |           | 18  308    0   58    0
Feb 12 17:26:56 np0000000049 dstat.sh[58910]: 12-02 17:26:56|  7   2  88   1   0|5130M  175M  182M 2327M|5448B 1466B|   0  1697k|   0   142 |2659  3880 |1.07 1.32 1.05|6.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 12 17:26:57 np0000000049 dstat.sh[58910]: 12-02 17:26:57| 27   5  63   2   0|5130M  175M  182M 2327M|5988B 1612B|   0  3216k|   0   422 |8681    14k|1.23 1.35 1.06|3.0   0 1.0|   0     0 |           | 18  309    0   59    0
Feb 12 17:26:58 np0000000049 dstat.sh[58910]: 12-02 17:26:58| 25   5  66   3   0|5131M  174M  182M 2328M|4932B 1624B|   0  8377k|   0   591 |8036    13k|1.23 1.35 1.06|2.0   0 1.0|   0     0 |           | 18  309    0   55    0
Feb 12 17:26:59 np0000000049 dstat.sh[58910]: 12-02 17:26:59| 24   6  66   1   0|5132M  173M  182M 2328M|5198B 1613B|   0  3139k|   0   313 |7838    12k|1.23 1.35 1.06|3.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 12 17:27:00 np0000000049 dstat.sh[58910]: 12-02 17:27:00| 25   5  67   1   0|5132M  173M  182M 2328M|4896B 1632B|   0  2309k|   0   273 |7966    12k|1.23 1.35 1.06|3.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 12 17:27:01 np0000000049 dstat.sh[58910]: 12-02 17:27:01| 14   3  79   1   0|5131M  173M  182M 2328M|3987B 1607B|   0  2273k|   0   215 |4901  7322 |1.23 1.35 1.06|1.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 12 17:27:02 np0000000049 dstat.sh[58910]: 12-02 17:27:02| 13   3  82   1   0|5131M  173M  182M 2328M|4766B 1623B|   0  2104k|   0   174 |3969  5515 |1.21 1.35 1.06|2.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 12 17:27:03 np0000000049 dstat.sh[58910]: 12-02 17:27:03| 25   6  66   2   0|5133M  171M  182M 2329M|4521B 1627B|   0  4263k|   0   354 |7944    12k|1.21 1.35 1.06|2.0   0   0|   0     0 |           | 18  308    0   59    0
Feb 12 17:27:04 np0000000049 dstat.sh[58910]: 12-02 17:27:04| 25   6  65   2   0|5133M  171M  182M 2329M|4777B 1612B|   0  4227k|   0   401 |8019    12k|1.21 1.35 1.06|2.0   0   0|   0     0 |           | 18  309    0   60    0
Feb 12 17:27:05 np0000000049 dstat.sh[58910]: 12-02 17:27:05| 24   6  65   3   0|5134M  170M  182M 2329M|3933B 1464B|   0  8203k|   0   571 |8433    12k|1.21 1.35 1.06|2.0   0 6.0|   0     0 |           | 18  309    0   61    0
Feb 12 17:27:06 np0000000049 dstat.sh[58910]: 12-02 17:27:06|  4   1  93   0   0|5133M  170M  182M 2329M|4368B 1615B|   0  2305k|   0   142 |2000  3100 |1.21 1.35 1.06|1.0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 17:27:07 np0000000049 dstat.sh[58910]: 12-02 17:27:07| 24   5  68   2   0|5133M  170M  182M 2329M|4779B 1627B|   0  2447k|   0   304 |7374    11k|1.19 1.34 1.06|2.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 17:27:08 np0000000049 dstat.sh[58910]: 12-02 17:27:08| 25   5  66   1   0|5134M  169M  182M 2330M|4477B 1612B|   0  9371k|   0   462 |8277    12k|1.19 1.34 1.06|3.0   0 1.0|   0     0 |           | 18  309    0   64    0
Feb 12 17:27:09 np0000000049 dstat.sh[58910]: 12-02 17:27:09|  7   2  90   1   0|5134M  169M  182M 2330M|4407B 1620B|   0  3237k|   0   257 |2646  4426 |1.19 1.34 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:27:10 np0000000049 dstat.sh[58910]: 12-02 17:27:10|  9   2  85   1   0|5134M  169M  182M 2330M|4461B 1618B|   0  2082k|   0   224 |3452  5285 |1.19 1.34 1.06|2.0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 17:27:11 np0000000049 dstat.sh[58910]: 12-02 17:27:11| 13   3  82   1   0|5134M  169M  182M 2330M|4422B 1626B|   0  1883k|   0   187 |4045  6016 |1.19 1.34 1.06|7.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:12 np0000000049 dstat.sh[58910]: 12-02 17:27:12| 25   5  65   3   0|5134M  169M  182M 2330M|4637B 1463B|  16k 8747k|1.00   606 |8181    13k|1.18 1.33 1.06|2.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 17:27:13 np0000000049 dstat.sh[58910]: 12-02 17:27:13|  6   1  90   1   0|5134M  169M  182M 2330M|4712B 1610B|   0  1976k|   0   200 |2841  4521 |1.18 1.33 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:27:14 np0000000049 dstat.sh[58910]: 12-02 17:27:14| 21   5  69   1   0|5134M  168M  182M 2331M|4855B 1660B|   0  2370k|   0   286 |7193    11k|1.18 1.33 1.06|3.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:27:15 np0000000049 dstat.sh[58910]: 12-02 17:27:15| 24   4  67   1   0|5134M  168M  182M 2331M|4618B 1619B|   0  2199k|   0   204 |7732    11k|1.18 1.33 1.06|3.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 12 17:27:16 np0000000049 dstat.sh[58910]: 12-02 17:27:16| 14   4  79   1   0|5135M  167M  182M 2331M|4377B 1619B|   0  2602k|   0   275 |4904  7210 |1.18 1.33 1.06|1.0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 17:27:17 np0000000049 dstat.sh[58910]: 12-02 17:27:17| 12   3  82   1   0|5135M  167M  182M 2331M|4892B 1625B|   0  2331k|   0   228 |3666  5327 |1.16 1.33 1.06|1.0   0   0|   0     0 |           | 18  308    0   64    0
Feb 12 17:27:18 np0000000049 dstat.sh[58910]: 12-02 17:27:18|  5   1  93   0   0|5135M  167M  182M 2331M|4487B 1615B|   0  1986k|   0  65.8 |1552  2072 |1.16 1.33 1.06|2.0   0 1.0|   0     0 |           | 18  309    0   64    0
Feb 12 17:27:19 np0000000049 dstat.sh[58910]: 12-02 17:27:19| 25   5  65   3   0|5135M  166M  182M 2331M|4931B 1624B|   0  3564k|   0   440 |8225    13k|1.16 1.33 1.06|2.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 12 17:27:20 np0000000049 dstat.sh[58910]: 12-02 17:27:20| 26   6  62   3   0|5135M  166M  182M 2332M|4058B 1465B|   0    11M|   0   929 |9428    15k|1.16 1.33 1.06|4.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 17:27:21 np0000000049 dstat.sh[58910]: 12-02 17:27:21| 24   4  68   1   0|5136M  165M  182M 2332M|4356B 1653B|   0  1762k|   0   151 |6485  9034 |1.16 1.33 1.06|3.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:27:22 np0000000049 dstat.sh[58910]: 12-02 17:27:22| 20   4  72   1   0|5136M  164M  182M 2332M|4812B 1618B|   0  2018k|   0   229 |6173  9066 |1.15 1.32 1.06|2.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 17:27:23 np0000000049 dstat.sh[58910]: 12-02 17:27:23|  7   2  89   1   0|5137M  164M  182M 2332M|4406B 1630B|   0  1517k|   0   126 |2501  3574 |1.15 1.32 1.06|2.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 17:27:24 np0000000049 dstat.sh[58910]: 12-02 17:27:24|  6   2  89   1   0|5137M  164M  182M 2332M|4407B 1608B|   0  1862k|   0   191 |2777  4340 |1.15 1.32 1.06|2.0   0 2.0|   0     0 |           | 18  308    0   65    0
Feb 12 17:27:25 np0000000049 dstat.sh[58910]: 12-02 17:27:25| 22   5  71   2   0|5136M  164M  182M 2332M|4412B 1632B|   0  2381k|   0   298 |6536  9880 |1.15 1.32 1.06|2.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:27:26 np0000000049 dstat.sh[58910]: 12-02 17:27:26| 26   6  63   3   0|5137M  163M  182M 2333M|4424B 1614B|   0  9497k|   0   791 |9011    14k|1.15 1.32 1.06|2.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:27:27 np0000000049 dstat.sh[58910]: 12-02 17:27:27| 25   5  67   1   0|5137M  163M  182M 2333M|4583B 1464B|   0  2383k|   0   236 |7413    11k|1.14 1.32 1.06|3.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:28 np0000000049 dstat.sh[58910]: 12-02 17:27:28| 24   5  67   1   0|5139M  161M  182M 2333M|4505B 1610B|   0  7479k|   0   372 |6785  9530 |1.14 1.32 1.06|2.0   0 1.0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:29 np0000000049 dstat.sh[58910]: 12-02 17:27:29|  7   2  89   1   0|5139M  160M  182M 2333M|4262B 1621B|   0  2926k|   0   205 |2589  3988 |1.14 1.32 1.06|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 12 17:27:30 np0000000049 dstat.sh[58910]: 12-02 17:27:30| 11   3  84   1   0|5139M  160M  182M 2333M|4381B 1620B|   0  1884k|   0   215 |3814  5663 |1.14 1.32 1.06|1.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 17:27:31 np0000000049 dstat.sh[58910]: 12-02 17:27:31| 13   3  80   1   0|5139M  160M  182M 2333M|4930B 1623B|   0  1952k|   0   200 |4640  6856 |1.14 1.32 1.06|3.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:32 np0000000049 dstat.sh[58910]: 12-02 17:27:32| 26   6  63   2   0|5139M  160M  182M 2334M|5396B 1614B|   0  8778k|   0   740 |8727    14k|1.13 1.31 1.06|2.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:33 np0000000049 dstat.sh[58910]: 12-02 17:27:33| 26   5  65   2   0|5139M  160M  182M 2334M|5598B 1625B|   0  3258k|   0   340 |7858    12k|1.13 1.31 1.06|3.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 17:27:34 np0000000049 dstat.sh[58910]: 12-02 17:27:34| 12   3  82   1   0|5139M  159M  182M 2334M|5620B 1614B|   0  2272k|   0   224 |4223  6227 |1.13 1.31 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:27:35 np0000000049 dstat.sh[58910]: 12-02 17:27:35| 16   3  77   2   0|5139M  159M  182M 2334M|5447B 1466B|   0  2968k|   0   271 |4869  7080 |1.13 1.31 1.06|6.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:36 np0000000049 dstat.sh[58910]: 12-02 17:27:36| 25   6  65   2   0|5139M  159M  182M 2334M|5508B 1622B|   0  9574k|   0   662 |8346    13k|1.13 1.31 1.06|3.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 17:27:37 np0000000049 dstat.sh[58910]: 12-02 17:27:37|  7   2  88   1   0|5139M  159M  182M 2334M|5383B 1610B|   0  2297k|   0   212 |2689  4108 |1.04 1.29 1.06|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 12 17:27:38 np0000000049 dstat.sh[58910]: 12-02 17:27:38| 21   5  70   2   0|5140M  158M  182M 2335M|4626B 1622B|   0  2467k|   0   299 |6208  9329 |1.04 1.29 1.06|2.0   0 1.0|   0     0 |           | 18  309    0   63    0
Feb 12 17:27:39 np0000000049 dstat.sh[58910]: 12-02 17:27:39| 25   5  66   2   0|5141M  157M  182M 2335M|4287B 1630B|   0  3011k|   0   307 |6790  9650 |1.04 1.29 1.06|1.0   0   0|   0     0 |           | 18  308    0   61    0
Feb 12 17:27:40 np0000000049 dstat.sh[58910]: 12-02 17:27:40|  2   1  94   0   0|5141M  157M  182M 2335M|6512B 1642B|   0  1679k|   0   107 |1536  2363 |1.04 1.29 1.06|2.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 12 17:27:41 np0000000049 dstat.sh[58910]: 12-02 17:27:41| 16   6  75   1   0|5143M  155M  182M 2335M|5336B 1629B|   0  2188k|   0   227 |4778    11k|1.04 1.29 1.06|1.0   0  36|   0     0 |           | 18  308    0   65    0
Feb 12 17:27:42 np0000000049 dstat.sh[58910]: 12-02 17:27:42| 16   4  76   2   0|5143M  154M  182M 2335M|4995B 1630B|   0  2347k|   0   284 |5480  8221 |1.11 1.30 1.06|2.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 17:27:43 np0000000049 dstat.sh[58910]: 12-02 17:27:43| 26   4  66   2   0|5144M  153M  182M 2335M|4209B 1455B|   0  3225k|   0   334 |8710    13k|1.11 1.30 1.06|4.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 17:27:44 np0000000049 dstat.sh[58910]: 12-02 17:27:44| 24   5  66   3   0|5145M  152M  182M 2336M|3882B 1613B|   0    14M|   0  1025 |8845    14k|1.11 1.30 1.06|1.0   0   0|   0     0 |           | 18  308    0   70    0
Feb 12 17:27:45 np0000000049 dstat.sh[58910]: 12-02 17:27:45|  4   1  93   1   0|5145M  152M  182M 2336M|4822B 1627B|   0  3021k|   0   142 |2039  3059 |1.11 1.30 1.06|2.0   0   0|   0     0 |           | 18  309    0   70    0
Feb 12 17:27:46 np0000000049 dstat.sh[58910]: 12-02 17:27:46| 25   5  66   2   0|5145M  152M  182M 2336M|4734B 1618B|   0  3116k|   0   385 |8361    13k|1.11 1.30 1.06|3.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 12 17:27:47 np0000000049 dstat.sh[58910]: 12-02 17:27:47| 11   3  83   1   0|5145M  152M  182M 2336M|4617B 1613B|   0  2250k|   0   221 |3932  5931 |1.02 1.28 1.05|2.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 12 17:27:48 np0000000049 dstat.sh[58910]: 12-02 17:27:48| 15   3  79   2   0|5145M  151M  182M 2336M|4517B 1626B|   0  2831k|   0   294 |5107  7749 |1.02 1.28 1.05|2.0   0 1.0|   0     0 |           | 18  309    0   69    0
Feb 12 17:27:49 np0000000049 dstat.sh[58910]: 12-02 17:27:49| 24   4  67   2   0|5145M  150M  182M 2337M|4484B 1614B|   0  3273k|   0   360 |7737    12k|1.02 1.28 1.05|1.0   0   0|   0     0 |           | 18  308    0   71    0
Feb 12 17:27:50 np0000000049 dstat.sh[58910]: 12-02 17:27:50|  4   2  93   1   0|5145M  150M  182M 2337M|4497B 1564B|   0  7394k|   0   420 |2238  3732 |1.02 1.28 1.05|2.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 12 17:27:51 np0000000049 dstat.sh[58910]: 12-02 17:27:51| 24   6  67   2   0|5145M  150M  182M 2338M|4020B 1620B|   0  2876k|   0   335 |7590    11k|1.02 1.28 1.05|2.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 12 17:27:52 np0000000049 dstat.sh[58910]: 12-02 17:27:52| 20   4  72   1   0|5146M  149M  182M 2338M|4781B 1608B|  16k 2954k|0.99   277 |5924  8564 |1.26 1.33 1.07|2.0   0   0|   0     0 |           | 18  308    0   72    0
Feb 12 17:27:53 np0000000049 dstat.sh[58910]: 12-02 17:27:53| 13   5  80   1   0|5148M  147M  182M 2338M|4472B 1632B|   0  1724k|   0   143 |5040  7715 |1.26 1.33 1.07|2.0   0 1.0|   0     0 |           | 18  309    0   72    0
Feb 12 17:27:54 np0000000049 dstat.sh[58910]: 12-02 17:27:54| 27   4  67   1   0|5038M  256M  182M 2338M|6703B 1611B|   0  2586k|   0   275 |6524  9316 |1.26 1.33 1.07|2.0   0   0|   0     0 |           | 18  308    0   74    0
Feb 12 17:27:55 np0000000049 dstat.sh[58910]: 12-02 17:27:55| 10   2  86   1   0|4974M  320M  182M 2339M|8395B  255k|   0  1711k|   0   108 |2355  2913 |1.26 1.33 1.07|1.0   0   0|   0     0 |           | 18  308    0   74    0
Feb 12 17:27:56 np0000000049 dstat.sh[58910]: 12-02 17:27:56|  2   1  96   1   0|4964M  330M  182M 2339M|6211B 1620B|   0   788k|   0  45.0 |1235  1704 |1.26 1.33 1.07|3.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 17:27:57 np0000000049 dstat.sh[58910]: 12-02 17:27:57|  2   1  96   0   0|4964M  330M  182M 2339M|5861B 1618B|   0   855k|   0  57.9 |1314  1993 |1.16 1.30 1.06|1.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 17:27:58 np0000000049 dstat.sh[58910]: 12-02 17:27:58|  2   1  95   0   0|4964M  329M  182M 2339M|5066B 1460B|   0   954k|   0  65.1 |1429  2260 |1.16 1.30 1.06|2.0   0 1.0|   0     0 |           | 18  308    0   68    0
Feb 12 17:27:59 np0000000049 dstat.sh[58910]: 12-02 17:27:59|  2   1  96   0   0|4957M  336M  182M 2339M|5162B 1621B|   0  4746k|   0   357 |1355  1916 |1.16 1.30 1.06|1.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 17:28:00 np0000000049 dstat.sh[58910]: 12-02 17:28:00|  1   1  97   0   0|4957M  336M  182M 2339M|5041B 1620B|   0   540k|   0  33.0 |1115  1625 |1.16 1.30 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:28:01 np0000000049 dstat.sh[58910]: 12-02 17:28:01|  2   0  97   0   0|4957M  336M  182M 2339M|4766B 1620B|   0   488k|   0  32.0 |1021  1512 |1.16 1.30 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:28:02 np0000000049 dstat.sh[58910]: 12-02 17:28:02|  2   1  95   0   0|4957M  336M  182M 2339M|5197B 1618B|   0   563k|   0  40.0 |1142  1606 |1.07 1.28 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:28:03 np0000000049 dstat.sh[58910]: 12-02 17:28:03|  2   1  96   0   0|4957M  336M  182M 2339M|4705B 1620B|   0    96k|   0  16.0 |1197  1756 |1.07 1.28 1.06|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 17:28:04 np0000000049 dstat.sh[58910]: 12-02 17:28:04|  2   1  95   0   0|4957M  336M  182M 2339M|4438B 1619B|   0   380k|   0  41.0 |1249  1769 |1.07 1.28 1.06|2.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 12 17:28:05 np0000000049 dstat.sh[58910]: 12-02 17:28:05|  3   2  94   0   0|4958M  335M  182M 2339M|4218B 1458B|   0   248k|   0  31.0 |1491  2037 |1.07 1.28 1.06|1.0   0 6.0|   0     0 |           | 18  308    0   60    0
Feb 12 17:28:06 np0000000049 dstat.sh[58910]: 12-02 17:28:06|  3   1  95   0   0|4958M  335M  182M 2339M|4312B 1617B|   0   220k|   0  14.0 |1170  1612 |1.07 1.28 1.06|1.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 12 17:28:07 np0000000049 dstat.sh[58910]: 12-02 17:28:07|  2   1  97   0   0|4958M  335M  182M 2339M|4825B 1623B|   0   425k|   0  14.0 |1102  1565 |0.98 1.26 1.05|1.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 12 17:28:08 np0000000049 dstat.sh[58910]: 12-02 17:28:08|  2   1  97   0   0|4958M  335M  182M 2339M|4024B 1621B|   0    32k|   0  3.00 |1043  1507 |0.98 1.26 1.05|1.0   0 1.0|   0     0 |           | 18  308    0   56    0
Feb 12 17:28:09 np0000000049 dstat.sh[58910]: 12-02 17:28:09|  2   1  97   0   0|4958M  335M  182M 2339M|4504B 1621B|   0   108k|   0  13.0 |1175  1736 |0.98 1.26 1.05|2.0   0   0|   0     0 |           | 18  308    0   56    0
Feb 12 17:28:10 np0000000049 dstat.sh[58910]: 12-02 17:28:10|  1   1  96   0   0|4958M  335M  182M 2339M|4857B 1619B|   0   280k|   0  18.0 |1061  1671 |0.98 1.26 1.05|1.0   0   0|   0     0 |           | 18  308    0   56    0
Feb 12 17:28:11 np0000000049 dstat.sh[58910]: 12-02 17:28:11|  2   1  96   0   0|4958M  335M  182M 2339M|4560B 1620B|   0   108k|   0  16.0 |1288  1824 |0.98 1.26 1.05|1.0   0   0|   0     0 |           | 18  308    0   56    0
Feb 12 17:28:12 np0000000049 dstat.sh[58910]: 12-02 17:28:12|  3   1  95   0   0|4958M  335M  182M 2339M|4949B 1456B|   0   308k|   0  32.0 |1313  1938 |0.98 1.25 1.05|1.0   0   0|   0     0 |           | 18  308    0   53    0
Feb 12 17:28:13 np0000000049 dstat.sh[58910]: 12-02 17:28:13|  2   1  93   1   0|4958M  335M  182M 2339M|4254B 1618B|   0  4007k|   0   248 |1946  3118 |0.98 1.25 1.05|1.0   0   0|   0     0 |           | 18  308    0   53    0
Feb 12 17:28:14 np0000000049 dstat.sh[58910]: 12-02 17:28:14|  2   1  97   0   0|4958M  335M  182M 2339M|4756B 1625B|   0   457k|   0  21.1 |1058  1496 |0.98 1.25 1.05|2.0   0   0|   0     0 |           | 18  308    0   53    0
Feb 12 17:28:15 np0000000049 dstat.sh[58910]: 12-02 17:28:15|  2   1  96   0   0|4958M  335M  182M 2339M|4639B 1627B|   0   490k|   0  38.2 |1268  1914 |0.98 1.25 1.05|2.0   0   0|   0     0 |           | 18  308    0   53    0
Feb 12 17:28:16 np0000000049 dstat.sh[58910]: 12-02 17:28:16|  1   0  97   0   0|4959M  335M  182M 2339M|4707B 1748B|   0   699k|   0  11.9 |1051  1540 |0.98 1.25 1.05|1.0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 17:28:17 np0000000049 dstat.sh[58910]: 12-02 17:28:17|  2   1  96   0   0|4959M  335M  182M 2339M|4519B 1621B|   0   276k|   0  50.0 |1100  1514 |0.90 1.23 1.05|1.0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 17:28:18 np0000000049 dstat.sh[58910]: 12-02 17:28:18|  1   0  97   0   0|4959M  335M  182M 2339M|4493B 1617B|   0     0 |   0     0 |1030  1466 |0.90 1.23 1.05|1.0   0 1.0|   0     0 |           | 18  308    0   47    0
Feb 12 17:28:19 np0000000049 dstat.sh[58910]: 12-02 17:28:19|  2   1  96   0   0|4959M  335M  182M 2339M|4496B 1462B|   0    72k|   0  9.02 |1156  1700 |0.90 1.23 1.05|1.0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 17:28:20 np0000000049 dstat.sh[58910]: 12-02 17:28:20|  1   1  97   0   0|4959M  335M  182M 2339M|4769B 1733B|   0   749k|   0   116 |1087  1632 |0.90 1.23 1.05|1.0   0   0|   0     0 |           | 18  308    0   43    0
Feb 12 17:28:21 np0000000049 dstat.sh[58910]: 12-02 17:28:21|  1   0  97   0   0|4959M  335M  182M 2339M|4283B 1619B|   0    40k|   0  5.00 | 947  1371 |0.90 1.23 1.05|1.0   0   0|   0     0 |           | 18  308    0   43    0
Feb 12 17:28:22 np0000000049 dstat.sh[58910]: 12-02 17:28:22|  1   0  96   0   0|4959M  335M  182M 2339M|4481B 1619B|   0   432k|   0  9.00 |1018  1491 |0.83 1.21 1.04|1.0   0   0|   0     0 |           | 18  308    0   43    0
