May 26 16:39:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 26 16:39:55 ubuntu dstat.sh[64893]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 26 16:39:55 ubuntu dstat.sh[64893]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 26 16:55:15 ubuntu dstat.sh[64893]: 26-05 16:55:15|  5   2  90   0   0|5688M  134M  140M 1878M|6523B 2377B|   0   420k|   0  26.0 |1795  2215 |0.71 0.95 0.94|  0   0 3.0|   0     0 |           | 18  315    0   43    1
May 26 16:55:16 ubuntu dstat.sh[64893]: 26-05 16:55:16| 11   8  79   1   0|5685M  165M  136M 1853M|7247B 2482B|  44k  981k|3.00  92.1 |3698    14k|0.71 0.95 0.94|1.0   0 124|   0     0 |           | 18  317    0   45    1
May 26 16:55:17 ubuntu dstat.sh[64893]: 26-05 16:55:17|  4   1  92   0   0|5685M  165M  136M 1853M|4946B 1457B|   0  4922k|   0   442 |1901  2502 |0.71 0.95 0.94|  0   0 2.0|   0     0 |           | 18  315    0   46    1
May 26 16:55:18 ubuntu dstat.sh[64893]: 26-05 16:55:18|  6   2  91   1   0|5685M  165M  136M 1853M|5841B 2034B|   0   913k|   0  98.1 |2108  2929 |0.71 0.95 0.94|1.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:55:19 ubuntu dstat.sh[64893]: 26-05 16:55:19|  7   1  89   0   0|5685M  165M  136M 1853M|  11k 3388B|   0  1122k|   0   121 |2639  3770 |0.71 0.95 0.94|1.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:20 ubuntu dstat.sh[64893]: 26-05 16:55:20| 24   6  67   2   0|5685M  165M  136M 1853M|8780B 2108B|   0  2634k|   0   268 |7344    11k|0.73 0.95 0.94|1.0   0 1.0|   0     0 |           | 18  316    0   42    1
May 26 16:55:21 ubuntu dstat.sh[64893]: 26-05 16:55:21| 20   4  71   1   0|5685M  165M  136M 1854M|8866B 3112B|   0  6799k|   0   495 |6553  9868 |0.73 0.95 0.94|  0   0 1.0|   0     0 |           | 18  315    0   45    1
May 26 16:55:22 ubuntu dstat.sh[64893]: 26-05 16:55:22| 10   2  86   1   0|5685M  165M  136M 1854M|5507B 1530B|   0  1317k|   0   120 |3266  4551 |0.73 0.95 0.94|1.0   0 1.0|   0     0 |           | 18  316    0   44    1
May 26 16:55:23 ubuntu dstat.sh[64893]: 26-05 16:55:23|  9   2  86   1   0|5685M  165M  136M 1854M|5638B 2420B|   0  1486k|   0   150 |3200  4766 |0.73 0.95 0.94|  0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:55:24 ubuntu dstat.sh[64893]: 26-05 16:55:24| 20   4  73   2   0|5684M  165M  136M 1854M|8791B 2596B|   0  2801k|   0   324 |6321  9331 |0.73 0.95 0.94|1.0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:55:25 ubuntu dstat.sh[64893]: 26-05 16:55:25| 25   5  66   1   0|5685M  164M  136M 1854M|5778B 1517B|  32k 3026k|1.00   272 |8295    12k|0.99 1.00 0.95|1.0   0   0|   0     0 |           | 18  316    0   47    1
May 26 16:55:26 ubuntu dstat.sh[64893]: 26-05 16:55:26| 17   3  76   1   0|5685M  163M  137M 1854M|5732B 2458B|   0  2843k|   0   275 |5387  7968 |0.99 1.00 0.95|2.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:55:27 ubuntu dstat.sh[64893]: 26-05 16:55:27| 12   3  83   1   0|5685M  163M  137M 1855M|4572B 1566B|  16k 2284k|1.00   248 |4026  5840 |0.99 1.00 0.95|  0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:55:28 ubuntu dstat.sh[64893]: 26-05 16:55:28|  9   1  86   2   0|5685M  163M  137M 1855M|4489B 1855B|   0  5139k|   0   400 |3468  5337 |0.99 1.00 0.95|  0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:55:29 ubuntu dstat.sh[64893]: 26-05 16:55:29| 12   3  82   1   0|5685M  163M  137M 1855M|  11k 3076B|   0  2446k|   0   224 |3839  5550 |0.99 1.00 0.95|2.0   0   0|   0     0 |           | 18  315    0   48    1
May 26 16:55:30 ubuntu dstat.sh[64893]: 26-05 16:55:30|  5   1  91   0   0|5685M  163M  137M 1855M|5689B 2460B|  16k 1561k|1.00   122 |2192  3317 |0.99 1.00 0.96|2.0   0 2.0|   0     0 |           | 18  315    0   46    1
May 26 16:55:31 ubuntu dstat.sh[64893]: 26-05 16:55:31| 11   2  85   1   0|5685M  163M  137M 1855M|5518B 2311B|   0  1316k|   0   143 |3278  4590 |0.99 1.00 0.96|  0   0   0|   0     0 |           | 18  315    0   47    1
May 26 16:55:32 ubuntu dstat.sh[64893]: 26-05 16:55:32| 18   4  75   2   0|5685M  163M  137M 1855M|9418B 1787B|   0  2269k|   0   250 |5948  9113 |0.99 1.00 0.96|3.0   0 1.0|   0     0 |           | 18  316    0   49    1
May 26 16:55:33 ubuntu dstat.sh[64893]: 26-05 16:55:33| 26   5  64   2   0|5684M  163M  137M 1856M|4114B 1246B|   0  5315k|   0   555 |8489    13k|0.99 1.00 0.96|2.0 1.0   0|   0     0 |           | 18  316    0   49    1
May 26 16:55:34 ubuntu dstat.sh[64893]: 26-05 16:55:34| 25   5  67   1   0|5684M  163M  137M 1856M|4597B 1563B|   0  2799k|   0   266 |7697    11k|0.99 1.00 0.96|1.0   0 1.0|   0     0 |           | 18  316    0   47    1
May 26 16:55:35 ubuntu dstat.sh[64893]: 26-05 16:55:35| 23   4  68   2   0|5684M  162M  137M 1856M|4844B 2502B|   0  7091k|   0   514 |7290    11k|1.15 1.03 0.97|1.0   0   0|   0     0 |           | 18  315    0   48    1
May 26 16:55:36 ubuntu dstat.sh[64893]: 26-05 16:55:36|  9   3  86   1   0|5685M  162M  137M 1856M|6158B 1689B|   0  2032k|   0   154 |3132  4439 |1.15 1.03 0.97|1.0   0 7.0|   0     0 |           | 18  316    0   48    1
May 26 16:55:37 ubuntu dstat.sh[64893]: 26-05 16:55:37| 12   2  83   1   0|5684M  162M  137M 1856M|4858B 2014B|   0  2779k|   0   339 |4410  6641 |1.15 1.03 0.97|  0   0   0|   0     0 |           | 18  315    0   49    1
May 26 16:55:38 ubuntu dstat.sh[64893]: 26-05 16:55:38|  7   2  91   1   0|5684M  162M  137M 1856M|  10k 3010B|   0  6676k|   0   432 |2562  3564 |1.15 1.03 0.97|2.0   0   0|   0     0 |           | 18  316    0   41    1
May 26 16:55:39 ubuntu dstat.sh[64893]: 26-05 16:55:39|  9   2  85   1   0|5684M  162M  137M 1857M|7367B 2624B|   0  1824k|   0   195 |3448  5204 |1.15 1.03 0.97|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:40 ubuntu dstat.sh[64893]: 26-05 16:55:40|  9   2  84   1   0|5684M  162M  137M 1857M|6021B 2430B|   0  1688k|   0   180 |3649  5444 |1.14 1.03 0.97|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:41 ubuntu dstat.sh[64893]: 26-05 16:55:41| 14   3  80   1   0|5684M  162M  137M 1857M|8260B 1776B|   0  1473k|   0   157 |4827  6977 |1.14 1.03 0.97|1.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:55:42 ubuntu dstat.sh[64893]: 26-05 16:55:42| 26   6  63   3   0|5684M  161M  137M 1857M|4667B  714B|   0  9854k|   0   821 |8868    14k|1.14 1.03 0.97|2.0   0 1.0|   0     0 |           | 18  316    0   40    1
May 26 16:55:43 ubuntu dstat.sh[64893]: 26-05 16:55:43| 25   5  66   2   0|5683M  161M  137M 1857M|4711B 1462B|   0  3317k|   0   339 |7633    11k|1.14 1.03 0.97|1.0   0   0|   0     0 |           | 18  316    0   41    1
May 26 16:55:44 ubuntu dstat.sh[64893]: 26-05 16:55:44| 24   5  68   1   0|5684M  160M  138M 1858M|4728B 1616B|   0  1819k|   0   188 |7983    12k|1.14 1.03 0.97|2.0 1.0   0|   0     0 |           | 18  316    0   41    1
May 26 16:55:45 ubuntu dstat.sh[64893]: 26-05 16:55:45|  9   2  86   1   0|5684M  160M  138M 1858M|5920B 2472B|   0  2151k|   0   235 |3267  4989 |1.29 1.07 0.98|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:46 ubuntu dstat.sh[64893]: 26-05 16:55:46| 11   3  83   1   0|5684M  160M  138M 1858M|3042B  324B|   0  1908k|   0   198 |3970  5607 |1.29 1.07 0.98|1.0   0   0|   0     0 |           | 18  316    0   41    1
May 26 16:55:47 ubuntu dstat.sh[64893]: 26-05 16:55:47| 11   1  84   1   0|5683M  160M  138M 1858M|4225B 1296B|   0  2243k|   0   248 |3533  5464 |1.29 1.07 0.98|  0   0   0|   0     0 |           | 18  315    0   41    1
May 26 16:55:48 ubuntu dstat.sh[64893]: 26-05 16:55:48| 12   3  82   2   0|5683M  160M  138M 1858M|  10k 2722B|   0  6140k|   0   425 |4182  6327 |1.29 1.07 0.98|  0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:55:49 ubuntu dstat.sh[64893]: 26-05 16:55:49|  9   2  87   0   0|5683M  160M  138M 1858M|4392B 2364B|   0  1148k|   0   101 |2828  3959 |1.29 1.07 0.98|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:55:50 ubuntu dstat.sh[64893]: 26-05 16:55:50|  6   2  89   1   0|5683M  160M  138M 1858M|9844B 2947B|   0  1123k|   0  98.2 |2470  3560 |1.19 1.05 0.97|4.0   0   0|   0     0 |           | 18  316    0   44    1
May 26 16:55:51 ubuntu dstat.sh[64893]: 26-05 16:55:51| 26   6  64   2   0|5683M  160M  138M 1858M|  12k 2720B|   0  5176k|   0   450 |8576    13k|1.19 1.05 0.97|1.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:55:52 ubuntu dstat.sh[64893]: 26-05 16:55:52| 25   5  65   2   0|5684M  159M  138M 1859M|5955B 1457B|   0  4006k|   0   438 |8014    12k|1.19 1.05 0.97|1.0   0 1.0|   0     0 |           | 18  316    0   42    1
May 26 16:55:53 ubuntu dstat.sh[64893]: 26-05 16:55:53| 19   4  74   1   0|5684M  159M  138M 1859M|4917B 2489B|   0  3035k|   0   287 |6013  8639 |1.19 1.05 0.97|  0   0   0|   0     0 |           | 18  315    0   43    1
May 26 16:55:54 ubuntu dstat.sh[64893]: 26-05 16:55:54| 11   3  81   2   0|5684M  159M  138M 1859M|5858B 1677B|  16k   10M|0.99   739 |4211  6208 |1.19 1.05 0.97|1.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:55:55 ubuntu dstat.sh[64893]: 26-05 16:55:55|  5   1  92   1   0|5684M  159M  138M 1859M|9120B 3590B|   0  2606k|   0   159 |2245  3179 |1.33 1.08 0.98|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:56 ubuntu dstat.sh[64893]: 26-05 16:55:56|  4   1  94   1   0|5684M  159M  138M 1859M|6809B 2046B|   0  1346k|   0  94.4 |1878  2892 |1.33 1.08 0.98|2.0 1.0 1.0|   0     0 |           | 18  315    0   42    1
May 26 16:55:57 ubuntu dstat.sh[64893]: 26-05 16:55:57|  7   1  89   1   0|5684M  158M  138M 1859M|6232B 2419B|   0  1286k|   0   128 |2876  4028 |1.33 1.08 0.98|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:58 ubuntu dstat.sh[64893]: 26-05 16:55:58|  8   2  89   1   0|5684M  158M  138M 1859M|  11k 3298B|   0  1280k|   0   133 |2809  3952 |1.33 1.08 0.98|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:55:59 ubuntu dstat.sh[64893]: 26-05 16:55:59| 19   4  74   2   0|5684M  158M  138M 1860M|  10k 2492B|   0  2472k|   0   289 |6027  8930 |1.33 1.08 0.98|4.0 1.0   0|   0     0 |           | 18  316    0   39    1
May 26 16:56:00 ubuntu dstat.sh[64893]: 26-05 16:56:00| 24   4  69   1   0|5685M  156M  138M 1860M|4786B 2919B|   0  2835k|   0   283 |6702  9763 |1.31 1.08 0.98|1.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:56:01 ubuntu dstat.sh[64893]: 26-05 16:56:01|  8   2  88   1   0|5685M  156M  138M 1860M|5892B 1531B|   0  2512k|   0   185 |2591  3672 |1.31 1.08 0.98|2.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:56:02 ubuntu dstat.sh[64893]: 26-05 16:56:02|  4   1  92   1   0|5685M  156M  138M 1860M|5770B 2257B|   0  1624k|   0   130 |2353  3493 |1.31 1.08 0.98|  0   0 1.0|   0     0 |           | 18  315    0   42    1
May 26 16:56:03 ubuntu dstat.sh[64893]: 26-05 16:56:03| 24   5  67   2   0|5685M  156M  138M 1860M|8818B 2422B|  32k 7365k|1.00   592 |7922    12k|1.31 1.08 0.98|1.0   0   0|   0     0 |           | 18  316    0   43    1
May 26 16:56:04 ubuntu dstat.sh[64893]: 26-05 16:56:04| 18   3  76   2   0|5686M  155M  138M 1860M|7000B 2466B|   0  5453k|   0   412 |5825  8704 |1.31 1.08 0.98|2.0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:56:05 ubuntu dstat.sh[64893]: 26-05 16:56:05| 13   3  82   1   0|5686M  155M  138M 1861M|4414B 1463B|   0  1698k|   0   187 |3693  5341 |1.20 1.06 0.98|2.0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:56:06 ubuntu dstat.sh[64893]: 26-05 16:56:06|  5   1  92   1   0|5686M  155M  138M 1861M|6261B 2554B|   0  1021k|   0  94.8 |2233  3343 |1.20 1.06 0.98|1.0   0   0|   0     0 |           | 18  316    0   45    1
May 26 16:56:07 ubuntu dstat.sh[64893]: 26-05 16:56:07|  7   1  90   0   0|5686M  155M  138M 1861M|5557B 2267B|   0  2323k|   0   172 |2755  3882 |1.20 1.06 0.98|2.0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:56:08 ubuntu dstat.sh[64893]: 26-05 16:56:08|  7   1  88   1   0|5686M  155M  138M 1861M|  11k 3296B|   0  1595k|   0   167 |3100  4418 |1.20 1.06 0.98|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:56:09 ubuntu dstat.sh[64893]: 26-05 16:56:09| 12   3  83   1   0|5686M  155M  138M 1861M|  13k 3591B|   0  1840k|   0   211 |3968  5566 |1.20 1.06 0.98|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:56:10 ubuntu dstat.sh[64893]: 26-05 16:56:10| 11   2  84   1   0|5686M  154M  138M 1861M|6717B 2626B|   0  1564k|   0   176 |3511  5039 |1.27 1.08 0.99|  0   0   0|   0     0 |           | 18  315    0   45    1
May 26 16:56:11 ubuntu dstat.sh[64893]: 26-05 16:56:11|  3   1  94   0   0|5686M  154M  138M 1861M|  11k 2731B|   0   732k|   0  42.0 |1327  1736 |1.27 1.08 0.99|  0   0   0|   0     0 |           | 18  315    0   42    1
May 26 16:56:12 ubuntu dstat.sh[64893]: 26-05 16:56:12|  3   1  96   0   0|5686M  154M  138M 1861M|6616B 2038B|   0   632k|   0  38.0 |1291  1735 |1.27 1.08 0.99|  0   0 1.0|   0     0 |           | 18  315    0   42    1
May 26 16:56:13 ubuntu dstat.sh[64893]: 26-05 16:56:13|  6   2  92   1   0|5686M  154M  138M 1861M|5807B 2043B|   0   983k|   0  91.2 |2180  3175 |1.27 1.08 0.99|4.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:56:14 ubuntu dstat.sh[64893]: 26-05 16:56:14| 12   4  80   2   0|5687M  153M  138M 1861M|5164B 2553B|   0    12M|   0   943 |5185  7708 |1.27 1.08 0.99|1.0   0 5.0|   0     0 |           | 18  315    0   44    1
May 26 16:56:15 ubuntu dstat.sh[64893]: 26-05 16:56:15| 12   2  84   1   0|5687M  153M  138M 1861M|6044B 2503B|   0  1123k|   0   129 |3269  4501 |1.16 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  317    0   43    1
May 26 16:56:16 ubuntu dstat.sh[64893]: 26-05 16:56:16| 19   5  73   1   0|5701M  164M  129M 1847M|  12k 3287B| 271k 1431k|15.9   159 |5186    11k|1.16 1.06 0.98|1.0   0  38|   0     0 |           | 18  315    0   44    1
May 26 16:56:17 ubuntu dstat.sh[64893]: 26-05 16:56:17|  8   2  89   0   0|5694M  170M  129M 1847M|  14k 3978B|   0  1204k|   0  82.0 |2662  3500 |1.16 1.06 0.98|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:56:18 ubuntu dstat.sh[64893]: 26-05 16:56:18|  3   1  93   0   0|5695M  169M  129M 1847M|6152B 1855B|   0   548k|   0  39.0 |1413  1835 |1.16 1.06 0.98|  0   0   0|   0     0 |           | 18  315    0   44    1
May 26 16:56:19 ubuntu dstat.sh[64893]: 26-05 16:56:19|  8   2  88   1   0|5695M  169M  129M 1847M|6290B 1926B|   0  1100k|   0   120 |2731  4133 |1.16 1.06 0.98|1.0   0   0|   0     0 |           | 18  316    0   41    1
May 26 16:56:20 ubuntu dstat.sh[64893]: 26-05 16:56:20| 26   5  65   2   0|5696M  168M  129M 1847M|  10k 2604B|   0  3932k|   0   435 |8476    13k|1.15 1.06 0.98|2.0   0   0|   0     0 |           | 18  316    0   42    1
May 26 16:56:21 ubuntu dstat.sh[64893]: 26-05 16:56:21| 25   5  66   1   0|5696M  168M  129M 1847M|4680B 1453B|   0  2719k|   0   292 |7914    12k|1.15 1.06 0.98|1.0   0 1.0|   0     0 |           | 18  316    0   42    1
May 26 16:56:22 ubuntu dstat.sh[64893]: 26-05 16:56:22| 19   4  73   2   0|5696M  167M  129M 1847M|5927B 2404B|  16k 8518k|1.00   621 |6493    10k|1.15 1.06 0.98|2.0   0 1.0|   0     0 |           | 18  315    0   43    1
May 26 16:56:23 ubuntu dstat.sh[64893]: 26-05 16:56:23| 11   2  84   1   0|5697M  167M  129M 1847M|4633B 2542B|   0  1400k|   0   148 |3111  4472 |1.15 1.06 0.98|  0   0   0|   0     0 |           | 18  315    0   39    1
May 26 16:56:24 ubuntu dstat.sh[64893]: 26-05 16:56:24|  6   2  91   1   0|5696M  167M  129M 1848M|5020B 1528B|   0  4829k|   0   479 |2341  3375 |1.15 1.06 0.98|  0 1.0   0|   0     0 |           | 18  316    0   39    1
May 26 16:56:25 ubuntu dstat.sh[64893]: 26-05 16:56:25|  7   2  88   1   0|5696M  167M  129M 1848M|5710B 2625B|   0  1516k|   0   166 |2801  4257 |1.38 1.11 1.00|  0   0   0|   0     0 |           | 18  315    0   40    1
May 26 16:56:26 ubuntu dstat.sh[64893]: 26-05 16:56:26| 23   3  71   0   0|5700M  163M  129M 1848M|4617B 1464B|   0   277k|   0  31.1 |3931  4236 |1.38 1.11 1.00|1.0   0   0|   0     0 |           | 18  316    0   40    1
May 26 16:56:27 ubuntu dstat.sh[64893]: 26-05 16:56:27| 18   4  77   1   0|5704M  158M  129M 1848M|5515B 2419B|   0  1831k|   0   129 |4002  4968 |1.38 1.11 1.00|  0   0   0|   0     0 |           | 18  315    0   37    1
May 26 16:56:28 ubuntu dstat.sh[64893]: 26-05 16:56:28|  8   2  88   1   0|5704M  158M  129M 1848M|  11k 3461B|   0  1340k|   0   138 |2882  4159 |1.38 1.11 1.00|  0   0   0|   0     0 |           | 18  315    0   37    1
May 26 16:56:29 ubuntu dstat.sh[64893]: 26-05 16:56:29|  8   2  87   1   0|5704M  158M  129M 1848M|  11k 3125B|   0  1293k|   0   125 |2827  4000 |1.38 1.11 1.00|2.0   0   0|   0     0 |           | 18  315    0   37    1
May 26 16:56:30 ubuntu dstat.sh[64893]: 26-05 16:56:30|  6   1  91   1   0|5705M  157M  129M 1848M|  10k 2932B|   0  1212k|   0   120 |2530  3701 |1.43 1.12 1.00|1.0   0 2.0|   0     0 |           | 18  316    0   37    1
May 26 16:56:31 ubuntu dstat.sh[64893]: 26-05 16:56:31| 24   5  66   2   0|5705M  157M  129M 1849M|4822B 1686B|   0  3815k|   0   387 |8064    12k|1.43 1.12 1.00|1.0   0   0|   0     0 |           | 18  317    0   33    1
May 26 16:56:32 ubuntu dstat.sh[64893]: 26-05 16:56:32| 12   3  81   2   0|5705M  156M  129M 1849M|5981B 2501B|   0  7433k|   0   491 |4440  6918 |1.43 1.12 1.00|  0   0 1.0|   0     0 |           | 18  315    0   34    1
May 26 16:56:33 ubuntu dstat.sh[64893]: 26-05 16:56:33| 19   3  76   0   0|5705M  156M  129M 1849M|4608B 1567B|   0   956k|   0  47.0 |4764  6280 |1.43 1.12 1.00|1.0   0   0|   0     0 |           | 18  318    0   37    1
May 26 16:56:34 ubuntu dstat.sh[64893]: 26-05 16:56:34| 25   4  67   1   0|5707M  154M  129M 1849M|3868B 1511B| 264k 1623k|17.0   164 |6851  9305 |1.43 1.12 1.00|1.0   0 1.0|   0     0 |           | 18  320    0   54    1
May 26 16:56:35 ubuntu dstat.sh[64893]: 26-05 16:56:35| 24   4  69   1   0|5708M  153M  129M 1850M|4534B 1513B|   0  1325k|   0   125 |6623  8842 |1.31 1.10 1.00|2.0   0 2.0|   0     0 |           | 18  319    0   71    1
May 26 16:56:36 ubuntu dstat.sh[64893]: 26-05 16:56:36| 21   4  72   1   0|5710M  150M  129M 1850M|5660B 2374B|   0  1651k|   0   178 |5249  7077 |1.31 1.10 1.00|  0   0 6.0|   0     0 |           | 18  318    0   70    1
May 26 16:56:37 ubuntu dstat.sh[64893]: 26-05 16:56:37| 13   3  81   1   0|5710M  150M  129M 1850M|  10k 2491B|   0  1926k|   0   224 |4783  7169 |1.31 1.10 1.00|4.0   0   0|   0     0 |           | 18  319    0   70    1
May 26 16:56:38 ubuntu dstat.sh[64893]: 26-05 16:56:38| 25   5  67   2   0|5710M  150M  129M 1851M|4277B 1627B|   0  4623k|   0   401 |7568    11k|1.31 1.10 1.00|3.0   0   0|   0     0 |           | 18  318    0   71    1
May 26 16:56:39 ubuntu dstat.sh[64893]: 26-05 16:56:39|  8   2  88   1   0|5710M  150M  129M 1851M|5952B 2401B|   0  2330k|   0   197 |2913  4411 |1.31 1.10 1.00|  0   0   0|   0     0 |           | 18  318    0   72    1
May 26 16:56:40 ubuntu dstat.sh[64893]: 26-05 16:56:40|  8   2  87   2   0|5710M  150M  129M 1851M|6192B 2470B|   0    11M|   0   812 |3676  5737 |1.29 1.10 1.00|  0   0   0|   0     0 |           | 18  318    0   71    1
May 26 16:56:41 ubuntu dstat.sh[64893]: 26-05 16:56:41|  6   1  89   1   0|5710M  150M  129M 1851M|6513B 2456B|   0  1356k|   0   142 |2679  3914 |1.29 1.10 1.00|  0   0   0|   0     0 |           | 18  318    0   71    1
May 26 16:56:42 ubuntu dstat.sh[64893]: 26-05 16:56:42|  8   1  89   1   0|5710M  149M  129M 1851M|5926B 2347B|   0  1411k|   0   150 |2686  3858 |1.29 1.10 1.00|  0   0 1.0|   0     0 |           | 18  318    0   71    1
May 26 16:56:43 ubuntu dstat.sh[64893]: 26-05 16:56:43| 13   2  83   0   0|5711M  148M  129M 1851M|4461B 1459B|   0   648k|   0  30.0 |2868  3352 |1.29 1.10 1.00|1.0   0   0|   0     0 |           | 18  319    0   72    1
May 26 16:56:44 ubuntu dstat.sh[64893]: 26-05 16:56:44| 15   1  83   1   0|5711M  148M  129M 1851M|5573B 2216B|   0  1084k|   0  97.0 |2575  3105 |1.29 1.10 1.00|2.0   0   0|   0     0 |           | 18  317    0   72    2
May 26 16:56:45 ubuntu dstat.sh[64893]: 26-05 16:56:45|  6   1  90   1   0|5712M  148M  129M 1851M|6193B 2082B|   0  1176k|   0   119 |2326  3270 |1.19 1.08 0.99|  0   0   0|   0     0 |           | 18  317    0   72    2
May 26 16:56:46 ubuntu dstat.sh[64893]: 26-05 16:56:46|  6   1  90   0   0|5711M  148M  129M 1851M|5670B 2082B|   0  1188k|   0   119 |2415  3551 |1.19 1.08 0.99|  0   0   0|   0     0 |           | 18  317    0   72    2
May 26 16:56:47 ubuntu dstat.sh[64893]: 26-05 16:56:47|  7   2  89   1   0|5712M  147M  129M 1851M|5782B 2431B|   0  1364k|   0   154 |2766  4014 |1.19 1.08 0.99|  0   0   0|   0     0 |           | 18  317    0   72    2
May 26 16:56:48 ubuntu dstat.sh[64893]: 26-05 16:56:48|  9   2  87   0   0|5712M  147M  129M 1851M|  10k 2742B|   0  1483k|   0   121 |3262  4712 |1.19 1.08 0.99|1.0   0   0|   0     0 |           | 18  318    0   71    2
May 26 16:56:49 ubuntu dstat.sh[64893]: 26-05 16:56:49| 25   4  66   2   0|5712M  146M  130M 1852M|4566B 1967B|   0  4080k|   0   422 |8119    12k|1.19 1.08 0.99|1.0   0   0|   0     0 |           | 18  318    0   75    2
May 26 16:56:50 ubuntu dstat.sh[64893]: 26-05 16:56:50| 13   3  81   1   0|5714M  145M  130M 1852M|  11k 3610B|   0  3083k|   0   280 |4163  6080 |1.17 1.08 0.99|1.0   0   0|   0     0 |           | 18  317    0   77    2
May 26 16:56:51 ubuntu dstat.sh[64893]: 26-05 16:56:51|  7   2  88   2   0|5714M  145M  130M 1852M|7384B 2351B|   0  5910k|   0   426 |3282  5105 |1.17 1.08 0.99|1.0   0   0|   0     0 |           | 18  317    0   77    2
May 26 16:56:52 ubuntu dstat.sh[64893]: 26-05 16:56:52|  7   2  89   1   0|5714M  145M  130M 1852M|6735B 2083B|   0  1268k|   0   112 |2397  3307 |1.17 1.08 0.99|  0   0 1.0|   0     0 |           | 18  317    0   75    2
