Feb 20 16:33:33 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 20 16:33:33 ubuntu dstat.sh[59570]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 20 16:33:33 ubuntu dstat.sh[59570]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 20 16:45:44 ubuntu dstat.sh[59570]: 20-02 16:45:44|  3   2  94   1   0|4997M  175M  180M 2452M|3055B  542B|   0  1324k|   0  85.2 |1602  2419 |1.32 1.22 1.05|1.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 20 16:45:45 ubuntu dstat.sh[59570]: 20-02 16:45:45| 24   4  68   1   0|4998M  174M  180M 2453M|2910B  486B|   0  2734k|   0   275 |6385  8546 |1.32 1.22 1.05|1.0   0   0|   0     0 |           | 18  292    0   73    0
Feb 20 16:45:46 ubuntu dstat.sh[59570]: 20-02 16:45:46| 25   6  64   3   0|4999M  174M  180M 2453M|2991B  541B|   0    10M|   0   886 |9101    15k|1.29 1.22 1.05|2.0   0 1.0|   0     0 |           | 18  292    0   73    0
Feb 20 16:45:47 ubuntu dstat.sh[59570]: 20-02 16:45:47| 25   4  67   1   0|5000M  172M  180M 2453M|3059B  539B|  16k 3336k|1.00   293 |7853    12k|1.29 1.22 1.05|1.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 20 16:45:48 ubuntu dstat.sh[59570]: 20-02 16:45:48| 24   5  67   2   0|5001M  170M  180M 2453M|2207B  162B|   0  2814k|   0   312 |7909    12k|1.29 1.22 1.05|3.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 20 16:45:49 ubuntu dstat.sh[59570]: 20-02 16:45:49| 25   5  66   2   0|5001M  170M  180M 2454M|2062B  324B|   0  3964k|   0   448 |8308    13k|1.29 1.22 1.05|1.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 20 16:45:50 ubuntu dstat.sh[59570]: 20-02 16:45:50| 24   5  67   1   0|5003M  168M  180M 2454M|2829B  538B|   0  2028k|   0   179 |6928  9852 |1.29 1.22 1.05|1.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 20 16:45:51 ubuntu dstat.sh[59570]: 20-02 16:45:51| 25   6  65   2   0|5003M  168M  180M 2454M|2246B  541B|   0  3798k|   0   464 |8343    13k|1.35 1.23 1.06|1.0   0   0|   0     0 |           | 18  292    0   68    0
Feb 20 16:45:52 ubuntu dstat.sh[59570]: 20-02 16:45:52| 25   5  66   2   0|5004M  167M  180M 2455M|2974B  633B|   0  9335k|   0   638 |8176    13k|1.35 1.23 1.06|1.0   0   0|   0     0 |           | 18  292    0   68    0
Feb 20 16:45:53 ubuntu dstat.sh[59570]: 20-02 16:45:53| 25   5  68   1   0|5004M  166M  180M 2455M|2667B  541B|   0  1612k|   0   173 |7068    10k|1.35 1.23 1.06|3.0   0   0|   0     0 |           | 18  292    0   70    0
Feb 20 16:45:54 ubuntu dstat.sh[59570]: 20-02 16:45:54| 26   5  64   2   0|5005M  165M  180M 2455M|3318B  538B|   0  4093k|   0   477 |8415    13k|1.35 1.23 1.06|3.0   0   0|   0     0 |           | 18  292    0   70    0
Feb 20 16:45:55 ubuntu dstat.sh[59570]: 20-02 16:45:55| 24   5  69   1   0|5006M  164M  180M 2455M|2769B  217B|   0  1877k|   0   164 |6884    10k|1.35 1.23 1.06|2.0   0   0|   0     0 |           | 18  292    0   63    0
Feb 20 16:45:56 ubuntu dstat.sh[59570]: 20-02 16:45:56|  6   2  88   1   0|5006M  163M  180M 2455M|2708B  270B|   0  2322k|   0   222 |2699  4424 |1.24 1.21 1.05|  0   0 1.0|   0     0 |           | 18  291    0   64    0
Feb 20 16:45:57 ubuntu dstat.sh[59570]: 20-02 16:45:57| 20   4  73   1   0|5006M  163M  180M 2455M|3145B  486B|   0    11M|   0   313 |6489  9528 |1.24 1.21 1.05|2.0   0   0|   0     0 |           | 18  292    0   65    0
Feb 20 16:45:58 ubuntu dstat.sh[59570]: 20-02 16:45:58| 29   7  60   3   0|5011M  158M  180M 2456M|3261B  540B|  32k 9810k|1.00   679 |9898    16k|1.24 1.21 1.05|2.0   0 2.0|   0     0 |           | 18  292    0   67    0
Feb 20 16:45:59 ubuntu dstat.sh[59570]: 20-02 16:45:59| 26   7  65   1   0|5011M  158M  180M 2456M|4106B  541B|   0  3079k|   0   330 |8136    12k|1.24 1.21 1.05|1.0   0   0|   0     0 |           | 18  292    0   63    0
Feb 20 16:46:00 ubuntu dstat.sh[59570]: 20-02 16:46:00| 25   5  66   1   0|5010M  158M  180M 2457M|3785B  486B|   0  2443k|   0   287 |8005    12k|1.24 1.21 1.05|1.0   0   0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:01 ubuntu dstat.sh[59570]: 20-02 16:46:01| 23   5  69   1   0|5011M  157M  180M 2457M|3611B  539B|   0  2538k|   0   269 |6824  9987 |1.22 1.21 1.05|  0   0   0|   0     0 |           | 18  291    0   64    0
Feb 20 16:46:02 ubuntu dstat.sh[59570]: 20-02 16:46:02|  5   1  92   1   0|5011M  157M  180M 2457M|2785B  486B|   0  1453k|   0  92.1 |1764  2531 |1.22 1.21 1.05|  0   0   0|   0     0 |           | 18  292    0   65    0
Feb 20 16:46:03 ubuntu dstat.sh[59570]: 20-02 16:46:03| 25   5  67   2   0|5011M  157M  180M 2457M|2990B  541B|   0  3136k|   0   343 |6917    10k|1.22 1.21 1.05|1.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 20 16:46:04 ubuntu dstat.sh[59570]: 20-02 16:46:04| 24   6  65   2   0|5013M  154M  180M 2457M|3091B  486B|   0  9485k|   0   720 |9333    15k|1.22 1.21 1.05|1.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 20 16:46:05 ubuntu dstat.sh[59570]: 20-02 16:46:05| 25   5  68   0   0|5014M  153M  180M 2458M|3532B  539B|   0  2577k|   0   199 |7263    10k|1.22 1.21 1.05|1.0   0   0|   0     0 |           | 18  292    0   62    0
Feb 20 16:46:06 ubuntu dstat.sh[59570]: 20-02 16:46:06|  6   2  90   1   0|5014M  153M  180M 2458M|3080B  540B|   0  1952k|   0   197 |2592  4052 |1.12 1.19 1.05|  0   0 1.0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:07 ubuntu dstat.sh[59570]: 20-02 16:46:07| 21   5  70   2   0|5014M  153M  180M 2458M|2969B  487B|   0  3086k|   0   366 |7101    11k|1.12 1.19 1.05|1.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 20 16:46:08 ubuntu dstat.sh[59570]: 20-02 16:46:08| 24   5  66   1   0|5014M  153M  180M 2458M|3496B  539B|   0  4383k|   0   385 |8393    13k|1.12 1.19 1.05|1.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 20 16:46:09 ubuntu dstat.sh[59570]: 20-02 16:46:09| 12   6  78   2   0|5047M  119M  180M 2462M|2722B  540B|   0  8070k|   0   568 |4748  9554 |1.12 1.19 1.05|4.0   0  36|   0     0 |           | 19  292    0   62    0
Feb 20 16:46:10 ubuntu dstat.sh[59570]: 20-02 16:46:10| 13   3  81   1   0|5021M  146M  180M 2459M|3351B  484B|   0  1673k|   0   200 |3982  6255 |1.12 1.19 1.05|1.0   0 6.0|   0     0 |           | 18  291    0   65    0
Feb 20 16:46:11 ubuntu dstat.sh[59570]: 20-02 16:46:11| 11   2  85   1   0|5021M  146M  180M 2459M|2970B  542B|   0  1325k|   0   138 |3506  5089 |1.27 1.22 1.06|1.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 20 16:46:12 ubuntu dstat.sh[59570]: 20-02 16:46:12| 25   5  66   2   0|5021M  145M  180M 2459M|3201B  486B|   0  7955k|   0   518 |8065    12k|1.27 1.22 1.06|2.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 20 16:46:13 ubuntu dstat.sh[59570]: 20-02 16:46:13|  7   2  88   1   0|5021M  145M  180M 2459M|3379B  540B|   0  2496k|   0   239 |2805  4500 |1.27 1.22 1.06|  0   0   0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:14 ubuntu dstat.sh[59570]: 20-02 16:46:14| 21   5  72   2   0|5021M  145M  180M 2459M|4065B  379B|   0  3322k|   0   377 |6973    11k|1.27 1.22 1.06|1.0   0   0|   0     0 |           | 18  292    0   64    0
Feb 20 16:46:15 ubuntu dstat.sh[59570]: 20-02 16:46:15| 23   5  68   1   0|5022M  144M  180M 2459M|4394B  108B|   0  2472k|   0   198 |7549    11k|1.27 1.22 1.06|1.0   0   0|   0     0 |           | 18  292    0   62    0
Feb 20 16:46:16 ubuntu dstat.sh[59570]: 20-02 16:46:16| 16   3  78   1   0|5022M  143M  180M 2460M|3621B  540B|   0  2396k|   0   244 |5139  7869 |1.17 1.20 1.05|1.0   0 1.0|   0     0 |           | 18  291    0   66    0
Feb 20 16:46:17 ubuntu dstat.sh[59570]: 20-02 16:46:17|  9   2  85   1   0|5022M  143M  180M 2460M|3023B  486B|   0  2236k|   0   229 |3430  5199 |1.17 1.20 1.05|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:18 ubuntu dstat.sh[59570]: 20-02 16:46:18|  4   1  93   1   0|5022M  143M  180M 2460M|3149B  542B|   0  6002k|   0   338 |2185  3567 |1.17 1.20 1.05|1.0   0   0|   0     0 |           | 18  292    0   69    0
Feb 20 16:46:19 ubuntu dstat.sh[59570]: 20-02 16:46:19| 24   5  66   2   0|5022M  143M  180M 2460M|3437B  540B|   0  3433k|   0   379 |7806    12k|1.17 1.20 1.05|1.0   0   0|   0     0 |           | 18  292    0   65    0
Feb 20 16:46:20 ubuntu dstat.sh[59570]: 20-02 16:46:20| 25   6  65   3   0|5022M  143M  180M 2460M|3197B  486B|   0  4345k|   0   490 |8165    13k|1.17 1.20 1.05|1.0   0   0|   0     0 |           | 18  292    0   67    0
Feb 20 16:46:21 ubuntu dstat.sh[59570]: 20-02 16:46:21| 25   5  68   1   0|5023M  142M  180M 2461M|2723B  541B|   0  2447k|   0   227 |8635    13k|1.16 1.19 1.05|2.0   0   0|   0     0 |           | 18  293    0   69    0
Feb 20 16:46:22 ubuntu dstat.sh[59570]: 20-02 16:46:22|  8   2  86   1   0|5022M  142M  180M 2461M|2933B  484B|   0  2966k|   0   263 |3617  5653 |1.16 1.19 1.05|  0   0   0|   0     0 |           | 18  291    0   70    0
Feb 20 16:46:23 ubuntu dstat.sh[59570]: 20-02 16:46:23| 10   3  84   1   0|5023M  142M  180M 2461M|3020B  540B|   0  2244k|   0   237 |3528  5420 |1.16 1.19 1.05|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:24 ubuntu dstat.sh[59570]: 20-02 16:46:24| 11   2  84   1   0|5022M  142M  180M 2461M|2713B  487B|   0  1868k|   0   178 |3689  5513 |1.16 1.19 1.05|1.0   0   0|   0     0 |           | 18  292    0   70    0
Feb 20 16:46:25 ubuntu dstat.sh[59570]: 20-02 16:46:25| 26   6  64   3   0|5022M  142M  180M 2461M|2896B  539B|   0    10M|   0   814 |9247    15k|1.16 1.19 1.05|1.0   0 2.0|   0     0 |           | 18  292    0   70    0
Feb 20 16:46:26 ubuntu dstat.sh[59570]: 20-02 16:46:26| 24   5  67   1   0|5023M  141M  180M 2462M|2586B  486B|   0  3144k|   0   328 |8450    13k|1.14 1.19 1.05|1.0   0 1.0|   0     0 |           | 18  292    0   71    0
Feb 20 16:46:27 ubuntu dstat.sh[59570]: 20-02 16:46:27| 24   6  67   1   0|5024M  139M  180M 2462M|2471B  216B|   0  2549k|   0   257 |8008    12k|1.14 1.19 1.05|1.0 1.0   0|   0     0 |           | 18  291    0   72    0
Feb 20 16:46:28 ubuntu dstat.sh[59570]: 20-02 16:46:28|  2   1  95   1   0|5024M  139M  180M 2462M|2429B  325B|   0  6236k|   0   309 |1474  2280 |1.14 1.19 1.05|1.0   0   0|   0     0 |           | 18  291    0   67    0
Feb 20 16:46:29 ubuntu dstat.sh[59570]: 20-02 16:46:29| 10   2  84   1   0|5024M  139M  180M 2462M|2704B  486B|   0  2254k|   0   252 |3639  5445 |1.14 1.19 1.05|  0   0   0|   0     0 |           | 18  291    0   68    0
Feb 20 16:46:30 ubuntu dstat.sh[59570]: 20-02 16:46:30| 16   3  79   1   0|5024M  139M  180M 2462M|3282B  378B|   0  1802k|   0   191 |5422  7922 |1.14 1.19 1.05|1.0   0   0|   0     0 |           | 18  292    0   68    0
Feb 20 16:46:31 ubuntu dstat.sh[59570]: 20-02 16:46:31| 25   6  62   3   0|5024M  139M  180M 2463M|2620B  162B|   0    10M|   0   910 |9355    16k|1.13 1.19 1.05|2.0   0   0|   0     0 |           | 18  292    0   69    0
Feb 20 16:46:32 ubuntu dstat.sh[59570]: 20-02 16:46:32| 24   6  66   2   0|5024M  138M  180M 2463M|3821B  541B|   0  4361k|   0   406 |8181    12k|1.13 1.19 1.05|3.0   0   0|   0     0 |           | 18  292    0   67    0
Feb 20 16:46:33 ubuntu dstat.sh[59570]: 20-02 16:46:33|  3   1  94   1   0|5025M  138M  180M 2463M|3492B  539B|   0  1353k|   0  91.8 |1675  2500 |1.13 1.19 1.05|  0   0   0|   0     0 |           | 18  291    0   67    0
Feb 20 16:46:34 ubuntu dstat.sh[59570]: 20-02 16:46:34| 24   5  67   2   0|5024M  138M  180M 2463M|3616B  487B|   0  4509k|   0   364 |7576    11k|1.13 1.19 1.05|1.0   0   0|   0     0 |           | 18  292    0   69    0
Feb 20 16:46:35 ubuntu dstat.sh[59570]: 20-02 16:46:35| 16   4  77   1   0|5025M  137M  180M 2463M|3973B  539B|   0  2544k|   0   259 |5451  8084 |1.13 1.19 1.05|  0   0   0|   0     0 |           | 18  291    0   70    0
Feb 20 16:46:36 ubuntu dstat.sh[59570]: 20-02 16:46:36| 11   2  84   0   0|5025M  137M  180M 2463M|3259B  540B|   0  2399k|   0   171 |3541  5019 |1.12 1.18 1.05|2.0   0 1.0|   0     0 |           | 18  293    0   66    0
Feb 20 16:46:37 ubuntu dstat.sh[59570]: 20-02 16:46:37| 25   6  65   2   0|5025M  137M  180M 2464M|3630B  582B|   0  7458k|   0   598 |8539    13k|1.12 1.18 1.05|1.0   0   0|   0     0 |           | 18  292    0   67    0
Feb 20 16:46:38 ubuntu dstat.sh[59570]: 20-02 16:46:38|  7   2  89   1   0|5025M  136M  180M 2464M|3263B  485B|   0  2963k|   0   237 |2989  4732 |1.12 1.18 1.05|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:39 ubuntu dstat.sh[59570]: 20-02 16:46:39| 10   2  86   1   0|5025M  136M  180M 2464M|3509B  583B|   0  1877k|   0   225 |3532  5438 |1.12 1.18 1.05|1.0   0   0|   0     0 |           | 18  291    0   71    0
Feb 20 16:46:40 ubuntu dstat.sh[59570]: 20-02 16:46:40| 13   3  82   1   0|5026M  136M  180M 2464M|3791B  487B|  16k 1947k|1.00   216 |4638  6945 |1.12 1.18 1.05|1.0   0   0|   0     0 |           | 18  292    0   64    0
Feb 20 16:46:41 ubuntu dstat.sh[59570]: 20-02 16:46:41| 24   5  67   1   0|5026M  135M  180M 2464M|2894B  486B|   0  3222k|   0   319 |7821    12k|1.11 1.18 1.05|2.0   0   0|   0     0 |           | 18  293    0   64    0
Feb 20 16:46:42 ubuntu dstat.sh[59570]: 20-02 16:46:42| 26   4  67   2   0|5027M  134M  180M 2464M|3186B    0 |   0  3134k|   0   330 |7059    11k|1.11 1.18 1.05|  0   0   0|   0     0 |           | 18  292    0   66    0
Feb 20 16:46:43 ubuntu dstat.sh[59570]: 20-02 16:46:43| 10   3  84   1   0|5027M  134M  180M 2465M|2340B    0 |   0  7407k|   0   504 |3793  5952 |1.11 1.18 1.05|  0   0   0|   0     0 |           | 18  291    0   67    0
Feb 20 16:46:44 ubuntu dstat.sh[59570]: 20-02 16:46:44| 18   4  75   2   0|5026M  134M  180M 2465M|2887B    0 |   0  7800k|   0   598 |5994  9394 |1.11 1.18 1.05|1.0   0   0|   0     0 |           | 18  292    0   63    0
Feb 20 16:46:45 ubuntu dstat.sh[59570]: 20-02 16:46:45| 23   5  68   2   0|5027M  133M  180M 2465M|3323B  540B|   0  4812k|   0   432 |7661    12k|1.11 1.18 1.05|  0   0   0|   0     0 |           | 18  291    0   64    0
Feb 20 16:46:46 ubuntu dstat.sh[59570]: 20-02 16:46:46|  4   1  93   0   0|5027M  133M  180M 2465M|3127B  486B|   0  1484k|   0  90.0 |1679  2430 |1.10 1.18 1.05|1.0   0 1.0|   0     0 |           | 18  292    0   64    0
Feb 20 16:46:47 ubuntu dstat.sh[59570]: 20-02 16:46:47| 25   5  66   2   0|5026M  133M  180M 2465M|3520B  540B|   0  3695k|   0   398 |8061    12k|1.10 1.18 1.05|1.0   0   0|   0     0 |           | 18  292    0   65    0
Feb 20 16:46:48 ubuntu dstat.sh[59570]: 20-02 16:46:48| 13   3  81   1   0|5027M  133M  180M 2465M|2416B  539B|   0  2691k|   0   262 |4533  7061 |1.10 1.18 1.05|  0   0   0|   0     0 |           | 18  291    0   66    0
Feb 20 16:46:49 ubuntu dstat.sh[59570]: 20-02 16:46:49| 13   3  80   1   0|5027M  133M  180M 2466M|2660B  324B|   0  2289k|   0   215 |4609  6807 |1.10 1.18 1.05|2.0   0   0|   0     0 |           | 18  292    0   66    0
Feb 20 16:46:50 ubuntu dstat.sh[59570]: 20-02 16:46:50| 25   6  66   2   0|5028M  131M  180M 2466M|2630B  162B|  16k 3149k|1.00   327 |7906    12k|1.10 1.18 1.05|3.0   0   0|   0     0 |           | 18  292    0   68    0
Feb 20 16:46:51 ubuntu dstat.sh[59570]: 20-02 16:46:51|  5   1  92   1   0|5028M  131M  180M 2466M|2835B  539B|   0  2336k|   0   183 |2246  3576 |1.01 1.16 1.04|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:52 ubuntu dstat.sh[59570]: 20-02 16:46:52| 24   4  68   2   0|5028M  131M  180M 2466M|2943B  473B|   0  9464k|   0   735 |7722    12k|1.01 1.16 1.04|2.0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:53 ubuntu dstat.sh[59570]: 20-02 16:46:53| 17   2  79   0   0|4862M  296M  180M 2467M|4845B  251k|   0  1100k|   0  76.0 |2457  2803 |1.01 1.16 1.04|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:54 ubuntu dstat.sh[59570]: 20-02 16:46:54|  2   1  95   0   0|4861M  297M  180M 2467M|3019B  540B|   0   764k|   0  53.0 |1308  1997 |1.01 1.16 1.04|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:55 ubuntu dstat.sh[59570]: 20-02 16:46:55|  2   1  95   0   0|4859M  299M  180M 2467M|3058B  485B|   0  2210k|   0   130 |1414  2129 |1.01 1.16 1.04|  0   0   0|   0     0 |           | 18  291    0   69    0
Feb 20 16:46:56 ubuntu dstat.sh[59570]: 20-02 16:46:56|  1   1  97   0   0|4856M  302M  180M 2467M|2611B  325B|   0    60k|   0  5.01 | 944  1454 |0.93 1.14 1.04|  0   0 1.0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:57 ubuntu dstat.sh[59570]: 20-02 16:46:57|  1   1  96   0   0|4856M  303M  180M 2467M|2415B    0 |   0    80k|   0  11.0 |1072  1737 |0.93 1.14 1.04|  0   0   0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:58 ubuntu dstat.sh[59570]: 20-02 16:46:58|  6   3  89   0   0|4859M  300M  180M 2467M|2758B    0 |   0   320k|   0  22.0 |3275  5256 |0.93 1.14 1.04|  0   0 1.0|   0     0 |           | 18  291    0   63    0
Feb 20 16:46:59 ubuntu dstat.sh[59570]: 20-02 16:46:59|  4   2  94   0   0|4858M  300M  180M 2467M|3960B  216B|   0     0 |   0     0 |1545  1878 |0.93 1.14 1.04|  0   0   0|   0     0 |           | 18  291    0   65    0
Feb 20 16:47:00 ubuntu dstat.sh[59570]: 20-02 16:47:00|  3   1  94   0   0|4858M  300M  180M 2467M|4334B  539B|   0   280k|   0  25.0 |1544  1975 |0.93 1.14 1.04|1.0   0   0|   0     0 |           | 18  291    0   62    0
Feb 20 16:47:01 ubuntu dstat.sh[59570]: 20-02 16:47:01|  1   1  97   0   0|4858M  300M  180M 2467M|3314B  487B|   0    32k|   0  4.01 |1000  1500 |0.86 1.12 1.03|  0   0   0|   0     0 |           | 18  291    0   62    0
Feb 20 16:47:02 ubuntu dstat.sh[59570]: 20-02 16:47:02|  2   2  95   1   0|4858M  300M  180M 2467M|3129B  432B|   0   456k|   0  56.0 |1468  2162 |0.86 1.12 1.03|2.0   0   0|   0     0 |           | 18  291    0   62    0
Feb 20 16:47:03 ubuntu dstat.sh[59570]: 20-02 16:47:03|  2   0  96   0   0|4858M  300M  180M 2467M|2425B  108B|   0   288k|   0  26.0 |1144  1676 |0.86 1.12 1.03|  0   0   0|   0     0 |           | 18  291    0   62    0
Feb 20 16:47:04 ubuntu dstat.sh[59570]: 20-02 16:47:04|  2   1  95   0   0|4858M  300M  180M 2467M|2942B  485B|   0  4882k|   0   315 |1342  1907 |0.86 1.12 1.03|1.0   0   0|   0     0 |           | 18  291    0   60    0
Feb 20 16:47:05 ubuntu dstat.sh[59570]: 20-02 16:47:05|  2   1  96   0   0|4858M  300M  180M 2467M|2968B  541B|   0   176k|   0  11.0 |1080  1548 |0.86 1.12 1.03|  0   0   0|   0     0 |           | 18  291    0   60    0
Feb 20 16:47:06 ubuntu dstat.sh[59570]: 20-02 16:47:06|  2   0  97   0   0|4859M  299M  180M 2467M|3093B  486B|   0   548k|   0  51.0 |1049  1501 |0.79 1.10 1.03|  0   0 1.0|   0     0 |           | 18  291    0   60    0
Feb 20 16:47:07 ubuntu dstat.sh[59570]: 20-02 16:47:07|  2   2  95   0   0|4859M  299M  180M 2467M|3484B  540B|   0   164k|   0  19.0 |1419  2149 |0.79 1.10 1.03|  0   0   0|   0     0 |           | 18  291    0   60    0
Feb 20 16:47:08 ubuntu dstat.sh[59570]: 20-02 16:47:08|  2   0  95   0   0|4859M  299M  180M 2467M|3029B  485B|   0   547k|   0  41.0 |1335  1995 |0.79 1.10 1.03|  0   0   0|   0     0 |           | 18  291    0   57    0
Feb 20 16:47:09 ubuntu dstat.sh[59570]: 20-02 16:47:09|  2   1  96   0   0|4859M  299M  180M 2467M|3587B  540B|   0    76k|   0  10.0 |1083  1528 |0.79 1.10 1.03|  0   0   0|   0     0 |           | 18  291    0   57    0
Feb 20 16:47:10 ubuntu dstat.sh[59570]: 20-02 16:47:10|  8   5  87   0   0|4871M  287M  180M 2467M|3429B  486B|   0     0 |   0     0 |2366  6081 |0.79 1.10 1.03|1.0   0  39|   0     0 |           | 18  291    0   58    0
Feb 20 16:47:11 ubuntu dstat.sh[59570]: 20-02 16:47:11|  1   1  97   0   0|4871M  287M  180M 2467M|3139B  540B|   0     0 |   0     0 |1000  1401 |0.73 1.08 1.02|1.0   0 3.0|   0     0 |           | 18  291    0   58    0
Feb 20 16:47:12 ubuntu dstat.sh[59570]: 20-02 16:47:12|  2   0  96   0   0|4866M  292M  180M 2467M|3189B  432B|   0   252k|   0  23.0 |1306  1906 |0.73 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   58    0
Feb 20 16:47:13 ubuntu dstat.sh[59570]: 20-02 16:47:13|  2   0  96   0   0|4866M  292M  180M 2467M|3119B   54B|   0    32k|   0  3.98 |1028  1451 |0.73 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   50    0
Feb 20 16:47:14 ubuntu dstat.sh[59570]: 20-02 16:47:14|  3   1  95   0   0|4866M  292M  180M 2467M|4054B  542B|   0   128k|   0  19.1 |1381  1934 |0.73 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   50    0
Feb 20 16:47:15 ubuntu dstat.sh[59570]: 20-02 16:47:15|  1   0  96   0   0|4866M  292M  180M 2467M|4158B  540B|   0   176k|   0  11.0 |1122  1590 |0.73 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   50    0
Feb 20 16:47:16 ubuntu dstat.sh[59570]: 20-02 16:47:16|  1   1  97   0   0|4866M  292M  180M 2467M|3738B  540B|   0    32k|   0  4.00 |1045  1491 |0.75 1.08 1.02|  0   0 1.0|   0     0 |           | 18  291    0   50    0
Feb 20 16:47:17 ubuntu dstat.sh[59570]: 20-02 16:47:17|  2   1  97   0   0|4866M  292M  180M 2467M|3219B  540B|   0   144k|   0  18.0 |1252  1908 |0.75 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   40    0
Feb 20 16:47:18 ubuntu dstat.sh[59570]: 20-02 16:47:18|  1   0  96   0   0|4866M  292M  180M 2467M|3375B  539B|   0   332k|   0  28.0 |1099  1618 |0.75 1.08 1.02|  0   0   0|   0     0 |           | 18  291    0   40    0
Feb 20 16:47:19 ubuntu dstat.sh[59570]: 20-02 16:47:19|  2   0  97   0   0|4866M  292M  180M 2467M|2828B  486B|   0     0 |   0     0 | 950  1439 |0.75 1.08 1.02|1.0   0   0|   0     0 |           | 18  291    0   40    0
Feb 20 16:47:20 ubuntu dstat.sh[59570]: 20-02 16:47:20|  2   1  96   0   0|4866M  292M  180M 2467M|2962B  540B|   0    88k|   0  13.0 |1339  1898 |0.75 1.08 1.02|1.0   0   0|   0     0 |           | 18  291    0   40    0
Feb 20 16:47:21 ubuntu dstat.sh[59570]: 20-02 16:47:21|  1   1  97   0   0|4866M  292M  180M 2467M|2706B  626B|   0   192k|   0  15.0 |1058  1550 |0.69 1.06 1.01|  0   0   0|   0     0 |           | 18  291    0   33    0
