May 20 08:20:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 08:20:29 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 08:20:29 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 08:38:52 ubuntu dstat.sh[64862]: 20-05 08:38:52|  7   1  90   1   0|5417M  154M  184M 2063M|3992B  887B|   0  1184k|   0   137 |2689  3911 |0.78 0.62 0.75|  0   0   0|   0     0 |           | 18  294    0   54    3
May 20 08:38:53 ubuntu dstat.sh[64862]: 20-05 08:38:53| 15   3  80   1   0|5417M  154M  184M 2063M|3917B  463B|   0  1849k|   0   212 |4530  6498 |0.78 0.62 0.75|1.0   0   0|   0     0 |           | 18  294    0   56    3
May 20 08:38:54 ubuntu dstat.sh[64862]: 20-05 08:38:54|  6   2  90   1   0|5417M  154M  184M 2063M|3786B  397B|   0  1420k|   0   130 |2625  3948 |0.78 0.62 0.75|  0   0   0|   0     0 |           | 18  294    0   56    3
May 20 08:38:55 ubuntu dstat.sh[64862]: 20-05 08:38:55|  9   2  87   1   0|5416M  154M  184M 2063M|  11k 1446B|   0  1579k|   0   158 |3374  4881 |0.78 0.62 0.75|1.0   0 1.0|   0     0 |           | 18  295    0   56    3
May 20 08:38:56 ubuntu dstat.sh[64862]: 20-05 08:38:56| 25   5  65   3   0|5417M  153M  184M 2063M|3004B    0 |   0  8118k|   0   622 |8639    13k|0.88 0.64 0.76|2.0   0 1.0|   0     0 |           | 18  296    0   58    3
May 20 08:38:57 ubuntu dstat.sh[64862]: 20-05 08:38:57| 23   5  67   1   0|5417M  152M  184M 2064M|2449B    0 |   0  3560k|   0   320 |7363    11k|0.88 0.64 0.76|1.0   0   0|   0     0 |           | 18  295    0   57    3
May 20 08:38:58 ubuntu dstat.sh[64862]: 20-05 08:38:58| 25   5  66   2   0|5418M  151M  184M 2064M|2530B   66B|   0  2147k|   0   248 |7491    11k|0.88 0.64 0.76|3.0   0   0|   0     0 |           | 18  294    0   58    3
May 20 08:38:59 ubuntu dstat.sh[64862]: 20-05 08:38:59| 10   6  83   0   0|5440M  165M  183M 2031M|3922B 1009B|   0  1183k|   0  97.9 |3522  7552 |0.88 0.64 0.76|2.0   0  36|   0     0 |           | 18  295    0   59    3
May 20 08:39:00 ubuntu dstat.sh[64862]: 20-05 08:39:00|  7   1  89   1   0|5440M  165M  183M 2031M|4961B  875B|   0  1387k|   0   131 |2626  3910 |0.88 0.64 0.76|  0   0   0|   0     0 |           | 18  294    0   59    3
May 20 08:39:01 ubuntu dstat.sh[64862]: 20-05 08:39:01| 21   5  70   2   0|5439M  165M  183M 2031M|7694B  967B|   0  2866k|   0   342 |7414    11k|0.89 0.65 0.76|2.0   0   0|   0     0 |           | 18  295    0   54    3
May 20 08:39:02 ubuntu dstat.sh[64862]: 20-05 08:39:02| 25   5  66   2   0|5439M  165M  183M 2031M|4800B   66B|   0  9145k|   0   644 |8043    12k|0.89 0.65 0.76|1.0   0   0|   0     0 |           | 18  295    0   54    3
May 20 08:39:03 ubuntu dstat.sh[64862]: 20-05 08:39:03|  7   2  87   2   0|5439M  165M  183M 2031M|4564B  944B|   0  7606k|   0   479 |3435  5574 |0.89 0.65 0.76|  0   0   0|   0     0 |           | 18  294    0   56    3
May 20 08:39:04 ubuntu dstat.sh[64862]: 20-05 08:39:04|  9   2  87   1   0|5439M  165M  183M 2031M|4173B  884B|   0  1793k|   0   196 |3329  5000 |0.89 0.65 0.76|  0   0 1.0|   0     0 |           | 18  294    0   56    3
May 20 08:39:05 ubuntu dstat.sh[64862]: 20-05 08:39:05|  8   3  86   1   0|5440M  164M  183M 2031M|4782B  884B|   0  2552k|   0   121 |3114  4317 |0.89 0.65 0.76|  0   0 4.0|   0     0 |           | 18  294    0   46    3
May 20 08:39:06 ubuntu dstat.sh[64862]: 20-05 08:39:06| 12   3  84   2   0|5440M  164M  183M 2031M|  10k 2635B|   0  1765k|   0   191 |3723  5220 |0.82 0.64 0.76|  0   0 2.0|   0     0 |           | 18  294    0   48    3
May 20 08:39:07 ubuntu dstat.sh[64862]: 20-05 08:39:07|  4   1  93   0   0|5441M  163M  183M 2031M|4354B   66B|   0   600k|   0  35.0 |1551  1878 |0.82 0.64 0.76|1.0   0 6.0|   0     0 |           | 18  294    0   48    3
May 20 08:39:08 ubuntu dstat.sh[64862]: 20-05 08:39:08| 15   3  81   1   0|5440M  163M  183M 2032M|3715B 1294B|   0  1561k|   0   175 |3813  5321 |0.82 0.64 0.76|  0   0   0|   0     0 |           | 18  294    0   49    3
May 20 08:39:09 ubuntu dstat.sh[64862]: 20-05 08:39:09|  6   1  91   1   0|5439M  165M  183M 2032M|8733B 1101B|   0  1358k|   0   118 |2554  3709 |0.82 0.64 0.76|1.0   0   0|   0     0 |           | 18  295    0   47    3
May 20 08:39:10 ubuntu dstat.sh[64862]: 20-05 08:39:10|  4   1  91   1   0|5438M  166M  183M 2032M|4107B  879B|   0  1528k|   0   150 |2400  3658 |0.82 0.64 0.76|  0   0   0|   0     0 |           | 18  294    0   47    3
May 20 08:39:11 ubuntu dstat.sh[64862]: 20-05 08:39:11| 11   3  83   1   0|5438M  165M  183M 2032M|3512B  853B|   0  1816k|   0   178 |3476  5126 |0.99 0.68 0.77|  0   0   0|   0     0 |           | 18  294    0   48    3
May 20 08:39:12 ubuntu dstat.sh[64862]: 20-05 08:39:12|  8   2  89   1   0|5438M  165M  183M 2032M|6137B 1332B|   0  1213k|   0   115 |2416  3343 |0.99 0.68 0.77|  0   0   0|   0     0 |           | 18  294    0   48    3
May 20 08:39:13 ubuntu dstat.sh[64862]: 20-05 08:39:13|  4   2  92   2   0|5438M  165M  183M 2032M|  11k 1790B|   0  7110k|   0   419 |2172  3434 |0.99 0.68 0.77|  0   0   0|   0     0 |           | 18  294    0   44    3
May 20 08:39:14 ubuntu dstat.sh[64862]: 20-05 08:39:14|  4   1  93   0   0|5438M  165M  183M 2032M|6496B 1045B|   0   460k|   0  49.0 |1794  2612 |0.99 0.68 0.77|  0   0   0|   0     0 |           | 18  294    0   44    3
May 20 08:39:15 ubuntu dstat.sh[64862]: 20-05 08:39:15|  3   1  95   0   0|5438M  165M  183M 2032M|6872B  924B|   0   184k|   0  11.0 |1255  1665 |0.99 0.68 0.77|1.0   0 1.0|   0     0 |           | 18  294    0   44    3
May 20 08:39:16 ubuntu dstat.sh[64862]: 20-05 08:39:16|  3   1  95   0   0|5438M  165M  183M 2032M|5140B 1605B|   0    60k|   0  6.00 |1169  1598 |0.91 0.66 0.76|  0   0   0|   0     0 |           | 18  294    0   44    3
May 20 08:39:17 ubuntu dstat.sh[64862]: 20-05 08:39:17|  4   1  93   1   0|5438M  165M  183M 2032M|4586B  860B|   0   504k|   0  68.0 |1890  2812 |0.91 0.66 0.76|  0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:39:18 ubuntu dstat.sh[64862]: 20-05 08:39:18|  3   1  94   0   0|5438M  165M  183M 2032M|2638B    0 |   0   472k|   0  44.0 |1460  2242 |0.91 0.66 0.76|1.0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:39:19 ubuntu dstat.sh[64862]: 20-05 08:39:19|  9   2  87   1   0|5438M  165M  183M 2032M|9632B 1448B|   0  1132k|   0   131 |2954  4226 |0.91 0.66 0.76|2.0   0   0|   0     0 |           | 18  295    0   41    3
May 20 08:39:20 ubuntu dstat.sh[64862]: 20-05 08:39:20|  3   1  93   0   0|5438M  165M  183M 2032M|6502B 1225B|   0   794k|   0  85.8 |1945  3022 |0.91 0.66 0.76|  0   0 2.0|   0     0 |           | 18  294    0   42    3
May 20 08:39:21 ubuntu dstat.sh[64862]: 20-05 08:39:21| 24   5  66   2   0|5438M  165M  183M 2032M|6182B  614B|   0  2471k|   0   317 |7562    11k|1.00 0.69 0.77|1.0   0   0|   0     0 |           | 18  295    0   41    3
May 20 08:39:22 ubuntu dstat.sh[64862]: 20-05 08:39:22| 17   4  76   1   0|5438M  164M  183M 2033M|3130B  943B|   0  2318k|   0   245 |5244  7897 |1.00 0.69 0.77|  0   0   0|   0     0 |           | 18  294    0   43    3
May 20 08:39:23 ubuntu dstat.sh[64862]: 20-05 08:39:23| 12   2  82   1   0|5438M  164M  183M 2033M|3427B   66B|   0  5890k|   0   499 |3838  5192 |1.00 0.69 0.77|2.0   0   0|   0     0 |           | 18  295    0   43    3
May 20 08:39:24 ubuntu dstat.sh[64862]: 20-05 08:39:24|  7   2  89   1   0|5438M  164M  183M 2033M|3387B  876B|   0  2024k|   0   199 |3081  4804 |1.00 0.69 0.77|  0   0   0|   0     0 |           | 18  294    0   44    3
May 20 08:39:25 ubuntu dstat.sh[64862]: 20-05 08:39:25| 23   5  67   3   0|5438M  164M  183M 2033M|8353B 1031B|   0  8305k|   0   620 |7902    12k|1.00 0.69 0.77|2.0   0 1.0|   0     0 |           | 18  295    0   40    3
May 20 08:39:26 ubuntu dstat.sh[64862]: 20-05 08:39:26| 24   5  68   1   0|5439M  163M  183M 2033M|2340B    0 |   0  3399k|   0   260 |7599    11k|1.00 0.69 0.77|1.0   0   0|   0     0 |           | 18  295    0   40    3
May 20 08:39:27 ubuntu dstat.sh[64862]: 20-05 08:39:27| 15   3  77   1   0|5439M  162M  183M 2034M|8044B 2255B|  16k 1910k|1.00   223 |5148  7627 |1.00 0.69 0.77|  0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:39:28 ubuntu dstat.sh[64862]: 20-05 08:39:28| 13   3  82   2   0|5439M  162M  183M 2034M|3841B   66B|  16k 2337k|1.00   225 |3968  5556 |1.00 0.69 0.77|  0   0   0|   0     0 |           | 18  295    0   41    3
May 20 08:39:29 ubuntu dstat.sh[64862]: 20-05 08:39:29| 10   2  85   1   0|5439M  162M  183M 2034M|3866B  463B|   0  1945k|   0   206 |3453  5189 |1.00 0.69 0.77|1.0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:39:30 ubuntu dstat.sh[64862]: 20-05 08:39:30| 10   2  85   1   0|5439M  162M  183M 2034M|7228B 2258B|   0  1952k|   0   205 |3404  5146 |1.00 0.69 0.77|  0   0   0|   0     0 |           | 18  294    0   38    3
May 20 08:39:31 ubuntu dstat.sh[64862]: 20-05 08:39:31|  5   2  89   2   0|5439M  162M  183M 2034M|4807B  132B|   0  5559k|   0   365 |2589  4156 |0.92 0.68 0.77|2.0   0   0|   0     0 |           | 18  295    0   38    3
May 20 08:39:32 ubuntu dstat.sh[64862]: 20-05 08:39:32|  9   2  87   1   0|5439M  162M  183M 2034M|3898B  809B|   0  1363k|   0   141 |3131  4797 |0.92 0.68 0.77|  0   0   0|   0     0 |           | 18  294    0   39    3
May 20 08:39:33 ubuntu dstat.sh[64862]: 20-05 08:39:33| 21   4  72   2   0|5439M  161M  183M 2034M|8231B 1033B|   0  2182k|   0   270 |6645  9880 |0.92 0.68 0.77|2.0   0   0|   0     0 |           | 18  295    0   39    3
May 20 08:39:34 ubuntu dstat.sh[64862]: 20-05 08:39:34| 26   6  63   3   0|5439M  161M  183M 2035M|2940B    0 |   0  6221k|   0   636 |9680    15k|0.92 0.68 0.77|1.0   0   0|   0     0 |           | 18  295    0   38    3
May 20 08:39:35 ubuntu dstat.sh[64862]: 20-05 08:39:35| 24   4  68   1   0|5440M  160M  183M 2035M|3255B    0 |   0  2239k|   0   205 |7757    12k|0.92 0.68 0.77|1.0   0 1.0|   0     0 |           | 18  295    0   38    3
May 20 08:39:36 ubuntu dstat.sh[64862]: 20-05 08:39:36| 14   3  80   1   0|5441M  159M  183M 2035M|5592B 1042B|   0  3053k|   0   291 |5057  7960 |0.85 0.67 0.76|  0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:39:37 ubuntu dstat.sh[64862]: 20-05 08:39:37| 10   3  84   2   0|5441M  159M  183M 2035M|2881B    0 |   0  6918k|   0   500 |4008  6429 |0.85 0.67 0.76|  0   0   0|   0     0 |           | 18  295    0   41    3
May 20 08:39:38 ubuntu dstat.sh[64862]: 20-05 08:39:38| 10   2  84   2   0|5435M  164M  183M 2036M|3687B  876B|   0  8415k|   0   621 |4058  5951 |0.85 0.67 0.76|1.0   0   0|   0     0 |           | 18  294    0   38    3
May 20 08:39:39 ubuntu dstat.sh[64862]: 20-05 08:39:39| 10   3  86   1   0|5436M  163M  183M 2036M|7979B 1915B|   0  1584k|   0   155 |3322  4958 |0.85 0.67 0.76|  0   0   0|   0     0 |           | 18  294    0   39    3
May 20 08:39:40 ubuntu dstat.sh[64862]: 20-05 08:39:40|  7   2  89   1   0|5436M  163M  183M 2036M|3694B   66B|   0  1191k|   0   105 |2436  3478 |0.85 0.67 0.76|1.0 1.0   0|   0     0 |           | 18  295    0   39    3
May 20 08:39:41 ubuntu dstat.sh[64862]: 20-05 08:39:41|  6   1  90   0   0|5436M  162M  183M 2036M|5873B 1305B|   0  1182k|   0   130 |2664  4020 |0.78 0.66 0.76|  0   0   0|   0     0 |           | 18  294    0   40    3
May 20 08:39:42 ubuntu dstat.sh[64862]: 20-05 08:39:42| 22   5  69   2   0|5435M  164M  183M 2036M|6269B  615B|   0  3025k|   0   364 |7553    12k|0.78 0.66 0.76|1.0   0   0|   0     0 |           | 18  295    0   34    3
May 20 08:39:43 ubuntu dstat.sh[64862]: 20-05 08:39:43| 25   5  65   4   0|5435M  164M  184M 2036M|2162B    0 |   0    10M|   0   862 |9950    16k|0.78 0.66 0.76|1.0   0   0|   0     0 |           | 18  295    0   34    3
May 20 08:39:44 ubuntu dstat.sh[64862]: 20-05 08:39:44| 24   5  67   1   0|5435M  163M  184M 2037M|2882B    0 |  32k 3226k|1.00   275 |8176    12k|0.78 0.66 0.76|1.0   0   0|   0     0 |           | 18  296    0   35    3
May 20 08:39:45 ubuntu dstat.sh[64862]: 20-05 08:39:45| 11   2  84   1   0|5435M  162M  184M 2037M|4523B 1012B|   0  3317k|   0   212 |3859  5954 |0.78 0.66 0.76|  0   0 1.0|   0     0 |           | 18  294    0   36    3
May 20 08:39:46 ubuntu dstat.sh[64862]: 20-05 08:39:46|  9   2  87   1   0|5435M  162M  184M 2037M|2946B   66B|   0  1872k|   0   173 |3299  4977 |0.80 0.66 0.76|  0   0   0|   0     0 |           | 18  295    0   36    3
May 20 08:39:47 ubuntu dstat.sh[64862]: 20-05 08:39:47| 10   2  85   1   0|5435M  162M  184M 2037M|7869B 1774B|   0  2368k|   0   251 |3751  5749 |0.80 0.66 0.76|  0   0   0|   0     0 |           | 18  294    0   36    3
May 20 08:39:48 ubuntu dstat.sh[64862]: 20-05 08:39:48| 12   2  83   1   0|5435M  162M  184M 2037M|5121B 1017B|   0  2048k|   0   216 |4081  6179 |0.80 0.66 0.76|  0   0   0|   0     0 |           | 18  294    0   37    3
May 20 08:39:49 ubuntu dstat.sh[64862]: 20-05 08:39:49|  8   2  86   1   0|5435M  162M  184M 2037M|3498B  809B|   0  1799k|   0   185 |3388  4998 |0.80 0.66 0.76|1.0   0   0|   0     0 |           | 18  294    0   37    3
May 20 08:39:50 ubuntu dstat.sh[64862]: 20-05 08:39:50|  8   2  88   1   0|5436M  162M  184M 2037M|8326B 1174B|   0  5850k|   0   358 |3396  5302 |0.80 0.66 0.76|1.0   0   0|   0     0 |           | 18  295    0   35    3
May 20 08:39:51 ubuntu dstat.sh[64862]: 20-05 08:39:51| 24   5  65   3   0|5436M  161M  184M 2038M|2631B    0 |   0  4516k|   0   511 |8860    15k|1.05 0.72 0.78|4.0   0   0|   0     0 |           | 18  295    0   36    3
May 20 08:39:52 ubuntu dstat.sh[64862]: 20-05 08:39:52| 25   5  67   1   0|5436M  161M  184M 2038M|2461B    0 |   0  3537k|   0   352 |8464    13k|1.05 0.72 0.78|1.0   0   0|   0     0 |           | 18  295    0   37    3
May 20 08:39:53 ubuntu dstat.sh[64862]: 20-05 08:39:53|  9   2  88   1   0|5436M  161M  184M 2038M|4047B 1008B|  16k 3581k|1.00   309 |3453  5582 |1.05 0.72 0.78|  0   0   0|   0     0 |           | 18  294    0   38    3
May 20 08:39:54 ubuntu dstat.sh[64862]: 20-05 08:39:54| 10   2  85   1   0|5431M  165M  184M 2038M|7151B 1950B|   0  6874k|   0   504 |3644  5150 |1.05 0.72 0.78|  0   0   0|   0     0 |           | 18  294    0   36    3
May 20 08:39:55 ubuntu dstat.sh[64862]: 20-05 08:39:55|  3   1  93   0   0|5431M  166M  184M 2038M|5433B  415B|   0  1329k|   0   110 |1662  2534 |1.05 0.72 0.78|1.0   0 1.0|   0     0 |           | 18  294    0   36    3
May 20 08:39:56 ubuntu dstat.sh[64862]: 20-05 08:39:56|  9   2  87   2   0|5430M  166M  184M 2038M|6053B  881B|   0  6571k|   0   439 |3326  5243 |1.13 0.74 0.78|1.0   0   0|   0     0 |           | 18  294    0   37    3
May 20 08:39:57 ubuntu dstat.sh[64862]: 20-05 08:39:57|  7   1  90   1   0|5431M  165M  184M 2039M|7448B 1427B|   0  1084k|   0   100 |2621  3677 |1.13 0.74 0.78|2.0 1.0   0|   0     0 |           | 18  294    0   37    3
May 20 08:39:58 ubuntu dstat.sh[64862]: 20-05 08:39:58|  8   2  87   1   0|5431M  165M  184M 2039M|8716B 1381B|   0  1123k|   0   105 |3023  4394 |1.13 0.74 0.78|1.0   0   0|   0     0 |           | 18  296    0   33    3
May 20 08:39:59 ubuntu dstat.sh[64862]: 20-05 08:39:59| 28   7  62   2   0|5457M  139M  184M 2041M|2642B    0 |   0  2708k|   0   286 |8592    16k|1.13 0.74 0.78|4.0 1.0  35|   0     0 |           | 18  295    0   33    3
May 20 08:40:00 ubuntu dstat.sh[64862]: 20-05 08:40:00|  7   2  87   1   0|5441M  154M  184M 2039M|4761B  948B|   0  3293k|   0   293 |3610  7622 |1.13 0.74 0.78|  0   0 2.0|   0     0 |           | 18  294    0   36    3
May 20 08:40:01 ubuntu dstat.sh[64862]: 20-05 08:40:01|  7   1  89   0   0|5440M  155M  184M 2039M|4591B  942B|   0  2195k|   0   137 |2758  4072 |1.04 0.73 0.78|1.0   0   0|   0     0 |           | 18  294    0   36    3
May 20 08:40:02 ubuntu dstat.sh[64862]: 20-05 08:40:02| 18   4  74   2   0|5438M  157M  184M 2040M|7670B  964B|   0  2165k|   0   273 |6241  9589 |1.04 0.73 0.78|1.0   0   0|   0     0 |           | 18  295    0   34    3
May 20 08:40:03 ubuntu dstat.sh[64862]: 20-05 08:40:03| 19   4  74   2   0|5437M  158M  184M 2040M|5360B 1006B|   0  3164k|   0   344 |6145  9679 |1.04 0.73 0.78|  0   0   0|   0     0 |           | 18  294    0   36    3
May 20 08:40:04 ubuntu dstat.sh[64862]: 20-05 08:40:04| 13   3  80   2   0|5437M  158M  184M 2040M|3193B    0 |   0  8186k|   0   582 |4898  7721 |1.04 0.73 0.78|2.0   0 1.0|   0     0 |           | 18  294    0   39    3
May 20 08:40:05 ubuntu dstat.sh[64862]: 20-05 08:40:05|  4   1  92   0   0|5437M  158M  184M 2040M|4416B  941B|   0  1448k|   0  96.0 |1941  2967 |1.04 0.73 0.78|1.0   0 1.0|   0     0 |           | 18  295    0   39    3
May 20 08:40:06 ubuntu dstat.sh[64862]: 20-05 08:40:06| 11   1  85   1   0|5437M  158M  184M 2040M|  10k 2179B|   0  1255k|   0   123 |2988  4105 |1.04 0.73 0.78|1.0   0 1.0|   0     0 |           | 18  294    0   35    3
May 20 08:40:07 ubuntu dstat.sh[64862]: 20-05 08:40:07| 10   3  85   1   0|5443M  151M  184M 2040M|9485B 1839B|   0  1420k|   0   145 |3370  4878 |1.04 0.73 0.78|  0   0 9.0|   0     0 |           | 18  294    0   35    3
May 20 08:40:08 ubuntu dstat.sh[64862]: 20-05 08:40:08| 13   3  82   1   0|5443M  151M  184M 2040M|9603B 1970B|   0  1643k|   0   184 |4000  5793 |1.04 0.73 0.78|  0   0 2.0|   0     0 |           | 18  294    0   39    3
May 20 08:40:09 ubuntu dstat.sh[64862]: 20-05 08:40:09|  9   2  86   1   0|5442M  151M  184M 2041M|3880B 1169B|   0  6020k|   0   521 |3199  4457 |1.04 0.73 0.78|2.0   0   0|   0     0 |           | 18  294    0   40    3
May 20 08:40:10 ubuntu dstat.sh[64862]: 20-05 08:40:10|  9   2  88   1   0|5442M  151M  184M 2041M|6299B  763B|   0  1438k|   0   118 |2732  3894 |1.04 0.73 0.78|  0 1.0   0|   0     0 |           | 18  295    0   41    3
May 20 08:40:11 ubuntu dstat.sh[64862]: 20-05 08:40:11|  7   1  88   1   0|5442M  151M  184M 2041M|4012B  934B|   0  1823k|   0   188 |2776  4402 |1.03 0.74 0.78|  0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:40:12 ubuntu dstat.sh[64862]: 20-05 08:40:12|  9   2  87   1   0|5442M  151M  184M 2041M|4773B  812B|   0  1600k|   0   165 |3092  4488 |1.03 0.74 0.78|  0   0   0|   0     0 |           | 18  294    0   41    3
May 20 08:40:13 ubuntu dstat.sh[64862]: 20-05 08:40:13|  8   2  88   1   0|5442M  151M  184M 2041M|  14k 2318B|   0  1651k|   0   177 |2991  4326 |1.03 0.74 0.78|1.0   0   0|   0     0 |           | 18  294    0   43    3
May 20 08:40:14 ubuntu dstat.sh[64862]: 20-05 08:40:14|  8   2  86   2   0|5442M  151M  184M 2041M|8479B 2276B|   0  7058k|   0   459 |3642  5665 |1.03 0.74 0.78|  0   0   0|   0     0 |           | 18  294    0   44    3
May 20 08:40:15 ubuntu dstat.sh[64862]: 20-05 08:40:15|  3   1  94   0   0|5442M  151M  184M 2041M|3196B    0 |   0  1004k|   0  67.0 |1488  2034 |1.03 0.74 0.78|  0   0 2.0|   0     0 |           | 18  294    0   43    3
May 20 08:40:16 ubuntu dstat.sh[64862]: 20-05 08:40:16| 13   3  82   2   0|5442M  151M  184M 2041M|9461B 1514B|   0  1593k|   0   180 |4444  6541 |0.95 0.72 0.78|4.0   0   0|   0     0 |           | 18  295    0   43    3
May 20 08:40:17 ubuntu dstat.sh[64862]: 20-05 08:40:17| 24   5  66   2   0|5442M  151M  184M 2041M|2841B    0 |   0  2581k|   0   317 |7946    12k|0.95 0.72 0.78|2.0   0   0|   0     0 |           | 18  295    0   44    3
May 20 08:40:18 ubuntu dstat.sh[64862]: 20-05 08:40:18| 25   5  66   2   0|5442M  150M  184M 2042M|2756B    0 |   0  3040k|   0   326 |8067    12k|0.95 0.72 0.78|1.0   0   0|   0     0 |           | 18  296    0   45    3
May 20 08:40:19 ubuntu dstat.sh[64862]: 20-05 08:40:19| 11   2  83   1   0|5442M  150M  184M 2042M|3670B  944B|   0  3144k|   0   281 |4018  6385 |0.95 0.72 0.78|2.0   0   0|   0     0 |           | 18  294    0   46    3
May 20 08:40:20 ubuntu dstat.sh[64862]: 20-05 08:40:20| 11   3  82   2   0|5442M  150M  184M 2042M|4058B  945B|   0  7110k|   0   491 |4134  6620 |0.95 0.72 0.78|  0   0 2.0|   0     0 |           | 18  294    0   47    3
May 20 08:40:21 ubuntu dstat.sh[64862]: 20-05 08:40:21| 10   2  86   1   0|5442M  150M  184M 2042M|2834B  880B|   0  1321k|   0   122 |2950  4262 |0.95 0.73 0.78|  0   0   0|   0     0 |           | 18  294    0   49    3
May 20 08:40:22 ubuntu dstat.sh[64862]: 20-05 08:40:22|  7   2  89   0   0|5442M  150M  184M 2042M|4101B  132B|   0  1763k|   0  68.0 |2161  2900 |0.95 0.73 0.78|1.0   0   0|   0     0 |           | 18  295    0   49    3
May 20 08:40:23 ubuntu dstat.sh[64862]: 20-05 08:40:23| 25   4  69   0   0|5447M  145M  184M 2042M|2876B    0 |   0   607k|   0  33.0 |3984  4182 |0.95 0.73 0.78|2.0   0   0|   0     0 |           | 18  295    0   47    3
May 20 08:40:24 ubuntu dstat.sh[64862]: 20-05 08:40:24| 14   2  83   1   0|5447M  145M  184M 2042M|3563B  810B|   0  1377k|   0   149 |3170  4440 |0.95 0.73 0.78|  0   0   0|   0     0 |           | 18  294    0   48    3
May 20 08:40:25 ubuntu dstat.sh[64862]: 20-05 08:40:25|  8   3  87   1   0|5447M  145M  184M 2043M|9582B 1843B| 184k 1374k|12.0   143 |3065  4298 |0.95 0.73 0.78|  0   0 5.0|   0     0 |           | 18  294    0   48    3
May 20 08:40:26 ubuntu dstat.sh[64862]: 20-05 08:40:26|  8   1  89   1   0|5447M  144M  184M 2043M|9673B 1841B|   0  1265k|   0   128 |2646  3963 |1.04 0.75 0.79|  0   0   0|   0     0 |           | 18  294    0   48    3
May 20 08:40:27 ubuntu dstat.sh[64862]: 20-05 08:40:27| 10   2  86   1   0|5447M  144M  184M 2043M|  11k 2280B|   0  1247k|   0   124 |3453  5189 |1.04 0.75 0.79|4.0   0   0|   0     0 |           | 18  295    0   47    3
