Sep 02 04:44:58 jammy-provider-cloud-0000007554 systemd[1]: Started Devstack devstack@dstat.service.
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 02 04:59:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:35| 28   4  64   1   0|4284M  284M  196M 2972M|5569B 1775B|   0  2318k|   0   322 |5499    11k|1.10 1.11 0.99|2.0   0   0|   0     0 |   0     0 | 18  286    8   86    0
Sep 02 04:59:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:36| 29   4  66   2   0|4285M  282M  196M 2973M|5480B 1620B|   0  7118k|   0   509 |5187    10k|1.10 1.11 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8   88    0
Sep 02 04:59:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:37| 25   4  69   1   0|4286M  281M  196M 2973M|6950B 1685B|   0  2109k|   0   190 |5567    11k|1.10 1.11 0.99|2.0   0 2.0|   0     0 |   0     0 | 18  285    8   89    0
Sep 02 04:59:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:38| 11   2  84   1   0|4287M  280M  196M 2973M|  11k 4375B|  16k   10M|1.00  1201 |3402  6127 |1.10 1.11 0.99|  0   0   0|   0     0 |   0     0 | 18  284    8   90    0
Sep 02 04:59:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:39| 12   3  83   1   0|4287M  280M  196M 2973M|  29k   13k|   0  3283k|   0   159 |2688  4653 |1.10 1.11 0.99|  0   0   0|   0     0 |   0     0 | 18  284    8   91    0
Sep 02 04:59:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:40| 19   4  77   1   0|4289M  278M  196M 2974M|5607B 1626B|  16k 2172k|1.00   231 |4014  8027 |1.17 1.12 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8   95    0
Sep 02 04:59:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:41| 32   3  64   2   0|4289M  278M  196M 2974M|6916B 1764B|   0  2865k|   0   357 |5166    11k|1.17 1.12 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8   99    0
Sep 02 04:59:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:42| 27   5  66   1   0|4289M  276M  196M 2974M|5159B 1619B|   0  6089k|   0   476 |5940    12k|1.17 1.12 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8  101    0
Sep 02 04:59:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:43| 25   3  67   2   0|4290M  275M  196M 2974M|  10k 4277B|   0  5404k|   0   450 |5525    11k|1.17 1.12 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8  103    0
Sep 02 04:59:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:44|  8   1  89   1   0|4290M  275M  196M 2974M|  10k 1798B|   0  1383k|   0   137 |2219  4011 |1.17 1.12 0.99|4.0   0   0|   0     0 |   0     0 | 18  285    8  103    0
Sep 02 04:59:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:45|  7   1  90   0   0|4291M  275M  196M 2975M|  29k   10k|   0   830k|   0  95.8 |2332  3948 |1.08 1.10 0.99|  0   0   0|   0     0 |   0     0 | 18  284    8  103    0
Sep 02 04:59:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:46| 11   2  85   0   0|4291M  275M  196M 2975M|  29k   13k|   0  1164k|   0   134 |2717  4974 |1.08 1.10 0.99|  0   0   0|   0     0 |   0     0 | 18  284    8  100    0
Sep 02 04:59:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:47| 22   3  73   1   0|4292M  273M  196M 2975M|5794B 1622B|   0  1594k|   0   181 |3967  7854 |1.08 1.10 0.99|1.0   0 2.0|   0     0 |   0     0 | 18  285    8  101    0
Sep 02 04:59:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:48| 29   3  65   1   0|4292M  272M  196M 2975M|5836B 1618B|   0  7089k|   0   867 |5423    11k|1.08 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  286    8  102    0
Sep 02 04:59:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:49| 25   5  67   2   0|4293M  272M  196M 2975M|6954B 1625B|   0  6941k|   0   511 |5166    12k|1.08 1.10 0.99|2.0   0   0|   0     0 |   0     0 | 18  285    8  103    0
Sep 02 04:59:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:50| 25   3  68   1   0|4295M  269M  196M 2976M|6646B 1615B|   0  2348k|   0   272 |4688    11k|1.07 1.10 0.99|4.0   0   0|   0     0 |   0     0 | 18  286    8  101    0
Sep 02 04:59:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:51| 28   3  65   1   0|4296M  268M  196M 2976M|7845B 1699B|   0  2367k|   0   274 |4470    10k|1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8  105    0
Sep 02 04:59:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:52| 28   5  67   1   0|4297M  267M  196M 2976M|7134B 1534B|   0  1934k|   0   177 |5082    10k|1.07 1.10 0.99|2.0   0   0|   0     0 |   0     0 | 18  285    8  101    0
Sep 02 04:59:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:53| 28   4  66   1   0|4297M  266M  196M 2977M|6339B 1688B|   0  6488k|   0   780 |5013    10k|1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  286    8  105    0
Sep 02 04:59:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:54| 25   5  69   1   0|4298M  265M  196M 2977M|5465B 1698B|   0  2052k|   0   200 |5070    11k|1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8  103    0
Sep 02 04:59:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:55| 27   5  65   2   0|4299M  264M  196M 2977M|5993B 1617B|   0  7353k|   0   561 |5833    13k|1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  286    8  108    0
Sep 02 04:59:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:56| 28   3  67   1   0|4299M  263M  196M 2977M|5068B 1664B|   0  2094k|   0   244 |4654  9539 |1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  285    8  112    0
Sep 02 04:59:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:57| 26   4  67   1   0|4301M  261M  196M 2978M|8009B 3656B|   0  1996k|   0   240 |5017    10k|1.07 1.10 0.99|1.0   0 2.0|   0     0 |   0     0 | 18  285    8  116    0
Sep 02 04:59:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:58|  8   2  89   0   0|4301M  261M  196M 2978M|  27k   11k|   0  1911k|   0   147 |2364  4191 |1.07 1.10 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  117    0
Sep 02 04:59:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:59:59| 11   2  85   1   0|4301M  261M  196M 2978M|  11k 4267B|   0  1429k|   0   154 |2711  5158 |1.07 1.10 0.99|  0   0   0|   0     0 |   0     0 | 18  284    8  114    0
Sep 02 05:00:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:00| 15   4  77   1   0|4299M  263M  196M 2978M|  11k 4348B|   0  1679k|   0   175 |3851  9342 |0.98 1.08 0.98|1.0   0  34|   0     0 |   0     0 | 18  284    8  116    0
Sep 02 05:00:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:01| 14   3  83   1   0|4299M  263M  196M 2978M|  13k 4371B|   0  2102k|   0   185 |2847  5508 |0.98 1.08 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    8  112    0
Sep 02 05:00:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:02|  6   2  90   0   0|4299M  262M  196M 2978M|7591B 1619B|   0  1219k|   0   111 |2021  3719 |0.98 1.08 0.98|4.0   0   0|   0     0 |   0     0 | 18  285    8  112    0
Sep 02 05:00:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:03| 12   4  83   1   0|4299M  262M  196M 2978M|  54k   24k|   0  1769k|   0   212 |3394  6200 |0.98 1.08 0.98|  0   0 1.0|   0     0 |   0     0 | 18  286    8  111    0
Sep 02 05:00:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:04| 10   3  84   1   0|4299M  262M  196M 2979M|  30k   13k|   0  6254k|   0   443 |3304  6111 |0.98 1.08 0.98|  0   0   0|   0     0 |   0     0 | 18  286    8  111    0
Sep 02 05:00:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:05|  8   2  88   1   0|4299M  262M  196M 2979M|9186B 3549B|   0  1112k|   0   116 |2263  3991 |0.90 1.06 0.98|  0   0   0|   0     0 |   0     0 | 18  287    8  107    0
Sep 02 05:00:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:06|  4   1  93   1   0|4299M  262M  196M 2979M|5904B 1566B|   0   816k|   0  53.0 |1445  2690 |0.90 1.06 0.98|  0   0   0|   0     0 |   0     0 | 18  287    8  107    0
Sep 02 05:00:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:07|  3   1  94   0   0|4300M  261M  196M 2979M|5777B 1620B|   0   580k|   0  37.0 |1228  2141 |0.90 1.06 0.98|  0   0 2.0|   0     0 |   0     0 | 18  287    8  104    0
Sep 02 05:00:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:08|  4   1  94   0   0|4300M  261M  196M 2979M|5970B 1619B|   0   404k|   0  25.0 |1158  2039 |0.90 1.06 0.98|  0   0   0|   0     0 |   0     0 | 18  287    8  104    0
Sep 02 05:00:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:09|  3   1  95   0   0|4300M  261M  196M 2979M|5916B 1694B|   0   408k|   0  24.0 |1132  1957 |0.90 1.06 0.98|  0   0   0|   0     0 |   0     0 | 18  287    8  101    0
Sep 02 05:00:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:10|  4   1  95   0   0|4300M  261M  196M 2979M|5951B 1768B|   0  1832k|   0  32.0 |1335  2219 |0.83 1.05 0.97|  0   0   0|   0     0 |   0     0 | 18  287    8  101    0
Sep 02 05:00:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:11| 12   3  82   1   0|4300M  261M  196M 2979M|  26k   11k|   0  1174k|   0   169 |3808  7044 |0.83 1.05 0.97|1.0   0   0|   0     0 |   0     0 | 18  289    8   90    0
Sep 02 05:00:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:12| 27   3  66   1   0|4300M  261M  196M 2979M|  16k 1584B|   0  1865k|   0   246 |5241    10k|0.83 1.05 0.97|1.0   0   0|   0     0 |   0     0 | 18  287    8   94    0
Sep 02 05:00:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:13| 26   3  67   1   0|4301M  260M  196M 2979M|6240B 1567B|   0  1773k|   0   194 |5126    10k|0.83 1.05 0.97|1.0   0   0|   0     0 |   0     0 | 18  287    8   92    0
Sep 02 05:00:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:14| 24   5  68   1   0|4302M  258M  196M 2979M|6845B 1614B|   0  8613k|   0   973 |4927    10k|0.83 1.05 0.97|2.0   0   0|   0     0 |   0     0 | 18  288    8   92    0
Sep 02 05:00:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:15| 26   4  68   1   0|4303M  257M  196M 2980M|9597B 1698B|   0  2366k|   0   265 |5378    11k|0.84 1.05 0.97|2.0   0   0|   0     0 |   0     0 | 18  285    8   92    0
Sep 02 05:00:16 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:16|  7   1  90   1   0|4303M  257M  196M 2980M|  11k 4410B|   0  6144k|   0   401 |2687  5203 |0.84 1.05 0.97|  0   0   0|   0     0 |   0     0 | 18  286    8   92    0
Sep 02 05:00:17 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:17|  7   2  87   1   0|4303M  257M  196M 2980M|  13k 4287B|   0  1324k|   0   156 |2573  4645 |0.84 1.05 0.97|  0   0 2.0|   0     0 |   0     0 | 18  286    8   88    0
Sep 02 05:00:18 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:18| 16   4  78   1   0|4304M  255M  196M 2980M|  12k 4152B|   0  2061k|   0   217 |4105  7395 |0.84 1.05 0.97|  0   0 1.0|   0     0 |   0     0 | 18  286    9   89    0
Sep 02 05:00:19 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:19|  8   2  88   1   0|4304M  255M  196M 2980M|  13k 5779B|   0  1063k|   0   114 |2107  3770 |0.84 1.05 0.97|1.0   0   0|   0     0 |   0     0 | 18  287    9   89    0
Sep 02 05:00:20 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:20|  8   2  89   1   0|4305M  255M  196M 2980M|  22k 8698B|   0   942k|   0  82.2 |2197  4298 |0.78 1.03 0.97|2.0   0   0|   0     0 |   0     0 | 18  287    9   89    0
Sep 02 05:00:21 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:21| 26   4  67   1   0|4306M  254M  196M 2981M|5631B 1644B|  16k 2093k|1.00   229 |5245    11k|0.78 1.03 0.97|1.0   0   0|   0     0 |   0     0 | 18  288    9   88    0
Sep 02 05:00:22 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:22| 26   4  66   1   0|4306M  253M  196M 2981M|6516B 1750B|   0  2735k|   0   296 |5862    12k|0.78 1.03 0.97|1.0   0   0|   0     0 |   0     0 | 18  287    8   90    0
Sep 02 05:00:23 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:23| 23   3  71   1   0|4307M  252M  196M 2981M|9601B 4480B|   0  2487k|   0   264 |5630    12k|0.78 1.03 0.97|2.0   0   0|   0     0 |   0     0 | 18  286    8   88    0
Sep 02 05:00:24 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:24|  9   3  85   1   0|4307M  251M  196M 2981M|  10k 3905B|   0    12M|   0  1072 |2963  5479 |0.78 1.03 0.97|1.0 1.0   0|   0     0 |   0     0 | 18  286    8   88    0
Sep 02 05:00:25 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:25|  7   2  89   0   0|4307M  251M  196M 2981M|  25k   11k|   0  1165k|   0   118 |2665  4651 |0.71 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  287    8   88    0
Sep 02 05:00:26 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:26| 27   3  67   1   0|4308M  250M  196M 2982M|6004B 1510B|   0  1897k|   0   230 |4677  9797 |0.71 1.01 0.96|5.0   0   0|   0     0 |   0     0 | 18  288    8   90    0
Sep 02 05:00:27 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:27| 26   3  68   1   0|4309M  248M  196M 2982M|7097B 1616B|   0  2402k|   0   242 |4682  9502 |0.71 1.01 0.96|1.0   0 2.0|   0     0 |   0     0 | 18  287    8   86    0
Sep 02 05:00:28 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:28|  8   1  87   1   0|4309M  248M  196M 2982M|  12k 4432B|   0  1604k|   0   194 |2753  5398 |0.71 1.01 0.96|  0   0   0|   0     0 |   0     0 | 18  286    8   87    0
Sep 02 05:00:29 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:29|  8   1  87   1   0|4309M  248M  196M 2982M|  11k 4227B|   0  1695k|   0   170 |2254  4243 |0.71 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  286    8   83    0
Sep 02 05:00:30 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:30|  9   1  87   1   0|4310M  248M  196M 2982M|  13k 6364B|   0  1516k|   0   143 |2394  4210 |0.74 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  287    8   83    0
Sep 02 05:00:31 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:31| 13   2  82   1   0|4310M  248M  196M 2982M|  34k   15k|   0  2013k|   0   229 |3268  5860 |0.74 1.01 0.96|  0   0   0|   0     0 |   0     0 | 18  287    8   82    0
Sep 02 05:00:32 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:32|  6   2  88   1   0|4310M  248M  196M 2982M|  12k 3302B|   0  5685k|   0   370 |2570  5203 |0.74 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  287    8   82    0
Sep 02 05:00:33 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:33| 14   3  82   1   0|4310M  247M  196M 2983M|  22k 9238B|   0  1137k|   0   116 |2766  5087 |0.74 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  286    8   82    0
Sep 02 05:00:34 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:34|  9   2  87   0   0|4310M  247M  196M 2983M|  13k 4324B|   0   780k|   0  70.6 |2709  4993 |0.74 1.01 0.96|1.0   0   0|   0     0 |   0     0 | 18  286    8   82    0
Sep 02 05:00:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:35| 13   2  84   1   0|4310M  247M  196M 2983M|  11k 4360B|   0  1217k|   0   155 |3046  5236 |0.68 0.99 0.96|1.0   0   0|   0     0 |   0     0 | 18  288    8   78    0
Sep 02 05:00:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:36| 19   3  76   1   0|4311M  245M  196M 2984M|  11k 4198B|   0  1556k|   0   177 |3576  6604 |0.68 0.99 0.96|  0   0   0|   0     0 |   0     0 | 18  286    8   80    0
Sep 02 05:00:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:37| 10   2  86   1   0|4311M  245M  196M 2984M|  38k   17k|   0  1212k|   0   119 |2396  4065 |0.68 0.99 0.96|  0   0 2.0|   0     0 |   0     0 | 18  288    8   76    0
Sep 02 05:00:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:38|  4   1  93   0   0|4311M  245M  196M 2984M|  12k 4120B|   0   708k|   0  47.0 |1404  2327 |0.68 0.99 0.96|  0   0   0|   0     0 |   0     0 | 18  287    8   76    0
Sep 02 05:00:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:39|  3   1  94   0   0|4311M  245M  196M 2984M|  10k 3852B|   0   692k|   0  43.0 |1389  2408 |0.68 0.99 0.96|  0   0   0|   0     0 |   0     0 | 18  287    8   74    0
Sep 02 05:00:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:40|  9   1  89   0   0|4311M  245M  196M 2984M|  36k   17k|   0   876k|   0  91.0 |2069  3385 |0.62 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  287    8   74    0
Sep 02 05:00:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:41| 10   3  85   1   0|4311M  245M  196M 2984M|  29k   14k|   0  2686k|   0   195 |2643  4904 |0.62 0.98 0.95|2.0   0   0|   0     0 |   0     0 | 18  288    8   74    0
Sep 02 05:00:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:42|  9   1  88   0   0|4311M  245M  196M 2984M|  26k 9442B|   0   913k|   0  77.7 |2391  4328 |0.62 0.98 0.95|1.0   0   0|   0     0 |   0     0 | 18  288    8   66    0
Sep 02 05:00:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:43| 30   4  66   1   0|4312M  244M  196M 2984M|  11k 1620B|   0  1828k|   0   239 |4650    11k|0.62 0.98 0.95|2.0   0   0|   0     0 |   0     0 | 18  288    8   68    0
Sep 02 05:00:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:44| 14   3  80   1   0|4312M  243M  196M 2984M|  12k 4365B|   0  8953k|   0  1005 |3890  7541 |0.62 0.98 0.95|2.0   0   0|   0     0 |   0     0 | 18  287    8   65    0
Sep 02 05:00:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:45| 19   4  74   2   0|4312M  243M  196M 2985M|  17k 5861B|   0  7085k|   0   529 |4279  8821 |0.73 0.99 0.96|1.0   0   0|   0     0 |   0     0 | 18  288    8   65    0
Sep 02 05:00:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:46|  7   1  90   0   0|4312M  243M  196M 2985M|  24k 8579B|   0  1265k|   0  76.1 |1997  3487 |0.73 0.99 0.96|  0 1.0   0|   0     0 |   0     0 | 18  288    8   64    0
Sep 02 05:00:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:47| 26   3  67   1   0|4313M  242M  196M 2985M|5658B 1619B|   0  2230k|   0   247 |4462    10k|0.73 0.99 0.96|2.0   0 2.0|   0     0 |   0     0 | 18  288    8   67    0
Sep 02 05:00:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:48| 26   4  67   1   0|4314M  240M  196M 2985M|5633B 1759B|   0  2822k|   0   221 |5226    12k|0.73 0.99 0.96|1.0   0 3.0|   0     0 |   0     0 | 18  288    8   66    0
Sep 02 05:00:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:49| 11   1  86   1   0|4314M  240M  196M 2985M|  11k 4422B|   0  2048k|   0   221 |2870  5613 |0.73 0.99 0.96|  0   0   0|   0     0 |   0     0 | 18  287    8   67    0
Sep 02 05:00:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:50| 11   2  83   1   0|4314M  240M  196M 2985M|6111B 1617B|   0  1773k|   0   186 |2900  5644 |0.67 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  288    8   63    0
Sep 02 05:00:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:51| 16   2  80   2   0|4314M  240M  196M 2985M|  29k   13k|   0  2097k|   0   264 |3541  6566 |0.67 0.98 0.95|3.0   0   0|   0     0 |   0     0 | 18  287    8   63    0
Sep 02 05:00:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:52| 12   2  81   1   0|4315M  239M  196M 2986M|  10k 4327B|   0  6263k|   0   461 |3590  7542 |0.67 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  287    8   60    0
Sep 02 05:00:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:53| 12   2  84   1   0|4315M  239M  196M 2986M|5059B 1518B|   0  1108k|   0  94.3 |2502  4826 |0.67 0.98 0.95|3.0   0   0|   0     0 |   0     0 | 18  288    9   60    0
Sep 02 05:00:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:54|  6   1  90   0   0|4314M  239M  196M 2986M|  29k   13k|   0  1020k|   0  90.7 |2130  3620 |0.67 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  287    8   54    0
Sep 02 05:00:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:55| 29   4  65   1   0|4314M  239M  196M 2986M|5605B 1661B|  16k 2043k|1.00   255 |4857    11k|0.70 0.98 0.95|2.0   0   0|   0     0 |   0     0 | 18  288    8   58    0
Sep 02 05:00:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:56| 29   4  63   2   0|4315M  238M  196M 2987M|7357B 1622B|   0  3188k|   0   341 |4522    11k|0.70 0.98 0.95|1.0   0   0|   0     0 |   0     0 | 18  288    8   55    0
Sep 02 05:00:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:57| 26   6  66   1   0|4317M  236M  196M 2987M|  11k 3659B|   0  3534k|   0   330 |5680    12k|0.70 0.98 0.95|1.0   0 2.0|   0     0 |   0     0 | 18  289    8   56    0
Sep 02 05:00:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:58| 16   3  78   1   0|4318M  235M  196M 2987M|  26k   11k|  16k 5412k|1.00   466 |4426  9381 |0.70 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  287    8   50    0
Sep 02 05:00:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:00:59| 13   3  83   1   0|4318M  235M  196M 2987M|7706B 1726B|   0  2644k|   0   221 |2631  5350 |0.70 0.98 0.95|  0   0   0|   0     0 |   0     0 | 18  288    8   50    0
Sep 02 05:01:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:01:00| 17   5  76   1   0|4323M  229M  196M 2987M|  29k   13k|   0  1480k|   0   196 |3620  8171 |0.64 0.96 0.95|1.0   0  34|   0     0 |   0     0 | 18  287    8   50    0
Sep 02 05:01:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:01:01| 10   3  85   0   0|4323M  229M  196M 2987M|  12k 4260B|   0  1103k|   0   130 |2522  5066 |0.64 0.96 0.95|1.0   0   0|   0     0 |   0     0 | 18  288    8   52    0
Sep 02 05:01:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:01:02| 10   1  88   1   0|4323M  229M  196M 2988M|7958B 1797B|   0  1058k|   0   108 |2144  3961 |0.64 0.96 0.95|1.0   0   0|   0     0 |   0     0 | 18  288    8   48    0
Sep 02 05:01:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:01:03| 11   2  85   1   0|4323M  229M  196M 2988M|  29k   13k|   0  1642k|   0   143 |2739  5056 |0.64 0.96 0.95|  0   0   0|   0     0 |   0     0 | 18  287    8   49    0
Sep 02 05:01:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 05:01:04| 25   3  71   1   0|4323M  229M  196M 2988M|6820B 1623B|   0  1767k|   0   204 |3800  8303 |0.64 0.96 0.95|1.0   0   0|   0     0 |   0     0 | 18  289    8   50    0
