May 20 15:07:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 15:07:01 ubuntu dstat.sh[64874]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 15:07:01 ubuntu dstat.sh[64874]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 15:25:16 ubuntu dstat.sh[64874]: 20-05 15:25:16| 26   5  66   3   0|5444M  131M  186M 2057M|3508B    0 |   0  4020k|   0   467 |8098    13k|0.70 0.64 0.82|1.0   0   0|   0     0 |           | 18  292    0   31    3
May 20 15:25:17 ubuntu dstat.sh[64874]: 20-05 15:25:17| 24   5  68   0   0|5445M  129M  186M 2057M|3413B    0 |   0  1908k|   0   170 |7553    11k|0.70 0.64 0.82|1.0   0   0|   0     0 |           | 18  293    0   31    3
May 20 15:25:18 ubuntu dstat.sh[64874]: 20-05 15:25:18| 25   6  65   3   0|5445M  129M  186M 2058M|3364B   94B|   0  9226k|   0   742 |9374    15k|0.70 0.64 0.82|3.0   0   0|   0     0 |           | 18  292    0   31    3
May 20 15:25:19 ubuntu dstat.sh[64874]: 20-05 15:25:19| 24   6  67   2   0|5446M  128M  187M 2058M|2943B    0 |   0  3952k|   0   368 |8108    13k|0.70 0.64 0.82|  0 1.0   0|   0     0 |           | 18  292    0   31    3
May 20 15:25:20 ubuntu dstat.sh[64874]: 20-05 15:25:20| 21   4  71   1   0|5446M  127M  187M 2058M|2832B  885B|   0  1920k|   0   212 |5670  8038 |0.70 0.64 0.82|  0   0   0|   0     0 |           | 18  291    0   34    3
May 20 15:25:21 ubuntu dstat.sh[64874]: 20-05 15:25:21|  7   3  88   1   0|5446M  127M  187M 2058M|4493B   66B|   0  1614k|   0   157 |2934  4335 |0.65 0.63 0.82|2.0   0   0|   0     0 |           | 18  292    0   34    3
May 20 15:25:22 ubuntu dstat.sh[64874]: 20-05 15:25:22|  7   2  89   0   0|5446M  127M  187M 2058M|3722B  945B|   0  1516k|   0   153 |2785  4286 |0.65 0.63 0.82|  0   0 1.0|   0     0 |           | 18  291    0   35    3
May 20 15:25:23 ubuntu dstat.sh[64874]: 20-05 15:25:23| 12   2  83   1   0|5447M  127M  187M 2058M|4459B  950B|   0  1755k|   0   186 |3577  5112 |0.65 0.63 0.82|  0   0   0|   0     0 |           | 18  291    0   37    3
May 20 15:25:24 ubuntu dstat.sh[64874]: 20-05 15:25:24| 12   3  81   2   0|5447M  126M  187M 2059M|4052B 1028B|   0  5816k|   0   452 |4471  6954 |0.65 0.63 0.82|1.0   0   0|   0     0 |           | 18  291    0   39    3
May 20 15:25:25 ubuntu dstat.sh[64874]: 20-05 15:25:25| 10   2  87   0   0|5448M  125M  187M 2059M|5768B 2588B|   0  1375k|   0   120 |2946  4263 |0.65 0.63 0.82|  0   0   0|   0     0 |           | 18  292    0   39    2
May 20 15:25:26 ubuntu dstat.sh[64874]: 20-05 15:25:26|  8   2  88   1   0|5448M  125M  187M 2059M|  11k 2218B|   0  1752k|   0   213 |2803  4336 |0.60 0.62 0.81|3.0   0   0|   0     0 |           | 18  293    0   39    2
May 20 15:25:27 ubuntu dstat.sh[64874]: 20-05 15:25:27|  5   2  91   0   0|5449M  124M  187M 2059M|  16k 4097B|   0  1007k|   0  98.5 |2503  3591 |0.60 0.62 0.81|  0   0   0|   0     0 |           | 18  293    0   39    2
May 20 15:25:28 ubuntu dstat.sh[64874]: 20-05 15:25:28|  7   2  89   1   0|5449M  124M  187M 2059M|5277B  876B|   0  1152k|   0   124 |2684  4005 |0.60 0.62 0.81|  0   0   0|   0     0 |           | 18  293    0   39    2
May 20 15:25:29 ubuntu dstat.sh[64874]: 20-05 15:25:29| 23   7  66   2   0|5452M  120M  187M 2059M|8692B 1034B|  44k 3254k|3.01   369 |7580    12k|0.60 0.62 0.81|1.0   0  87|   0     0 |           | 18  294    0   39    2
May 20 15:25:30 ubuntu dstat.sh[64874]: 20-05 15:25:30| 24   5  65   2   0|5452M  120M  187M 2059M|2102B    0 |   0  8298k|   0   637 |8401    13k|0.60 0.62 0.81|1.0   0   0|   0     0 |           | 18  294    0   40    2
May 20 15:25:31 ubuntu dstat.sh[64874]: 20-05 15:25:31| 24   6  67   2   0|5452M  120M  187M 2060M|2548B    0 |   0  3278k|   0   331 |8132    12k|0.63 0.63 0.81|3.0   0   0|   0     0 |           | 18  294    0   40    2
May 20 15:25:32 ubuntu dstat.sh[64874]: 20-05 15:25:32| 24   5  66   1   0|5448M  150M  185M 2035M|2373B    0 |   0  2425k|   0   306 |8283    12k|0.63 0.63 0.81|1.0   0 1.0|   0     0 |           | 18  294    0   40    2
May 20 15:25:33 ubuntu dstat.sh[64874]: 20-05 15:25:33| 15   4  77   2   0|5448M  150M  185M 2035M|3737B  949B|   0  3437k|   0   340 |5555  8640 |0.63 0.63 0.81|  0   0   0|   0     0 |           | 18  293    0   41    2
May 20 15:25:34 ubuntu dstat.sh[64874]: 20-05 15:25:34|  8   2  88   1   0|5448M  150M  185M 2035M|4164B  887B|   0  1689k|   0   192 |3088  4733 |0.63 0.63 0.81|1.0   0   0|   0     0 |           | 18  293    0   41    2
May 20 15:25:35 ubuntu dstat.sh[64874]: 20-05 15:25:35| 11   2  85   1   0|5448M  149M  185M 2036M|2528B    0 |   0  9449k|   0   445 |3884  5825 |0.63 0.63 0.81|1.0   0 2.0|   0     0 |           | 18  294    0   40    2
May 20 15:25:36 ubuntu dstat.sh[64874]: 20-05 15:25:36| 11   5  80   1   0|5456M  170M  184M 2008M|4163B  462B|   0  6577k|   0   442 |4461    15k|1.14 0.73 0.85|  0   0  39|   0     0 |           | 18  293    0   41    2
May 20 15:25:37 ubuntu dstat.sh[64874]: 20-05 15:25:37|  8   2  86   1   0|5456M  170M  184M 2008M|5121B  894B|   0  1240k|   0   130 |3163  4628 |1.14 0.73 0.85|  0   0 2.0|   0     0 |           | 18  293    0   43    2
May 20 15:25:38 ubuntu dstat.sh[64874]: 20-05 15:25:38| 21   5  71   2   0|5455M  171M  184M 2008M|9216B 1032B|   0  3783k|   0   375 |7005    10k|1.14 0.73 0.85|1.0   0 1.0|   0     0 |           | 18  294    0   44    2
May 20 15:25:39 ubuntu dstat.sh[64874]: 20-05 15:25:39| 25   5  67   1   0|5454M  172M  184M 2008M|2942B   66B|   0  2792k|   0   276 |7536    11k|1.14 0.73 0.85|1.0   0 1.0|   0     0 |           | 18  294    0   42    2
May 20 15:25:40 ubuntu dstat.sh[64874]: 20-05 15:25:40| 24   6  68   2   0|5454M  171M  185M 2008M|2537B   66B|   0  2217k|   0   232 |7596    11k|1.14 0.73 0.85|1.0   0   0|   0     0 |           | 18  294    0   44    2
May 20 15:25:41 ubuntu dstat.sh[64874]: 20-05 15:25:41| 12   3  82   1   0|5446M  179M  185M 2009M|4532B  945B|   0  2505k|   0   227 |4252  6410 |1.05 0.72 0.84|1.0   0   0|   0     0 |           | 18  293    0   47    2
May 20 15:25:42 ubuntu dstat.sh[64874]: 20-05 15:25:42|  9   1  87   1   0|5446M  179M  185M 2009M|3327B  876B|   0  2184k|   0   137 |2776  3979 |1.05 0.72 0.84|  0   0 1.0|   0     0 |           | 18  293    0   48    2
May 20 15:25:43 ubuntu dstat.sh[64874]: 20-05 15:25:43| 13   4  81   1   0|5446M  179M  185M 2009M|8339B 1101B|   0  2126k|   0   222 |4873  7300 |1.05 0.72 0.84|2.0 1.0   0|   0     0 |           | 18  294    0   47    2
May 20 15:25:44 ubuntu dstat.sh[64874]: 20-05 15:25:44| 24   5  65   3   0|5445M  179M  185M 2009M|2449B    0 |   0    10M|   0   811 |9148    15k|1.05 0.72 0.84|1.0   0   0|   0     0 |           | 18  294    0   48    2
May 20 15:25:45 ubuntu dstat.sh[64874]: 20-05 15:25:45| 14   3  81   1   0|5445M  179M  185M 2009M|3494B  945B|   0  3637k|   0   308 |4722  7477 |1.05 0.72 0.84|1.0   0   0|   0     0 |           | 18  293    0   50    2
May 20 15:25:46 ubuntu dstat.sh[64874]: 20-05 15:25:46|  7   2  90   1   0|5445M  179M  185M 2009M|4087B  885B|   0  1531k|   0   164 |2750  4120 |0.96 0.71 0.84|  0   0   0|   0     0 |           | 18  293    0   50    2
May 20 15:25:47 ubuntu dstat.sh[64874]: 20-05 15:25:47|  6   1  91   1   0|5445M  179M  185M 2009M|3931B  883B|   0  1308k|   0   142 |2550  3796 |0.96 0.71 0.84|  0   0   0|   0     0 |           | 18  293    0   46    2
May 20 15:25:48 ubuntu dstat.sh[64874]: 20-05 15:25:48|  7   2  89   1   0|5445M  179M  185M 2010M|4487B  930B|   0  1446k|   0   149 |2714  4027 |0.96 0.71 0.84|1.0   0   0|   0     0 |           | 18  293    0   46    2
May 20 15:25:49 ubuntu dstat.sh[64874]: 20-05 15:25:49|  3   1  94   0   0|5445M  179M  185M 2010M|3112B  395B|   0   824k|   0  59.7 |1431  2190 |0.96 0.71 0.84|  0   0   0|   0     0 |           | 18  293    0   46    2
May 20 15:25:50 ubuntu dstat.sh[64874]: 20-05 15:25:50|  8   2  89   1   0|5445M  179M  185M 2010M|9166B 1445B|   0   970k|   0  93.2 |2679  3775 |0.96 0.71 0.84|2.0   0   0|   0     0 |           | 18  294    0   46    2
May 20 15:25:51 ubuntu dstat.sh[64874]: 20-05 15:25:51|  8   2  87   1   0|5445M  179M  185M 2010M|4530B  945B|   0  1725k|   0   185 |3000  4789 |0.89 0.70 0.83|1.0   0   0|   0     0 |           | 18  293    0   47    2
May 20 15:25:52 ubuntu dstat.sh[64874]: 20-05 15:25:52|  7   2  88   1   0|5446M  178M  185M 2010M|4049B  883B|   0  5913k|   0   412 |3093  5006 |0.89 0.70 0.83|  0   0 1.0|   0     0 |           | 18  293    0   49    2
May 20 15:25:53 ubuntu dstat.sh[64874]: 20-05 15:25:53| 12   3  84   1   0|5446M  177M  185M 2010M|3805B  852B|   0  1992k|   0   190 |3549  5123 |0.89 0.70 0.83|  0   0   0|   0     0 |           | 18  293    0   50    2
May 20 15:25:54 ubuntu dstat.sh[64874]: 20-05 15:25:54|  7   1  90   1   0|5446M  177M  185M 2010M|4316B  864B|   0  1092k|   0   102 |2614  3846 |0.89 0.70 0.83|  0   0   0|   0     0 |           | 18  293    0   50    2
May 20 15:25:55 ubuntu dstat.sh[64874]: 20-05 15:25:55|  4   2  93   0   0|5446M  177M  185M 2010M|  16k 3302B|   0   772k|   0  61.0 |1850  2458 |0.89 0.70 0.83|  0   0   0|   0     0 |           | 18  293    0   50    2
May 20 15:25:56 ubuntu dstat.sh[64874]: 20-05 15:25:56|  3   1  95   0   0|5446M  177M  185M 2010M|5370B  483B|   0  5758k|   0   313 |1290  1681 |1.06 0.74 0.85|  0   0   0|   0     0 |           | 18  293    0   48    2
May 20 15:25:57 ubuntu dstat.sh[64874]: 20-05 15:25:57|  3   1  95   0   0|5447M  177M  185M 2010M|4348B  483B|   0   632k|   0  70.0 |1204  1655 |1.06 0.74 0.85|  0   0   0|   0     0 |           | 18  293    0   48    2
May 20 15:25:58 ubuntu dstat.sh[64874]: 20-05 15:25:58|  3   1  95   0   0|5447M  177M  185M 2010M|9348B 2178B|   0   476k|   0  34.0 |1408  2031 |1.06 0.74 0.85|  0   0   0|   0     0 |           | 18  293    0   48    2
May 20 15:25:59 ubuntu dstat.sh[64874]: 20-05 15:25:59|  4   1  93   0   0|5447M  177M  185M 2010M|5318B 1207B|   0   784k|   0  74.0 |1870  2622 |1.06 0.74 0.85|  0   0   0|   0     0 |           | 18  293    0   48    2
May 20 15:26:00 ubuntu dstat.sh[64874]: 20-05 15:26:00|  3   1  94   0   0|5447M  177M  185M 2010M|8244B 1031B|   0   420k|   0  26.0 |1362  1739 |1.06 0.74 0.85|  0   0   0|   0     0 |           | 18  293    0   45    2
May 20 15:26:01 ubuntu dstat.sh[64874]: 20-05 15:26:01|  4   1  93   0   0|5447M  177M  185M 2010M|8884B 1376B|   0   835k|   0  85.9 |1817  2614 |0.97 0.72 0.84|1.0   0   0|   0     0 |           | 18  294    0   45    2
May 20 15:26:02 ubuntu dstat.sh[64874]: 20-05 15:26:02|  9   3  86   1   0|5447M  176M  185M 2010M|5698B  876B|   0  1172k|   0   134 |3213  4439 |0.97 0.72 0.84|  0   0 3.0|   0     0 |           | 18  293    0   46    2
May 20 15:26:03 ubuntu dstat.sh[64874]: 20-05 15:26:03| 23   4  71   1   0|5448M  174M  185M 2011M|7364B  965B|   0  1457k|   0   165 |5031  6742 |0.97 0.72 0.84|1.0   0 6.0|   0     0 |           | 18  294    0   46    2
May 20 15:26:04 ubuntu dstat.sh[64874]: 20-05 15:26:04| 27   5  64   2   0|5449M  173M  185M 2011M|3999B  413B|   0  3790k|   0   410 |7937    12k|0.97 0.72 0.84|3.0   0   0|   0     0 |           | 18  293    0   44    2
May 20 15:26:05 ubuntu dstat.sh[64874]: 20-05 15:26:05|  5   1  91   1   0|5449M  173M  185M 2011M|9936B 1975B|   0  1564k|   0   118 |2313  3433 |0.97 0.72 0.84|1.0   0   0|   0     0 |           | 18  294    0   44    2
May 20 15:26:06 ubuntu dstat.sh[64874]: 20-05 15:26:06| 16   3  79   2   0|5449M  173M  185M 2011M|4058B  810B|   0  7148k|   0   470 |5240  7882 |0.89 0.71 0.84|  0   0   0|   0     0 |           | 18  293    0   44    2
May 20 15:26:07 ubuntu dstat.sh[64874]: 20-05 15:26:07| 15   4  80   1   0|5449M  173M  185M 2011M|8428B 1031B|  16k 3812k|1.00   321 |5467  8371 |0.89 0.71 0.84|1.0   0   0|   0     0 |           | 18  294    0   44    2
May 20 15:26:08 ubuntu dstat.sh[64874]: 20-05 15:26:08| 23   6  68   2   0|5450M  171M  185M 2012M|2160B    0 |   0  3268k|   0   318 |8213    13k|0.89 0.71 0.84|1.0   0   0|   0     0 |           | 18  294    0   43    2
May 20 15:26:09 ubuntu dstat.sh[64874]: 20-05 15:26:09| 18   4  74   1   0|5450M  171M  185M 2012M|3926B  946B|   0  2777k|   0   282 |6023  9130 |0.89 0.71 0.84|  0   0   0|   0     0 |           | 18  293    0   45    2
May 20 15:26:10 ubuntu dstat.sh[64874]: 20-05 15:26:10| 10   2  86   1   0|5450M  171M  185M 2012M|1991B   66B|  16k 1993k|1.00   213 |3658  5517 |0.89 0.71 0.84|  0   0   0|   0     0 |           | 18  294    0   45    2
May 20 15:26:11 ubuntu dstat.sh[64874]: 20-05 15:26:11| 12   2  83   2   0|5450M  171M  185M 2012M|4062B  811B|   0  2342k|   0   273 |3939  5846 |1.14 0.77 0.85|  0   0   0|   0     0 |           | 18  293    0   45    2
May 20 15:26:12 ubuntu dstat.sh[64874]: 20-05 15:26:12|  8   2  87   1   0|5450M  170M  185M 2012M|8151B 1231B|   0  6906k|   0   415 |3257  5102 |1.14 0.77 0.85|2.0   0 1.0|   0     0 |           | 18  293    0   41    2
May 20 15:26:13 ubuntu dstat.sh[64874]: 20-05 15:26:13|  7   1  89   1   0|5450M  170M  185M 2012M|3680B  946B|   0  1164k|   0   115 |2461  3660 |1.14 0.77 0.85|  0   0   0|   0     0 |           | 18  293    0   42    2
May 20 15:26:14 ubuntu dstat.sh[64874]: 20-05 15:26:14| 11   3  85   1   0|5450M  170M  186M 2012M|3502B  810B|   0  1528k|   0   160 |3588  5259 |1.14 0.77 0.85|  0   0   0|   0     0 |           | 18  293    0   43    2
May 20 15:26:15 ubuntu dstat.sh[64874]: 20-05 15:26:15| 19   4  72   2   0|5450M  170M  186M 2013M|8424B 1096B|   0  3213k|   0   361 |6906    11k|1.14 0.77 0.85|1.0   0   0|   0     0 |           | 18  294    0   45    2
May 20 15:26:16 ubuntu dstat.sh[64874]: 20-05 15:26:16| 26   5  64   3   0|5451M  169M  186M 2013M|2959B    0 |   0    11M|   0   982 |8928    14k|1.29 0.80 0.86|5.0   0   0|   0     0 |           | 18  294    0   41    2
May 20 15:26:17 ubuntu dstat.sh[64874]: 20-05 15:26:17| 24   5  67   2   0|5451M  168M  186M 2013M|2825B    0 |   0  5830k|   0   469 |8299    12k|1.29 0.80 0.86|2.0   0   0|   0     0 |           | 18  294    0   42    2
May 20 15:26:18 ubuntu dstat.sh[64874]: 20-05 15:26:18| 19   4  73   1   0|5452M  167M  186M 2013M|3009B  976B|   0  4111k|   0   334 |6466  9711 |1.29 0.80 0.86|1.0   0   0|   0     0 |           | 18  293    0   44    2
May 20 15:26:19 ubuntu dstat.sh[64874]: 20-05 15:26:19|  9   2  88   1   0|5452M  167M  186M 2014M|3980B   66B|   0  1524k|   0   131 |3173  4752 |1.29 0.80 0.86|1.0   0   0|   0     0 |           | 18  294    0   44    2
May 20 15:26:20 ubuntu dstat.sh[64874]: 20-05 15:26:20|  9   2  87   1   0|5452M  167M  186M 2014M|3001B  461B|   0  1997k|   0   227 |3592  5493 |1.29 0.80 0.86|  0   0   0|   0     0 |           | 18  293    0   42    2
May 20 15:26:21 ubuntu dstat.sh[64874]: 20-05 15:26:21|  8   2  87   1   0|5452M  167M  186M 2014M|8637B 1384B|   0  2601k|   0   193 |3237  4960 |1.19 0.79 0.86|1.0 1.0   0|   0     0 |           | 18  293    0   43    2
May 20 15:26:22 ubuntu dstat.sh[64874]: 20-05 15:26:22|  4   2  92   1   0|5452M  166M  186M 2014M|5316B 1011B|   0  1247k|   0   113 |2410  3548 |1.19 0.79 0.86|3.0   0 1.0|   0     0 |           | 18  294    0   43    2
May 20 15:26:23 ubuntu dstat.sh[64874]: 20-05 15:26:23| 10   1  85   1   0|5453M  166M  186M 2014M|3738B  851B|   0  1722k|   0   179 |3673  5414 |1.19 0.79 0.86|  0   0   0|   0     0 |           | 18  293    0   44    2
May 20 15:26:24 ubuntu dstat.sh[64874]: 20-05 15:26:24| 19   5  73   2   0|5453M  166M  186M 2014M|8872B 1076B|  16k 8185k|1.00   636 |7272    12k|1.19 0.79 0.86|1.0   0   0|   0     0 |           | 18  294    0   37    2
May 20 15:26:25 ubuntu dstat.sh[64874]: 20-05 15:26:25| 26   5  64   3   0|5453M  166M  186M 2014M|2279B   66B|   0  4427k|   0   538 |9523    15k|1.19 0.79 0.86|1.0   0   0|   0     0 |           | 18  294    0   37    2
May 20 15:26:26 ubuntu dstat.sh[64874]: 20-05 15:26:26| 25   5  68   1   0|5454M  164M  186M 2015M|2425B    0 |   0  1934k|   0   194 |7797    11k|1.17 0.79 0.86|1.0   0   0|   0     0 |           | 18  294    0   39    2
May 20 15:26:27 ubuntu dstat.sh[64874]: 20-05 15:26:27| 17   4  75   1   0|5455M  163M  186M 2015M|3420B  945B|   0  2589k|   0   260 |5726  8428 |1.17 0.79 0.86|  0   0   0|   0     0 |           | 18  293    0   40    2
May 20 15:26:28 ubuntu dstat.sh[64874]: 20-05 15:26:28|  9   2  87   1   0|5455M  163M  186M 2015M|2351B   66B|   0  2009k|   0   226 |3464  5255 |1.17 0.79 0.86|  0   0   0|   0     0 |           | 18  294    0   41    2
May 20 15:26:29 ubuntu dstat.sh[64874]: 20-05 15:26:29|  9   2  86   2   0|5455M  163M  186M 2015M|3505B  464B|   0  6149k|   0   453 |3509  5733 |1.17 0.79 0.86|1.0   0   0|   0     0 |           | 18  293    0   41    2
May 20 15:26:30 ubuntu dstat.sh[64874]: 20-05 15:26:30| 11   2  85   1   0|5455M  163M  186M 2015M|6670B 2263B|   0  2686k|   0   226 |3571  5596 |1.17 0.79 0.86|  0   0   0|   0     0 |           | 18  293    0   43    2
May 20 15:26:31 ubuntu dstat.sh[64874]: 20-05 15:26:31|  6   2  90   1   0|5455M  163M  186M 2015M|6809B  132B|   0  1056k|   0  97.0 |2395  3519 |1.08 0.78 0.86|3.0   0   0|   0     0 |           | 18  294    0   43    2
May 20 15:26:32 ubuntu dstat.sh[64874]: 20-05 15:26:32|  5   2  91   0   0|5455M  162M  186M 2016M|3741B  807B|   0  1247k|   0   119 |2598  3861 |1.08 0.78 0.86|  0   0 1.0|   0     0 |           | 18  293    0   43    2
May 20 15:26:33 ubuntu dstat.sh[64874]: 20-05 15:26:33| 23   5  68   2   0|5455M  162M  186M 2016M|8653B 1034B|   0  3408k|   0   391 |7634    12k|1.08 0.78 0.86|1.0   0   0|   0     0 |           | 18  294    0   45    2
May 20 15:26:34 ubuntu dstat.sh[64874]: 20-05 15:26:34| 25   6  63   3   0|5455M  162M  186M 2016M|2701B    0 |   0  9755k|   0   854 |9765    16k|1.08 0.78 0.86|1.0   0   0|   0     0 |           | 18  294    0   46    2
May 20 15:26:35 ubuntu dstat.sh[64874]: 20-05 15:26:35| 17   4  76   1   0|5456M  160M  186M 2016M|3978B  941B|  16k 2682k|1.00   265 |5601  8432 |1.08 0.78 0.86|  0   0   0|   0     0 |           | 18  293    0   49    2
May 20 15:26:36 ubuntu dstat.sh[64874]: 20-05 15:26:36| 14   5  80   1   0|5484M  132M  186M 2019M|2791B  878B|   0  7803k|   0   489 |3893  6815 |1.07 0.78 0.86|1.0   0  35|   0     0 |           | 18  293    0   48    2
May 20 15:26:37 ubuntu dstat.sh[64874]: 20-05 15:26:37|  9   3  86   0   0|5481M  135M  186M 2017M|6835B 1074B|   0   787k|   0  48.0 |2754    11k|1.07 0.78 0.86|  0   0 5.0|   0     0 |           | 18  293    0   49    2
May 20 15:26:38 ubuntu dstat.sh[64874]: 20-05 15:26:38|  8   2  88   1   0|5479M  136M  186M 2017M|5288B  419B|   0  1057k|   0  88.4 |2577  3538 |1.07 0.78 0.86|1.0 1.0 2.0|   0     0 |           | 18  294    0   51    2
May 20 15:26:39 ubuntu dstat.sh[64874]: 20-05 15:26:39|  6   1  90   0   0|5477M  139M  186M 2017M|  10k 1832B|   0  1314k|   0   133 |2586  4041 |1.07 0.78 0.86|  0   0   0|   0     0 |           | 18  293    0   51    2
May 20 15:26:40 ubuntu dstat.sh[64874]: 20-05 15:26:40|  8   2  89   1   0|5475M  141M  186M 2017M|7984B 1775B|   0  1228k|   0   125 |2688  3934 |1.07 0.78 0.86|  0   0   0|   0     0 |           | 18  293    0   51    2
May 20 15:26:41 ubuntu dstat.sh[64874]: 20-05 15:26:41| 23   5  70   2   0|5471M  144M  186M 2017M|4525B  132B|   0  2936k|   0   311 |7018    11k|1.15 0.81 0.86|1.0   0 1.0|   0     0 |           | 18  294    0   46    2
May 20 15:26:42 ubuntu dstat.sh[64874]: 20-05 15:26:42| 16   4  76   2   0|5469M  146M  186M 2017M|3732B  948B|   0  8706k|   0   649 |6057    10k|1.15 0.81 0.86|  0   0 1.0|   0     0 |           | 18  293    0   47    2
May 20 15:26:43 ubuntu dstat.sh[64874]: 20-05 15:26:43|  9   2  89   0   0|5468M  147M  186M 2017M|3692B  531B|   0  1529k|   0  94.3 |2417  3342 |1.15 0.81 0.86|2.0   0   0|   0     0 |           | 18  293    0   47    2
May 20 15:26:44 ubuntu dstat.sh[64874]: 20-05 15:26:44|  9   2  86   0   0|5467M  148M  186M 2018M|8402B 1374B|   0  1237k|   0   125 |3560  5228 |1.15 0.81 0.86|1.0   0   0|   0     0 |           | 18  294    0   48    2
May 20 15:26:45 ubuntu dstat.sh[64874]: 20-05 15:26:45| 25   5  67   2   0|5467M  148M  186M 2018M|3621B   66B|   0  3362k|   0   377 |7828    12k|1.15 0.81 0.86|2.0   0   0|   0     0 |           | 18  294    0   43    2
May 20 15:26:46 ubuntu dstat.sh[64874]: 20-05 15:26:46|  7   2  88   1   0|5467M  148M  186M 2018M|4072B 1003B|   0  2183k|   0   201 |2790  4491 |1.21 0.83 0.87|  0   0 1.0|   0     0 |           | 18  293    0   44    2
May 20 15:26:47 ubuntu dstat.sh[64874]: 20-05 15:26:47| 14   3  82   1   0|5467M  148M  186M 2018M|4494B  941B|   0  2155k|   0   209 |4152  5825 |1.21 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   45    2
May 20 15:26:48 ubuntu dstat.sh[64874]: 20-05 15:26:48|  8   2  88   1   0|5467M  148M  186M 2018M|3708B  810B|   0  1708k|   0   159 |2813  4089 |1.21 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   45    2
May 20 15:26:49 ubuntu dstat.sh[64874]: 20-05 15:26:49|  9   2  88   1   0|5467M  148M  186M 2018M|9675B 1840B|   0  1468k|   0   150 |2960  4162 |1.21 0.83 0.87|  0   0   0|   0     0 |           | 18  293    0   43    2
May 20 15:26:50 ubuntu dstat.sh[64874]: 20-05 15:26:50|  6   2  90   1   0|5467M  148M  186M 2018M|9170B 1034B|   0  1345k|   0   129 |2594  3817 |1.21 0.83 0.87|3.0   0   0|   0     0 |           | 18  293    0   43    2
May 20 15:26:51 ubuntu dstat.sh[64874]: 20-05 15:26:51|  6   2  90   1   0|5466M  148M  186M 2018M|4156B  936B|   0  1673k|   0   153 |2646  4188 |1.20 0.83 0.87|  0   0 1.0|   0     0 |           | 18  293    0   44    2
