Feb 19 09:51:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 09:51:49 ubuntu dstat.sh[59388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 09:51:49 ubuntu dstat.sh[59388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 10:05:27 ubuntu dstat.sh[59388]: 19-02 10:05:27| 10   2  85   1   0|4988M  225M  185M 2407M|4221B 1621B|   0  2706k|   0   243 |3414  5124 |0.68 0.85 0.86|1.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:05:28 ubuntu dstat.sh[59388]: 19-02 10:05:28| 25   5  65   2   0|4989M  225M  185M 2408M|3847B 1188B|   0  3187k|   0   424 |8389    13k|0.68 0.85 0.86|3.0   0   0|   0     0 |           | 18  293    0   61    0
Feb 19 10:05:29 ubuntu dstat.sh[59388]: 19-02 10:05:29| 25   5  67   1   0|4989M  224M  185M 2408M|3877B 1079B|   0  3705k|   0   318 |8108    12k|0.68 0.85 0.86|2.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:05:30 ubuntu dstat.sh[59388]: 19-02 10:05:30| 13   4  78   1   0|4990M  223M  185M 2408M|3966B  971B|   0  3587k|   0   324 |4924  7573 |0.68 0.85 0.86|  0   0 1.0|   0     0 |           | 18  292    0   62    0
Feb 19 10:05:31 ubuntu dstat.sh[59388]: 19-02 10:05:31| 13   3  80   2   0|4990M  223M  185M 2408M|4715B 1028B|   0  5571k|   0   432 |4561  6884 |0.68 0.85 0.86|  0 1.0   0|   0     0 |           | 18  293    0   62    0
Feb 19 10:05:32 ubuntu dstat.sh[59388]: 19-02 10:05:32| 26   5  64   2   0|4990M  223M  185M 2408M|4099B  753B|   0  5003k|   0   525 |8802    14k|0.78 0.87 0.86|3.0   0 2.0|   0     0 |           | 18  293    0   62    0
Feb 19 10:05:33 ubuntu dstat.sh[59388]: 19-02 10:05:33| 24   5  67   1   0|4991M  222M  185M 2409M|5165B 1572B|   0  3649k|   0   257 |7868    12k|0.78 0.87 0.86|2.0   0   0|   0     0 |           | 18  293    0   57    0
Feb 19 10:05:34 ubuntu dstat.sh[59388]: 19-02 10:05:34| 13   3  80   1   0|4991M  221M  185M 2409M|5519B 1620B|  80k 2296k|3.00   238 |4649  6949 |0.78 0.87 0.86|  0   0   0|   0     0 |           | 18  292    0   58    0
Feb 19 10:05:35 ubuntu dstat.sh[59388]: 19-02 10:05:35| 14   4  80   1   0|4991M  221M  185M 2409M|5362B 1459B|   0  2482k|   0   241 |5009  7296 |0.78 0.87 0.86|1.0   0   0|   0     0 |           | 18  294    0   59    0
Feb 19 10:05:36 ubuntu dstat.sh[59388]: 19-02 10:05:36| 24   6  64   3   0|4991M  221M  185M 2409M|5578B 1661B|   0  9408k|   0   793 |9141    15k|0.78 0.87 0.86|1.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:05:37 ubuntu dstat.sh[59388]: 19-02 10:05:37| 24   4  68   1   0|4992M  220M  185M 2409M|5283B 1616B|   0  2821k|   0   210 |7553    11k|0.80 0.88 0.87|1.0   0 1.0|   0     0 |           | 18  293    0   58    0
Feb 19 10:05:38 ubuntu dstat.sh[59388]: 19-02 10:05:38| 12   3  82   1   0|4992M  219M  185M 2410M|4387B 1623B|   0  1695k|   0   194 |3879  5906 |0.80 0.88 0.87|1.0   0   0|   0     0 |           | 18  292    0   59    0
Feb 19 10:05:39 ubuntu dstat.sh[59388]: 19-02 10:05:39| 15   3  79   1   0|4993M  218M  185M 2410M|3009B  486B|   0  1846k|   0   189 |4932  7295 |0.80 0.88 0.87|3.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:05:40 ubuntu dstat.sh[59388]: 19-02 10:05:40| 26   7  63   3   0|4994M  216M  185M 2410M|3433B  972B|   0  3637k|   0   463 |8674    13k|0.80 0.88 0.87|1.0   0 7.0|   0     0 |           | 18  293    0   59    0
Feb 19 10:05:41 ubuntu dstat.sh[59388]: 19-02 10:05:41| 25   4  66   2   0|4995M  216M  185M 2410M|4470B 1511B|   0  6617k|   0   461 |8128    12k|0.80 0.88 0.87|1.0   0   0|   0     0 |           | 18  293    0   55    0
Feb 19 10:05:42 ubuntu dstat.sh[59388]: 19-02 10:05:42| 24   6  64   3   0|4995M  216M  185M 2411M|4627B 1567B|   0  5361k|   0   535 |8845    14k|0.90 0.90 0.87|5.0   0   0|   0     0 |           | 18  293    0   55    0
Feb 19 10:05:43 ubuntu dstat.sh[59388]: 19-02 10:05:43| 23   5  67   1   0|4996M  214M  185M 2411M|3472B 1133B|   0  2846k|   0   234 |8082    12k|0.90 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   58    0
Feb 19 10:05:44 ubuntu dstat.sh[59388]: 19-02 10:05:44| 13   3  82   1   0|4997M  213M  185M 2411M|3633B 1078B|   0  2439k|   0   244 |4410  6762 |0.90 0.90 0.87|  0   0   0|   0     0 |           | 18  292    0   59    0
Feb 19 10:05:45 ubuntu dstat.sh[59388]: 19-02 10:05:45| 13   4  80   1   0|4997M  213M  185M 2411M|3808B 1026B|   0  2585k|   0   259 |4777  7053 |0.90 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:05:46 ubuntu dstat.sh[59388]: 19-02 10:05:46| 25   6  64   3   0|4997M  212M  185M 2411M|4513B 1407B|   0  3892k|   0   473 |8694    13k|0.90 0.90 0.87|2.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:05:47 ubuntu dstat.sh[59388]: 19-02 10:05:47| 25   5  66   2   0|4997M  213M  185M 2412M|4610B 1562B|   0    17M|   0  1648 |9175    13k|0.91 0.90 0.87|2.0   0   0|   0     0 |           | 18  293    0   62    0
Feb 19 10:05:48 ubuntu dstat.sh[59388]: 19-02 10:05:48| 18   7  72   2   0|4998M  204M  185M 2419M|3730B 1189B|  16k 3474k|1.00   471 |6106  9308 |0.91 0.90 0.87|  0   0 2.0|   0     0 |           | 18  292    0   64    0
Feb 19 10:05:49 ubuntu dstat.sh[59388]: 19-02 10:05:49| 10   2  85   1   0|4998M  204M  185M 2419M|3839B 1402B|   0  2269k|   0   196 |3388  4849 |0.91 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   62    0
Feb 19 10:05:50 ubuntu dstat.sh[59388]: 19-02 10:05:50| 25   5  66   2   0|4998M  204M  185M 2419M|4394B 1625B|   0  3090k|   0   372 |8118    12k|0.91 0.90 0.87|1.0   0 1.0|   0     0 |           | 18  293    0   63    0
Feb 19 10:05:51 ubuntu dstat.sh[59388]: 19-02 10:05:51| 26   6  62   3   0|4998M  203M  185M 2420M|4032B 1456B|   0  4841k|   0   534 |9076    14k|0.91 0.90 0.87|2.0   0   0|   0     0 |           | 18  293    0   65    0
Feb 19 10:05:52 ubuntu dstat.sh[59388]: 19-02 10:05:52| 25   5  66   1   0|4999M  202M  185M 2420M|2434B  323B|   0  6652k|   0   441 |8500    13k|0.91 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   66    0
Feb 19 10:05:53 ubuntu dstat.sh[59388]: 19-02 10:05:53| 10   3  85   1   0|5000M  201M  185M 2420M|2209B  163B|   0  3900k|   0   242 |3757  5902 |0.91 0.90 0.87|  0   0   0|   0     0 |           | 18  292    0   63    0
Feb 19 10:05:54 ubuntu dstat.sh[59388]: 19-02 10:05:54| 16   3  77   1   0|5001M  200M  185M 2420M|4310B 1133B|   0  2074k|   0   205 |4627  6395 |0.91 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   64    0
Feb 19 10:05:55 ubuntu dstat.sh[59388]: 19-02 10:05:55| 26   5  65   2   0|5001M  199M  185M 2421M|4701B 1459B|   0  3274k|   0   394 |8391    13k|0.91 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   64    0
Feb 19 10:05:56 ubuntu dstat.sh[59388]: 19-02 10:05:56| 25   6  65   2   0|5002M  198M  185M 2421M|5762B 1621B|   0  4174k|   0   408 |8203    13k|0.91 0.90 0.87|2.0   0   0|   0     0 |           | 18  293    0   66    0
Feb 19 10:05:57 ubuntu dstat.sh[59388]: 19-02 10:05:57| 24   5  66   2   0|5003M  196M  185M 2421M|5663B 1188B|   0  8425k|   0   597 |8150    12k|0.92 0.90 0.87|2.0   0   0|   0     0 |           | 18  293    0   67    0
Feb 19 10:05:58 ubuntu dstat.sh[59388]: 19-02 10:05:58| 24   6  65   2   0|5004M  196M  185M 2421M|5088B 1349B|   0  3235k|   0   429 |8668    13k|0.92 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   64    0
Feb 19 10:05:59 ubuntu dstat.sh[59388]: 19-02 10:05:59| 26   5  68   1   0|5004M  195M  185M 2422M|5313B 1596B|   0  2541k|   0   253 |7910    11k|0.92 0.90 0.87|1.0   0   0|   0     0 |           | 18  293    0   64    0
Feb 19 10:06:00 ubuntu dstat.sh[59388]: 19-02 10:06:00| 26   5  67   2   0|5005M  194M  185M 2422M|5450B 1567B|   0  2802k|   0   312 |8221    12k|0.92 0.90 0.87|2.0   0 1.0|   0     0 |           | 18  293    0   64    0
Feb 19 10:06:01 ubuntu dstat.sh[59388]: 19-02 10:06:01| 26   5  65   2   0|5005M  194M  185M 2422M|4421B 1297B|   0  3115k|   0   356 |8578    13k|0.92 0.90 0.87|1.0   0   0|   0     0 |           | 18  292    0   64    0
Feb 19 10:06:02 ubuntu dstat.sh[59388]: 19-02 10:06:02| 25   5  66   2   0|5007M  192M  185M 2422M|3438B  702B|   0    17M|   0   592 |9024    14k|0.93 0.90 0.88|3.0   0   0|   0     0 |           | 18  293    0   57    0
Feb 19 10:06:03 ubuntu dstat.sh[59388]: 19-02 10:06:03| 26   5  66   2   0|5007M  191M  185M 2423M|4692B 1621B|   0  4178k|   0   473 |9541    15k|0.93 0.90 0.88|1.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:06:04 ubuntu dstat.sh[59388]: 19-02 10:06:04| 24   5  68   1   0|5008M  190M  185M 2423M|4850B 1617B|   0  3185k|   0   329 |8680    14k|0.93 0.90 0.88|  0   0   0|   0     0 |           | 18  292    0   61    0
Feb 19 10:06:05 ubuntu dstat.sh[59388]: 19-02 10:06:05|  4   1  93   1   0|5008M  190M  185M 2423M|4656B 1513B|   0  1814k|   0   108 |1971  2871 |0.93 0.90 0.88|3.0   0   0|   0     0 |           | 18  293    0   61    0
Feb 19 10:06:06 ubuntu dstat.sh[59388]: 19-02 10:06:06| 24   6  65   2   0|5008M  190M  185M 2423M|4423B 1565B|   0  3817k|   0   447 |8718    13k|0.93 0.90 0.88|2.0 1.0 1.0|   0     0 |           | 18  293    0   56    0
Feb 19 10:06:07 ubuntu dstat.sh[59388]: 19-02 10:06:07| 25   6  66   2   0|5009M  189M  185M 2424M|4437B 1515B|   0  8815k|   0   632 |8489    13k|0.93 0.91 0.88|4.0   0   0|   0     0 |           | 18  292    0   59    0
Feb 19 10:06:08 ubuntu dstat.sh[59388]: 19-02 10:06:08| 24   5  67   1   0|5009M  187M  185M 2424M|4216B 1240B|   0  2504k|   0   273 |8049    12k|0.93 0.91 0.88|1.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:06:09 ubuntu dstat.sh[59388]: 19-02 10:06:09| 24   5  67   2   0|5010M  187M  185M 2425M|3770B  865B|   0  4214k|   0   334 |8299    13k|0.93 0.91 0.88|1.0   0   0|   0     0 |           | 18  294    0   61    0
Feb 19 10:06:10 ubuntu dstat.sh[59388]: 19-02 10:06:10|  8   3  88   1   0|5010M  186M  185M 2425M|4578B 1458B|   0  2116k|   0   209 |3431  5442 |0.93 0.91 0.88|  0   0 1.0|   0     0 |           | 18  292    0   55    0
Feb 19 10:06:11 ubuntu dstat.sh[59388]: 19-02 10:06:11| 18   4  73   2   0|5010M  186M  185M 2425M|6717B 1619B|   0  3527k|   0   365 |6594  9748 |0.93 0.91 0.88|1.0   0   0|   0     0 |           | 18  293    0   56    0
Feb 19 10:06:12 ubuntu dstat.sh[59388]: 19-02 10:06:12| 26   6  65   2   0|5013M  183M  185M 2425M|5915B 1458B|   0  9100k|   0   675 |9353    15k|0.94 0.91 0.88|1.0 1.0   0|   0     0 |           | 18  293    0   56    0
Feb 19 10:06:13 ubuntu dstat.sh[59388]: 19-02 10:06:13| 25   5  68   1   0|5014M  181M  185M 2425M|5766B 1715B|   0  2681k|   0   247 |8447    13k|0.94 0.91 0.88|2.0   0   0|   0     0 |           | 18  293    0   57    0
Feb 19 10:06:14 ubuntu dstat.sh[59388]: 19-02 10:06:14|  6   2  89   1   0|5014M  181M  185M 2426M|4198B 1255B|   0  1712k|   0   189 |2807  4413 |0.94 0.91 0.88|  0   0   0|   0     0 |           | 18  292    0   56    0
Feb 19 10:06:15 ubuntu dstat.sh[59388]: 19-02 10:06:15| 23   6  69   2   0|5018M  177M  185M 2426M|4430B 1352B|   0  2737k|   0   285 |8137    13k|0.94 0.91 0.88|4.0   0 1.0|   0     0 |           | 18  293    0   56    0
Feb 19 10:06:16 ubuntu dstat.sh[59388]: 19-02 10:06:16| 26   5  65   2   0|5019M  176M  185M 2426M|4771B 1622B|   0  3271k|   0   367 |8467    13k|0.94 0.91 0.88|1.0   0   0|   0     0 |           | 18  293    0   57    0
Feb 19 10:06:17 ubuntu dstat.sh[59388]: 19-02 10:06:17| 11   3  83   1   0|5019M  176M  185M 2426M|4840B 1509B|   0  3669k|   0   271 |4235  6351 |0.86 0.89 0.87|  0   0   0|   0     0 |           | 18  292    0   60    0
Feb 19 10:06:18 ubuntu dstat.sh[59388]: 19-02 10:06:18| 11   2  83   1   0|5019M  176M  185M 2426M|5084B 1565B|   0  2919k|   0   263 |3881  5707 |0.86 0.89 0.87|2.0   0   0|   0     0 |           | 18  292    0   57    0
Feb 19 10:06:19 ubuntu dstat.sh[59388]: 19-02 10:06:19| 10   2  87   1   0|5019M  175M  185M 2426M|4089B 1406B|   0  1974k|   0   189 |3429  5202 |0.86 0.89 0.87|1.0   0   0|   0     0 |           | 18  294    0   57    0
Feb 19 10:06:20 ubuntu dstat.sh[59388]: 19-02 10:06:20| 24   6  66   2   0|5019M  175M  185M 2427M|3395B  594B|   0  8039k|   0   606 |8555    13k|0.86 0.89 0.87|4.0   0 1.0|   0     0 |           | 18  293    0   57    0
Feb 19 10:06:21 ubuntu dstat.sh[59388]: 19-02 10:06:21|  8   2  89   1   0|5019M  175M  185M 2427M|4180B 1080B|   0  2468k|   0   224 |3111  4750 |0.86 0.89 0.87|  0   0   0|   0     0 |           | 18  292    0   58    0
Feb 19 10:06:22 ubuntu dstat.sh[59388]: 19-02 10:06:22| 20   4  71   1   0|5019M  175M  185M 2427M|4666B 1560B|   0  3527k|   0   396 |7189    11k|0.79 0.88 0.87|6.0   0   0|   0     0 |           | 18  293    0   55    0
Feb 19 10:06:23 ubuntu dstat.sh[59388]: 19-02 10:06:23| 25   5  68   1   0|5020M  174M  185M 2427M|4249B 1518B|   0  8550k|   0   339 |8095    12k|0.79 0.88 0.87|1.0   0   0|   0     0 |           | 18  293    0   55    0
Feb 19 10:06:24 ubuntu dstat.sh[59388]: 19-02 10:06:24| 18   7  73   1   0|5023M  204M  184M 2396M|4287B 1559B|   0  3174k|   0   219 |5635    14k|0.79 0.88 0.87|  0   0  36|   0     0 |           | 18  292    0   58    0
Feb 19 10:06:25 ubuntu dstat.sh[59388]: 19-02 10:06:25| 10   3  84   1   0|5020M  206M  184M 2396M|3791B 1078B|   0  2275k|   0   229 |3531  5307 |0.79 0.88 0.87|1.0   0   0|   0     0 |           | 18  292    0   60    0
Feb 19 10:06:26 ubuntu dstat.sh[59388]: 19-02 10:06:26|  5   1  92   1   0|5020M  206M  184M 2396M|4375B 1520B|   0  1351k|   0  87.5 |1823  2466 |0.79 0.88 0.87|1.0   0   0|   0     0 |           | 18  293    0   57    0
Feb 19 10:06:27 ubuntu dstat.sh[59388]: 19-02 10:06:27| 24   6  65   2   0|5011M  215M  184M 2396M|4744B 1566B|   0  3141k|   0   393 |7995    12k|0.81 0.88 0.87|3.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:06:28 ubuntu dstat.sh[59388]: 19-02 10:06:28| 26   7  61   3   0|5011M  215M  184M 2396M|4255B 1499B|   0    11M|   0   893 |9266    15k|0.81 0.88 0.87|2.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:06:29 ubuntu dstat.sh[59388]: 19-02 10:06:29| 25   4  68   1   0|5011M  215M  184M 2396M|4662B 1635B|   0  1760k|   0   173 |6881    10k|0.81 0.88 0.87|2.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:06:30 ubuntu dstat.sh[59388]: 19-02 10:06:30| 21   5  70   1   0|5012M  214M  184M 2397M|4484B 1614B|   0  2081k|   0   232 |6909    10k|0.81 0.88 0.87|  0   0 1.0|   0     0 |           | 18  292    0   58    0
Feb 19 10:06:31 ubuntu dstat.sh[59388]: 19-02 10:06:31|  6   1  91   1   1|5012M  214M  184M 2397M|4961B 1465B|   0  1370k|   0  87.4 |2222  2969 |0.81 0.88 0.87|1.0   0   0|   0     0 |           | 18  293    0   58    0
Feb 19 10:06:32 ubuntu dstat.sh[59388]: 19-02 10:06:32|  8   2  87   1   0|5012M  214M  184M 2397M|5452B 1613B|   0  1899k|   0   210 |3259  5143 |0.75 0.86 0.86|  0   0 2.0|   0     0 |           | 18  292    0   59    0
Feb 19 10:06:33 ubuntu dstat.sh[59388]: 19-02 10:06:33| 20   4  73   1   0|5007M  218M  184M 2397M|5168B 1573B|   0  5821k|   0   506 |5583  7895 |0.75 0.86 0.86|2.0   0   0|   0     0 |           | 18  294    0   59    0
Feb 19 10:06:34 ubuntu dstat.sh[59388]: 19-02 10:06:34| 26   5  63   3   0|5008M  217M  184M 2397M|3603B  753B|   0  9019k|   0   734 |8833    14k|0.75 0.86 0.86|1.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:06:35 ubuntu dstat.sh[59388]: 19-02 10:06:35| 25   5  66   1   0|5009M  216M  184M 2397M|4885B 1243B|   0  2657k|   0   289 |7986    12k|0.75 0.86 0.86|1.0   0   0|   0     0 |           | 18  293    0   59    0
Feb 19 10:06:36 ubuntu dstat.sh[59388]: 19-02 10:06:36| 24   5  67   1   0|5009M  215M  184M 2398M|4844B 1558B|   0  2346k|   0   221 |7647    11k|0.75 0.86 0.86|  0 1.0   0|   0     0 |           | 18  293    0   61    0
Feb 19 10:06:37 ubuntu dstat.sh[59388]: 19-02 10:06:37|  4   1  93   1   0|5010M  214M  184M 2398M|4555B 1563B|   0  2000k|   0   165 |2246  3501 |0.69 0.85 0.86|  0   0   0|   0     0 |           | 18  292    0   62    0
Feb 19 10:06:38 ubuntu dstat.sh[59388]: 19-02 10:06:38| 11   3  83   1   0|5010M  214M  184M 2398M|4380B 1620B|  16k 2496k|1.00   259 |3691  5585 |0.69 0.85 0.86|  0   0   0|   0     0 |           | 18  292    0   60    0
Feb 19 10:06:39 ubuntu dstat.sh[59388]: 19-02 10:06:39| 15   3  79   1   0|5010M  214M  184M 2398M|4395B 1457B|   0  1803k|   0   192 |5189  7780 |0.69 0.85 0.86|1.0   0   0|   0     0 |           | 18  294    0   60    0
Feb 19 10:06:40 ubuntu dstat.sh[59388]: 19-02 10:06:40| 25   7  62   3   0|5012M  212M  184M 2398M|4398B 1408B|   0  4943k|   0   497 |8651    14k|0.69 0.85 0.86|2.0   0 7.0|   0     0 |           | 18  293    0   60    0
Feb 19 10:06:41 ubuntu dstat.sh[59388]: 19-02 10:06:41| 25   5  64   2   0|5012M  211M  184M 2399M|4099B 1241B|   0  9524k|   0   674 |8574    13k|0.69 0.85 0.86|1.0   0   0|   0     0 |           | 18  293    0   60    0
Feb 19 10:06:42 ubuntu dstat.sh[59388]: 19-02 10:06:42|  6   1  89   1   0|5012M  211M  184M 2399M|4428B 1512B|   0  2004k|   0   189 |2836  4407 |0.63 0.84 0.85|1.0   0   0|   0     0 |           | 18  292    0   62    0
Feb 19 10:06:43 ubuntu dstat.sh[59388]: 19-02 10:06:43| 21   4  72   2   0|5012M  211M  184M 2399M|3965B 1622B|   0  2615k|   0   282 |5901  8681 |0.63 0.84 0.85|3.0 1.0   0|   0     0 |           | 18  293    0   64    0
Feb 19 10:06:44 ubuntu dstat.sh[59388]: 19-02 10:06:44| 22   6  68   1   0|5013M  210M  184M 2399M|2215B    0 |   0  2894k|   0   314 |7248    11k|0.63 0.84 0.85|  0   0   0|   0     0 |           | 18  292    0   65    0
Feb 19 10:06:45 ubuntu dstat.sh[59388]: 19-02 10:06:45|  4   2  93   1   0|5013M  210M  184M 2399M|3721B 1136B|   0  1623k|   0  92.2 |1752  2444 |0.63 0.84 0.85|2.0   0   0|   0     0 |           | 18  293    0   66    0
Feb 19 10:06:46 ubuntu dstat.sh[59388]: 19-02 10:06:46| 25   5  65   2   0|5013M  210M  184M 2399M|3966B 1447B|   0  3502k|   0   399 |7743    12k|0.63 0.84 0.85|1.0   0   0|   0     0 |           | 18  293    0   66    0
Feb 19 10:06:47 ubuntu dstat.sh[59388]: 19-02 10:06:47| 14   4  78   2   0|5014M  209M  184M 2400M|4333B 1618B|   0  8879k|   0   616 |5814  9234 |0.66 0.84 0.85|  0   0   0|   0     0 |           | 18  292    0   65    0
Feb 19 10:06:48 ubuntu dstat.sh[59388]: 19-02 10:06:48| 13   3  80   1   0|5013M  209M  184M 2400M|4398B 1458B|   0  7075k|   0   501 |4184  6067 |0.66 0.84 0.85|  0   0   0|   0     0 |           | 18  292    0   67    0
Feb 19 10:06:49 ubuntu dstat.sh[59388]: 19-02 10:06:49|  4   2  94   0   0|5013M  209M  184M 2400M|4142B 1621B|   0   848k|   0  55.0 |1657  2402 |0.66 0.84 0.85|1.0   0   0|   0     0 |           | 18  293    0   67    0
Feb 19 10:06:50 ubuntu dstat.sh[59388]: 19-02 10:06:50| 26   5  65   1   0|5013M  209M  184M 2400M|2825B  486B|   0  3187k|   0   332 |8064    12k|0.66 0.84 0.85|1.0   0 1.0|   0     0 |           | 18  293    0   69    0
Feb 19 10:06:51 ubuntu dstat.sh[59388]: 19-02 10:06:51| 24   6  66   2   0|5014M  208M  184M 2400M|3494B  972B|   0  3249k|   0   316 |7573    11k|0.66 0.84 0.85|2.0   0   0|   0     0 |           | 18  293    0   63    0
Feb 19 10:06:52 ubuntu dstat.sh[59388]: 19-02 10:06:52| 24   5  66   2   0|5014M  207M  184M 2400M|4453B 1618B|   0  3389k|   0   367 |7695    11k|0.69 0.84 0.86|2.0   0   0|   0     0 |           | 18  292    0   67    0
Feb 19 10:06:53 ubuntu dstat.sh[59388]: 19-02 10:06:53|  3   1  93   0   0|5014M  207M  184M 2400M|4023B 1453B|   0  2654k|   0   182 |1724  2569 |0.69 0.84 0.86|1.0   0   0|   0     0 |           | 18  293    0   68    0
Feb 19 10:06:54 ubuntu dstat.sh[59388]: 19-02 10:06:54| 25   6  65   2   0|5014M  207M  184M 2401M|4622B 1621B|   0  3337k|   0   392 |7806    12k|0.69 0.84 0.86|1.0   0   0|   0     0 |           | 18  293    0   70    0
Feb 19 10:06:55 ubuntu dstat.sh[59388]: 19-02 10:06:55| 16   4  76   2   0|5015M  206M  184M 2401M|4871B 1624B|   0  9228k|   0   627 |6099  9699 |0.69 0.84 0.86|  0   0   0|   0     0 |           | 18  292    0   69    0
Feb 19 10:06:56 ubuntu dstat.sh[59388]: 19-02 10:06:56| 12   3  85   1   0|5015M  206M  184M 2401M|4579B 1458B|   0  1584k|   0   159 |3734  5518 |0.69 0.84 0.86|2.0   0   0|   0     0 |           | 18  293    0   69    0
Feb 19 10:06:57 ubuntu dstat.sh[59388]: 19-02 10:06:57| 25   4  67   1   0|5016M  205M  184M 2401M|6546B 1617B|   0  2799k|   0   297 |7654    11k|0.71 0.84 0.86|4.0   0   0|   0     0 |           | 18  293    0   71    0
Feb 19 10:06:58 ubuntu dstat.sh[59388]: 19-02 10:06:58|  8   2  88   1   0|5016M  205M  184M 2401M|6130B 1623B|   0  2155k|   0   222 |3206  5016 |0.71 0.84 0.86|  0   0   0|   0     0 |           | 18  292    0   72    0
Feb 19 10:06:59 ubuntu dstat.sh[59388]: 19-02 10:06:59| 21   4  71   2   0|5016M  205M  184M 2401M|4943B 1501B|   0  3415k|   0   381 |7009    11k|0.71 0.84 0.86|1.0   0   0|   0     0 |           | 18  293    0   68    0
Feb 19 10:07:00 ubuntu dstat.sh[59388]: 19-02 10:07:00| 24   4  68   2   0|5017M  203M  184M 2402M|4437B 1619B|  16k 3186k|1.00   303 |7048    10k|0.71 0.84 0.86|1.0   0 1.0|   0     0 |           | 18  292    0   71    0
Feb 19 10:07:01 ubuntu dstat.sh[59388]: 19-02 10:07:01|  5   1  91   1   0|5018M  202M  184M 2402M|4342B 1459B|   0  7362k|   0   428 |2671  4093 |0.71 0.84 0.86|1.0   0   0|   0     0 |           | 18  293    0   71    0
Feb 19 10:07:02 ubuntu dstat.sh[59388]: 19-02 10:07:02| 26   4  68   1   0|4917M  302M  184M 2403M|4573B 1619B|   0  2618k|   0   332 |6925    11k|0.82 0.86 0.86|1.0   0   0|   0     0 |           | 18  292    0   71    0
Feb 19 10:07:03 ubuntu dstat.sh[59388]: 19-02 10:07:03| 10   2  87   0   0|4852M  367M  184M 2403M|6592B  253k|   0  1587k|   0  92.0 |1951  2305 |0.82 0.86 0.86|  0   0   0|   0     0 |           | 18  292    0   67    0
Feb 19 10:07:04 ubuntu dstat.sh[59388]: 19-02 10:07:04|  1   1  96   0   0|4852M  367M  184M 2403M|4946B 1620B|   0   808k|   0  48.0 |1347  2150 |0.82 0.86 0.86|  0   0   0|   0     0 |           | 18  292    0   67    0
Feb 19 10:07:05 ubuntu dstat.sh[59388]: 19-02 10:07:05|  2   1  95   1   0|4852M  367M  184M 2403M|4907B 1458B|   0  2269k|   0   139 |1725  2617 |0.82 0.86 0.86|  0   0   0|   0     0 |           | 18  292    0   67    0
