Feb 19 18:05:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 18:05:28 ubuntu dstat.sh[59214]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 18:05:28 ubuntu dstat.sh[59214]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 18:17:34 ubuntu dstat.sh[59214]: 19-02 18:17:34| 25   5  67   1   0|4945M  208M  177M 2473M|5139B 1564B|   0  3036k|   0   253 |7567    11k|0.94 1.22 1.04|3.0   0   0|   0     0 |           | 18  277    0   66    0
Feb 19 18:17:35 ubuntu dstat.sh[59214]: 19-02 18:17:35| 25   6  66   2   0|4946M  206M  177M 2473M|4954B 1513B|   0  3590k|   0   387 |7818    12k|0.94 1.22 1.03|2.0   0   0|   0     0 |           | 18  276    0   61    0
Feb 19 18:17:36 ubuntu dstat.sh[59214]: 19-02 18:17:36| 25   5  65   2   0|4946M  206M  177M 2474M|5037B 1566B|   0  7627k|   0   612 |8602    13k|0.94 1.22 1.03|2.0   0 1.0|   0     0 |           | 18  276    0   63    0
Feb 19 18:17:37 ubuntu dstat.sh[59214]: 19-02 18:17:37| 26   4  66   1   0|4948M  204M  177M 2474M|3823B  976B|   0  3152k|   0   233 |7271    10k|0.94 1.22 1.03|1.0   0   0|   0     0 |           | 18  276    0   67    0
Feb 19 18:17:38 ubuntu dstat.sh[59214]: 19-02 18:17:38| 23   6  65   2   0|4948M  204M  177M 2474M|4781B 1613B|   0    11M|   0  1382 |8802    13k|0.94 1.22 1.03|2.0   0   0|   0     0 |           | 18  276    0   68    0
Feb 19 18:17:39 ubuntu dstat.sh[59214]: 19-02 18:17:39| 25   8  64   1   0|4949M  195M  177M 2481M|4558B 1619B|   0  3463k|   0   413 |7601    11k|0.94 1.22 1.03|2.0   0 2.0|   0     0 |           | 18  276    0   65    0
Feb 19 18:17:40 ubuntu dstat.sh[59214]: 19-02 18:17:40| 29   7  61   1   0|4965M  179M  177M 2482M|4665B 1562B|   0  2374k|   0   235 |8081    17k|1.27 1.28 1.06|7.0   0  36|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:41 ubuntu dstat.sh[59214]: 19-02 18:17:41| 25   6  63   3   0|4964M  180M  177M 2482M|4697B 1668B|   0  9197k|   0   787 |9449    15k|1.27 1.28 1.06|1.0   0   0|   0     0 |           | 18  276    0   66    0
Feb 19 18:17:42 ubuntu dstat.sh[59214]: 19-02 18:17:42| 24   5  67   1   0|4962M  181M  177M 2482M|4606B 1511B|   0  2610k|   0   210 |7400    11k|1.27 1.28 1.06|1.0   0   0|   0     0 |           | 18  276    0   67    0
Feb 19 18:17:43 ubuntu dstat.sh[59214]: 19-02 18:17:43|  6   2  89   1   0|4961M  182M  177M 2482M|4440B 1620B|   0  2312k|   0   234 |2828  4558 |1.27 1.28 1.06|  0   0   0|   0     0 |           | 18  277    0   60    0
Feb 19 18:17:44 ubuntu dstat.sh[59214]: 19-02 18:17:44| 23   5  70   1   0|4960M  183M  177M 2482M|4348B 1461B|   0  2470k|   0   276 |6561  9343 |1.27 1.28 1.06|1.0   0   0|   0     0 |           | 18  278    0   60    0
Feb 19 18:17:45 ubuntu dstat.sh[59214]: 19-02 18:17:45| 28   6  62   2   0|4959M  184M  177M 2483M|4253B 1659B|   0  3582k|   0   361 |9124    14k|1.49 1.33 1.07|4.0   0 1.0|   0     0 |           | 18  278    0   61    0
Feb 19 18:17:46 ubuntu dstat.sh[59214]: 19-02 18:17:46| 27   6  63   1   0|4959M  183M  177M 2483M|3654B 1134B|   0  3256k|   0   352 |8351    13k|1.49 1.33 1.07|  0   0 1.0|   0     0 |           | 18  278    0   64    0
Feb 19 18:17:47 ubuntu dstat.sh[59214]: 19-02 18:17:47| 24   6  66   2   0|4960M  182M  177M 2483M|3091B  539B|   0  7878k|   0   567 |8218    13k|1.49 1.33 1.07|2.0   0   0|   0     0 |           | 18  278    0   65    0
Feb 19 18:17:48 ubuntu dstat.sh[59214]: 19-02 18:17:48| 23   5  70   2   0|4960M  182M  177M 2484M|3130B  487B|   0  3585k|   0   373 |7271    11k|1.49 1.33 1.07|  0   0   0|   0     0 |           | 18  275    0   63    0
Feb 19 18:17:49 ubuntu dstat.sh[59214]: 19-02 18:17:49|  6   2  90   1   0|4960M  182M  177M 2484M|3656B  864B|   0  1717k|   0   143 |2671  3823 |1.49 1.33 1.07|4.0   0   0|   0     0 |           | 18  276    0   63    0
Feb 19 18:17:50 ubuntu dstat.sh[59214]: 19-02 18:17:50| 26   5  64   1   0|4960M  181M  177M 2484M|4587B 1560B|   0  2976k|   0   327 |7702    12k|1.45 1.32 1.07|2.0   0 1.0|   0     0 |           | 18  276    0   64    0
Feb 19 18:17:51 ubuntu dstat.sh[59214]: 19-02 18:17:51| 24   5  66   2   0|4960M  181M  177M 2484M|4490B 1518B|   0  3229k|   0   330 |7791    11k|1.45 1.32 1.07|2.0   0   0|   0     0 |           | 18  276    0   64    0
Feb 19 18:17:52 ubuntu dstat.sh[59214]: 19-02 18:17:52| 24   5  67   1   0|4962M  179M  177M 2484M|4936B 1620B|   0  2176k|   0   189 |7218    11k|1.45 1.32 1.07|1.0   0   0|   0     0 |           | 18  277    0   60    0
Feb 19 18:17:53 ubuntu dstat.sh[59214]: 19-02 18:17:53|  8   3  85   1   0|4961M  179M  177M 2485M|3093B  594B|   0  3310k|   0   235 |3308  4992 |1.45 1.32 1.07|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:17:54 ubuntu dstat.sh[59214]: 19-02 18:17:54| 19   6  71   3   0|4962M  179M  177M 2485M|4505B 1404B|   0    17M|   0   650 |6974    11k|1.45 1.32 1.07|1.0   0   0|   0     0 |           | 18  276    0   63    0
Feb 19 18:17:55 ubuntu dstat.sh[59214]: 19-02 18:17:55| 24   5  67   2   0|4962M  179M  177M 2485M|4871B 1624B|   0  4647k|   0   484 |8408    13k|1.41 1.32 1.07|1.0   0   0|   0     0 |           | 18  276    0   64    0
Feb 19 18:17:56 ubuntu dstat.sh[59214]: 19-02 18:17:56| 11   3  83   1   0|4962M  178M  177M 2485M|4744B 1621B|   0  1826k|   0   195 |4249  6473 |1.41 1.32 1.07|3.0   0 1.0|   0     0 |           | 18  275    0   60    0
Feb 19 18:17:57 ubuntu dstat.sh[59214]: 19-02 18:17:57| 11   2  84   1   0|4963M  177M  177M 2485M|5758B 1615B|   0  2197k|   0   217 |3507  5213 |1.41 1.32 1.07|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:17:58 ubuntu dstat.sh[59214]: 19-02 18:17:58|  9   2  87   1   0|4963M  177M  177M 2485M|5540B 1459B|   0  1649k|   0   150 |2880  4048 |1.41 1.32 1.07|1.0   0   0|   0     0 |           | 18  276    0   62    0
Feb 19 18:17:59 ubuntu dstat.sh[59214]: 19-02 18:17:59| 24   5  67   2   0|4963M  177M  177M 2486M|5046B 1622B|   0  2771k|   0   304 |7814    11k|1.41 1.32 1.07|1.0   0   0|   0     0 |           | 18  276    0   63    0
Feb 19 18:18:00 ubuntu dstat.sh[59214]: 19-02 18:18:00| 10   3  84   1   0|4963M  177M  177M 2486M|4512B 1456B|   0  3596k|   0   259 |3854  5909 |1.54 1.35 1.08|2.0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:18:01 ubuntu dstat.sh[59214]: 19-02 18:18:01| 16   4  76   3   0|4963M  177M  177M 2486M|4623B 1621B|   0  7660k|   0   562 |5955  9263 |1.54 1.35 1.08|1.0   0   0|   0     0 |           | 18  276    0   62    0
Feb 19 18:18:02 ubuntu dstat.sh[59214]: 19-02 18:18:02| 25   4  68   1   0|4963M  176M  177M 2486M|4821B 1567B|   0  2578k|   0   230 |7025    10k|1.54 1.35 1.08|3.0 1.0   0|   0     0 |           | 18  276    0   62    0
Feb 19 18:18:03 ubuntu dstat.sh[59214]: 19-02 18:18:03| 23   5  68   1   0|4964M  175M  177M 2487M|4336B 1604B|   0  2341k|   0   289 |7663    11k|1.54 1.35 1.08|1.0   0   0|   0     0 |           | 18  275    0   64    0
Feb 19 18:18:04 ubuntu dstat.sh[59214]: 19-02 18:18:04|  3   1  94   1   0|4964M  175M  177M 2487M|4928B 1623B|   0  1851k|   0  76.1 |1743  2464 |1.54 1.35 1.08|1.0   0   0|   0     0 |           | 18  276    0   62    0
Feb 19 18:18:05 ubuntu dstat.sh[59214]: 19-02 18:18:05|  9   2  85   1   0|4964M  175M  177M 2487M|4405B 1457B|   0  2474k|   0   247 |3606  5489 |1.58 1.36 1.09|  0   0   0|   0     0 |           | 18  275    0   66    0
Feb 19 18:18:06 ubuntu dstat.sh[59214]: 19-02 18:18:06| 17   4  76   1   0|4964M  175M  177M 2487M|4499B 1620B|   0  1771k|   0   199 |5469  7975 |1.58 1.36 1.09|2.0   0 1.0|   0     0 |           | 18  276    0   66    0
Feb 19 18:18:07 ubuntu dstat.sh[59214]: 19-02 18:18:07| 28   5  63   3   0|4964M  175M  177M 2487M|4356B 1458B|   0  4529k|   0   558 |8707    14k|1.58 1.36 1.09|5.0   0   0|   0     0 |           | 18  276    0   68    0
Feb 19 18:18:08 ubuntu dstat.sh[59214]: 19-02 18:18:08| 24   5  66   2   0|4964M  174M  177M 2488M|4793B 1618B|   0  8631k|   0   639 |8578    13k|1.58 1.36 1.09|1.0   0   0|   0     0 |           | 18  276    0   68    0
Feb 19 18:18:09 ubuntu dstat.sh[59214]: 19-02 18:18:09| 24   5  67   1   0|4966M  172M  177M 2488M|4743B 1621B|   0  2954k|   0   294 |7743    11k|1.58 1.36 1.09|  0   0   0|   0     0 |           | 18  275    0   71    0
Feb 19 18:18:10 ubuntu dstat.sh[59214]: 19-02 18:18:10|  2   1  96   1   0|4966M  172M  177M 2488M|4831B 1462B|   0  1151k|   0  68.2 |1433  2173 |1.45 1.33 1.08|1.0   0   0|   0     0 |           | 18  276    0   71    0
Feb 19 18:18:11 ubuntu dstat.sh[59214]: 19-02 18:18:11| 11   2  83   0   0|4966M  172M  177M 2488M|5204B 1615B|   0  1695k|   0   193 |3545  5229 |1.45 1.33 1.08|  0   0   0|   0     0 |           | 18  275    0   72    0
Feb 19 18:18:12 ubuntu dstat.sh[59214]: 19-02 18:18:12| 16   3  78   1   0|4966M  172M  177M 2488M|5835B 1135B|   0  1817k|   0   188 |4979  7390 |1.45 1.33 1.08|1.0   0   0|   0     0 |           | 18  277    0   66    0
Feb 19 18:18:13 ubuntu dstat.sh[59214]: 19-02 18:18:13| 26   6  64   3   0|4966M  172M  177M 2488M|6192B 1137B|   0  4024k|   0   499 |8639    14k|1.45 1.33 1.08|1.0   0 2.0|   0     0 |           | 18  276    0   66    0
Feb 19 18:18:14 ubuntu dstat.sh[59214]: 19-02 18:18:14| 25   5  65   2   0|4966M  171M  177M 2489M|4662B 1131B|   0    14M|   0   749 |8453    13k|1.45 1.33 1.08|1.0   0   0|   0     0 |           | 18  276    0   67    0
Feb 19 18:18:15 ubuntu dstat.sh[59214]: 19-02 18:18:15| 24   5  66   1   0|4967M  170M  177M 2489M|4253B 1134B|   0  3500k|   0   250 |7589    11k|1.50 1.34 1.09|5.0   0   0|   0     0 |           | 18  276    0   68    0
Feb 19 18:18:16 ubuntu dstat.sh[59214]: 19-02 18:18:16|  5   2  91   1   0|4967M  170M  177M 2489M|4317B 1619B|   0  1727k|   0   153 |2375  3697 |1.50 1.34 1.09|  0   0 1.0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:17 ubuntu dstat.sh[59214]: 19-02 18:18:17| 11   2  82   1   0|4967M  169M  177M 2489M|4979B 1512B|   0  1840k|   0   214 |3803  5414 |1.50 1.34 1.09|  0   0   0|   0     0 |           | 18  275    0   71    0
Feb 19 18:18:18 ubuntu dstat.sh[59214]: 19-02 18:18:18| 13   3  81   1   0|4967M  169M  177M 2489M|5263B 1565B|   0  1783k|   0   195 |4235  6337 |1.50 1.34 1.09|2.0   0   0|   0     0 |           | 18  276    0   72    0
Feb 19 18:18:19 ubuntu dstat.sh[59214]: 19-02 18:18:19| 26   6  64   3   0|4967M  169M  177M 2489M|5287B 1514B|   0  3906k|   0   481 |8509    13k|1.50 1.34 1.09|1.0   0   0|   0     0 |           | 18  276    0   73    0
Feb 19 18:18:20 ubuntu dstat.sh[59214]: 19-02 18:18:20| 24   6  65   2   0|4967M  169M  177M 2490M|4809B 1565B|   0  8430k|   0   659 |8658    14k|1.45 1.34 1.09|6.0   0   0|   0     0 |           | 18  276    0   69    0
Feb 19 18:18:21 ubuntu dstat.sh[59214]: 19-02 18:18:21| 10   2  85   1   0|4967M  169M  177M 2490M|5123B 1619B|   0  1915k|   0   187 |3498  5110 |1.45 1.34 1.09|  0   0   0|   0     0 |           | 18  275    0   70    0
Feb 19 18:18:22 ubuntu dstat.sh[59214]: 19-02 18:18:22| 17   5  75   2   0|4967M  168M  177M 2490M|4183B 1620B|   0  2552k|   0   280 |5645  8060 |1.45 1.34 1.09|3.0   0   0|   0     0 |           | 18  276    0   71    0
Feb 19 18:18:23 ubuntu dstat.sh[59214]: 19-02 18:18:23| 25   5  65   2   0|4968M  167M  177M 2490M|4467B 1621B|   0  3133k|   0   357 |7809    12k|1.45 1.34 1.09|1.0   0   0|   0     0 |           | 18  275    0   75    0
Feb 19 18:18:24 ubuntu dstat.sh[59214]: 19-02 18:18:24|  2   1  95   0   0|4968M  167M  177M 2490M|3997B 1512B|   0  1416k|   0  89.0 |1533  2344 |1.45 1.34 1.09|2.0   0   0|   0     0 |           | 18  276    0   67    0
Feb 19 18:18:25 ubuntu dstat.sh[59214]: 19-02 18:18:25| 24   5  66   2   0|4968M  167M  177M 2491M|3298B  811B|   0  3406k|   0   404 |7689    11k|1.42 1.33 1.09|3.0   0   0|   0     0 |           | 18  276    0   67    0
Feb 19 18:18:26 ubuntu dstat.sh[59214]: 19-02 18:18:26| 16   3  76   2   0|4969M  166M  177M 2491M|4020B 1295B|   0  8132k|   0   594 |6310  9747 |1.42 1.33 1.09|  0   0 1.0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:27 ubuntu dstat.sh[59214]: 19-02 18:18:27| 11   3  83   1   0|4968M  167M  177M 2491M|4415B 1458B|   0  2000k|   0   210 |3659  5160 |1.42 1.33 1.09|  0   0 6.0|   0     0 |           | 18  275    0   73    0
Feb 19 18:18:28 ubuntu dstat.sh[59214]: 19-02 18:18:28|  4   1  94   0   0|4968M  167M  177M 2491M|4699B 1627B|   0   876k|   0  67.3 |1845  2734 |1.42 1.33 1.09|1.0   0   0|   0     0 |           | 18  276    0   69    0
Feb 19 18:18:29 ubuntu dstat.sh[59214]: 19-02 18:18:29| 25   5  66   2   0|4968M  166M  177M 2491M|4622B 1453B|   0  2567k|   0   319 |7700    11k|1.42 1.33 1.09|1.0   0   0|   0     0 |           | 18  276    0   69    0
Feb 19 18:18:30 ubuntu dstat.sh[59214]: 19-02 18:18:30| 24   5  66   1   0|4969M  165M  177M 2491M|5218B 1620B|   0  3815k|   0   336 |8040    12k|1.38 1.33 1.09|2.0   0   0|   0     0 |           | 18  276    0   71    0
Feb 19 18:18:31 ubuntu dstat.sh[59214]: 19-02 18:18:31| 18   5  72   2   0|4969M  165M  177M 2492M|4876B 1458B|  16k 3251k|1.00   285 |6189  9487 |1.38 1.33 1.09|  0   0   0|   0     0 |           | 18  275    0   73    0
Feb 19 18:18:32 ubuntu dstat.sh[59214]: 19-02 18:18:32|  8   2  89   1   0|4969M  165M  177M 2492M|4130B  486B|   0  2048k|   0   153 |2678  3883 |1.38 1.33 1.09|2.0   0   0|   0     0 |           | 18  276    0   75    0
Feb 19 18:18:33 ubuntu dstat.sh[59214]: 19-02 18:18:33| 25   6  65   2   0|4969M  164M  177M 2492M|4697B 1133B|   0  3374k|   0   370 |8187    12k|1.38 1.33 1.09|1.0   0   0|   0     0 |           | 18  276    0   71    0
Feb 19 18:18:34 ubuntu dstat.sh[59214]: 19-02 18:18:34| 11   3  81   2   0|4970M  164M  177M 2492M|6207B 1620B|   0  8638k|   0   592 |4678  7646 |1.38 1.33 1.09|  0   0   0|   0     0 |           | 18  275    0   72    0
Feb 19 18:18:35 ubuntu dstat.sh[59214]: 19-02 18:18:35| 16   4  76   1   0|4970M  163M  177M 2492M|3328B  324B|   0  8079k|   0   476 |5678  8510 |1.27 1.30 1.08|1.0   0   0|   0     0 |           | 18  276    0   74    0
Feb 19 18:18:36 ubuntu dstat.sh[59214]: 19-02 18:18:36| 26   6  64   2   0|4970M  163M  177M 2492M|4853B 1134B|   0  3999k|   0   386 |7911    12k|1.27 1.30 1.08|3.0   0 1.0|   0     0 |           | 18  275    0   78    0
Feb 19 18:18:37 ubuntu dstat.sh[59214]: 19-02 18:18:37|  2   0  95   0   0|4970M  163M  177M 2493M|5722B 1619B|   0  1423k|   0  93.9 |1494  2259 |1.27 1.30 1.08|1.0   0   0|   0     0 |           | 18  276    0   75    0
Feb 19 18:18:38 ubuntu dstat.sh[59214]: 19-02 18:18:38| 26   5  65   2   0|4971M  162M  177M 2493M|5276B 1626B|   0  3413k|   0   402 |8073    12k|1.27 1.30 1.08|2.0   0   0|   0     0 |           | 18  275    0   77    0
Feb 19 18:18:39 ubuntu dstat.sh[59214]: 19-02 18:18:39| 18   4  74   1   0|4972M  160M  177M 2493M|4467B 1453B|  16k 3403k|1.00   312 |5924  8724 |1.27 1.30 1.08|  0   0   0|   0     0 |           | 18  275    0   80    0
Feb 19 18:18:40 ubuntu dstat.sh[59214]: 19-02 18:18:40| 15   6  77   2   0|4971M  161M  177M 2493M|5134B 1623B|   0  7993k|   0   484 |4951    12k|1.17 1.28 1.07|2.0   0  36|   0     0 |           | 18  276    0   83    0
Feb 19 18:18:41 ubuntu dstat.sh[59214]: 19-02 18:18:41| 25   3  68   1   0|4856M  276M  177M 2493M|4538B 1498B|  12k 2740k|1.00   283 |5963  8575 |1.17 1.28 1.07|6.0   0   0|   0     0 |           | 18  275    0   78    0
Feb 19 18:18:42 ubuntu dstat.sh[59214]: 19-02 18:18:42|  7   1  91   0   0|4786M  345M  177M 2494M|6397B  253k|   0  1471k|   0  79.0 |1557  1920 |1.17 1.28 1.07|1.0   0   0|   0     0 |           | 18  275    0   78    0
Feb 19 18:18:43 ubuntu dstat.sh[59214]: 19-02 18:18:43|  1   1  96   1   0|4786M  345M  177M 2494M|3302B 1133B|   0   824k|   0  56.0 |1337  2053 |1.17 1.28 1.07|  0   0   0|   0     0 |           | 18  275    0   78    0
Feb 19 18:18:44 ubuntu dstat.sh[59214]: 19-02 18:18:44|  3   1  95   1   0|4787M  345M  177M 2494M|4247B 1566B|   0  2240k|   0   126 |1521  2127 |1.17 1.28 1.07|1.0   0   0|   0     0 |           | 18  275    0   78    0
Feb 19 18:18:45 ubuntu dstat.sh[59214]: 19-02 18:18:45|  6   3  91   0   0|4779M  352M  177M 2494M|3814B 1513B|   0   120k|   0  2.00 |3522  5532 |1.16 1.28 1.07|  0   0 1.0|   0     0 |           | 18  275    0   76    0
Feb 19 18:18:46 ubuntu dstat.sh[59214]: 19-02 18:18:46|  5   1  92   0   0|4780M  352M  177M 2494M|4066B 1566B|   0   240k|   0  25.0 |2119  2559 |1.16 1.28 1.07|  0   0 1.0|   0     0 |           | 18  275    0   76    0
Feb 19 18:18:47 ubuntu dstat.sh[59214]: 19-02 18:18:47|  1   0  96   0   0|4780M  352M  177M 2494M|4103B 1404B|   0   176k|   0  11.0 |1178  1615 |1.16 1.28 1.07|  0   0   0|   0     0 |           | 18  275    0   76    0
Feb 19 18:18:48 ubuntu dstat.sh[59214]: 19-02 18:18:48|  2   1  95   0   0|4780M  352M  177M 2494M|2854B  594B|   0   212k|   0  29.0 |1443  2238 |1.16 1.28 1.07|  0   0   0|   0     0 |           | 18  275    0   76    0
Feb 19 18:18:49 ubuntu dstat.sh[59214]: 19-02 18:18:49|  2   1  96   0   0|4780M  352M  177M 2494M|4500B 1620B|   0   640k|   0  53.0 |1318  1984 |1.16 1.28 1.07|2.0   0   0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:50 ubuntu dstat.sh[59214]: 19-02 18:18:50|  1   1  96   0   0|4780M  352M  177M 2494M|4620B 1620B|   0   244k|   0  23.0 |1259  1852 |1.06 1.26 1.07|1.0   0   0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:51 ubuntu dstat.sh[59214]: 19-02 18:18:51|  2   0  96   0   0|4780M  352M  177M 2494M|3933B 1512B|   0   192k|   0  29.0 |1176  1722 |1.06 1.26 1.07|1.0   0   0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:52 ubuntu dstat.sh[59214]: 19-02 18:18:52|  1   1  97   0   0|4780M  352M  177M 2494M|3197B  702B|   0     0 |   0     0 |1053  1520 |1.06 1.26 1.07|  0   0   0|   0     0 |           | 18  275    0   69    0
Feb 19 18:18:53 ubuntu dstat.sh[59214]: 19-02 18:18:53|  2   1  96   0   0|4780M  352M  177M 2494M|4265B 1404B|   0    84k|   0  12.0 |1220  1839 |1.06 1.26 1.07|1.0   0   0|   0     0 |           | 18  275    0   65    0
Feb 19 18:18:54 ubuntu dstat.sh[59214]: 19-02 18:18:54|  1   1  97   0   0|4780M  352M  177M 2494M|4639B 1458B|   0   172k|   0  11.0 |1032  1498 |1.06 1.26 1.07|  0   0   0|   0     0 |           | 18  275    0   65    0
Feb 19 18:18:55 ubuntu dstat.sh[59214]: 19-02 18:18:55|  1   1  97   0   0|4780M  352M  177M 2494M|4027B 1188B|   0    32k|   0  4.00 | 983  1454 |1.06 1.25 1.07|  0   0   0|   0     0 |           | 18  275    0   65    0
Feb 19 18:18:56 ubuntu dstat.sh[59214]: 19-02 18:18:56|  2   1  97   0   0|4780M  352M  177M 2494M|4325B 1404B|   0   284k|   0  56.0 |1216  1610 |1.06 1.25 1.07|  0   0 1.0|   0     0 |           | 18  275    0   65    0
Feb 19 18:18:57 ubuntu dstat.sh[59214]: 19-02 18:18:57|  1   0  97   0   0|4780M  352M  177M 2494M|5342B 1566B|   0  4095B|   0  1.00 |1065  1455 |1.06 1.25 1.07|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:18:58 ubuntu dstat.sh[59214]: 19-02 18:18:58|  2   1  95   1   0|4780M  352M  177M 2494M|4982B 1621B|   0   244k|   0  36.0 |1534  2245 |1.06 1.25 1.07|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:18:59 ubuntu dstat.sh[59214]: 19-02 18:18:59|  1   1  97   0   0|4780M  352M  177M 2494M|5057B 1458B|   0   564k|   0  36.0 |1151  1614 |1.06 1.25 1.07|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:19:00 ubuntu dstat.sh[59214]: 19-02 18:19:00|  2   1  97   0   0|4780M  352M  177M 2494M|4920B 1620B|   0    80k|   0  13.0 |1040  1517 |0.97 1.23 1.06|  0   0   0|   0     0 |           | 18  275    0   61    0
Feb 19 18:19:01 ubuntu dstat.sh[59214]: 19-02 18:19:01|  1   1  97   0   0|4780M  352M  177M 2494M|4338B 1458B|   0   192k|   0  1.00 |1035  1491 |0.97 1.23 1.06|1.0   0   0|   0     0 |           | 18  275    0   56    0
Feb 19 18:19:02 ubuntu dstat.sh[59214]: 19-02 18:19:02|  1   0  97   0   0|4780M  352M  177M 2494M|4578B 1620B|   0     0 |   0     0 |1078  1497 |0.97 1.23 1.06|  0   0   0|   0     0 |           | 18  275    0   56    0
Feb 19 18:19:03 ubuntu dstat.sh[59214]: 19-02 18:19:03|  2   1  97   0   0|4780M  352M  177M 2494M|4440B 1620B|   0   112k|   0  13.0 |1155  1819 |0.97 1.23 1.06|  0   0   0|   0     0 |           | 18  275    0   56    0
Feb 19 18:19:04 ubuntu dstat.sh[59214]: 19-02 18:19:04|  2   1  95   0   0|4780M  352M  177M 2494M|4379B 1620B|   0   440k|   0  43.0 |1600  2334 |0.97 1.23 1.06|  0   0   0|   0     0 |           | 18  275    0   56    0
Feb 19 18:19:05 ubuntu dstat.sh[59214]: 19-02 18:19:05|  2   1  96   0   0|4780M  352M  177M 2494M|4290B 1459B|   0   356k|   0  31.0 |1263  1897 |0.98 1.23 1.06|1.0   0   0|   0     0 |           | 18  275    0   50    0
Feb 19 18:19:06 ubuntu dstat.sh[59214]: 19-02 18:19:06|  1   1  97   0   0|4780M  352M  177M 2494M|4258B 1619B|   0  3031k|   0   309 |1152  1613 |0.98 1.23 1.06|  0   0 1.0|   0     0 |           | 18  275    0   50    0
Feb 19 18:19:07 ubuntu dstat.sh[59214]: 19-02 18:19:07|  1   0  97   0   0|4780M  352M  177M 2494M|4637B 1620B|   0     0 |   0     0 |1011  1473 |0.98 1.23 1.06|  0   0   0|   0     0 |           | 18  275    0   50    0
Feb 19 18:19:08 ubuntu dstat.sh[59214]: 19-02 18:19:08|  2   1  96   0   0|4780M  352M  177M 2494M|4097B 1458B|   0   176k|   0  21.0 |1363  2110 |0.98 1.23 1.06|1.0   0   0|   0     0 |           | 18  275    0   50    0
Feb 19 18:19:09 ubuntu dstat.sh[59214]: 19-02 18:19:09|  2   1  97   0   0|4775M  356M  177M 2494M|4690B 1620B|   0   412k|   0  29.0 |1159  1623 |0.98 1.23 1.06|1.0   0   0|   0     0 |           | 18  275    0   44    0
Feb 19 18:19:10 ubuntu dstat.sh[59214]: 19-02 18:19:10|  1   1  97   0   0|4775M  356M  177M 2494M|4518B 1458B|   0    32k|   0  4.00 |1005  1443 |0.90 1.21 1.05|  0   0   0|   0     0 |           | 18  275    0   44    0
Feb 19 18:19:11 ubuntu dstat.sh[59214]: 19-02 18:19:11|  2   1  97   0   0|4775M  356M  177M 2494M|5651B 1620B|   0   100k|   0  1.00 |1164  1578 |0.90 1.21 1.05|  0   0 2.0|   0     0 |           | 18  275    0   44    0
Feb 19 18:19:12 ubuntu dstat.sh[59214]: 19-02 18:19:12|  2   1  97   0   0|4775M  356M  177M 2494M|5765B  648B|   0    84k|   0  2.00 |1078  1464 |0.90 1.21 1.05|1.0   0   0|   0     0 |           | 18  275    0   44    0
