Feb 13 09:28:21 np0000000052 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 13 09:28:21 np0000000052 dstat.sh[59573]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 13 09:28:21 np0000000052 dstat.sh[59573]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 13 09:40:20 np0000000052 dstat.sh[59573]: 13-02 09:40:20| 25   5  66   2   0|5141M  152M  184M 2331M|4675B 1660B|   0  5938k|   0   341 |8163    12k|0.92 1.10 0.99|2.0   0   0|   0     0 |           | 18  309    0   54    0
Feb 13 09:40:21 np0000000052 dstat.sh[59573]: 13-02 09:40:21| 24   5  67   1   0|5143M  151M  184M 2332M|4079B 1620B|   0  2895k|   0   309 |7680    11k|0.92 1.10 0.99|1.0   0   0|   0     0 |           | 18  309    0   55    0
Feb 13 09:40:22 np0000000052 dstat.sh[59573]: 13-02 09:40:22| 25   5  65   2   0|5143M  150M  184M 2332M|4042B 1453B|   0    12M|   0   430 |8377    13k|0.93 1.09 0.99|2.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 13 09:40:23 np0000000052 dstat.sh[59573]: 13-02 09:40:23| 26   5  66   1   0|5144M  149M  184M 2332M|4379B 1620B|   0  2303k|   0   210 |7619    11k|0.93 1.09 0.99|1.0 2.0   0|   0     0 |           | 18  309    0   54    0
Feb 13 09:40:24 np0000000052 dstat.sh[59573]: 13-02 09:40:24| 26   6  63   4   0|5144M  148M  184M 2332M|4134B 1618B|   0    10M|   0   820 |9592    15k|0.93 1.09 0.99|1.0   0   0|   0     0 |           | 18  309    0   54    0
Feb 13 09:40:25 np0000000052 dstat.sh[59573]: 13-02 09:40:25| 24   6  66   1   0|5146M  146M  184M 2333M|4224B 1629B|   0  2438k|   0   249 |7895    12k|0.93 1.09 0.99|1.0   0 6.0|   0     0 |           | 18  309    0   56    0
Feb 13 09:40:26 np0000000052 dstat.sh[59573]: 13-02 09:40:26| 25   5  66   2   0|5147M  145M  184M 2333M|4380B 1620B|  32k 3048k|1.00   329 |8003    12k|0.93 1.09 0.99|2.0   0 1.0|   0     0 |           | 18  309    0   59    0
Feb 13 09:40:27 np0000000052 dstat.sh[59573]: 13-02 09:40:27| 25   6  65   2   0|5147M  145M  184M 2333M|4516B 1620B|   0  3795k|   0   436 |8723    13k|0.94 1.09 0.99|3.0   0   0|   0     0 |           | 18  309    0   54    0
Feb 13 09:40:28 np0000000052 dstat.sh[59573]: 13-02 09:40:28| 23   5  68   2   0|5147M  144M  184M 2334M|4366B 1615B|   0  2958k|   0   322 |7592    11k|0.94 1.09 0.99|1.0 1.0   0|   0     0 |           | 18  308    0   57    0
Feb 13 09:40:29 np0000000052 dstat.sh[59573]: 13-02 09:40:29|  7   3  88   1   0|5147M  144M  184M 2334M|4621B 1623B|   0  6954k|   0   426 |3906  6462 |0.94 1.09 0.99|3.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 13 09:40:30 np0000000052 dstat.sh[59573]: 13-02 09:40:30| 27   7  62   3   0|5150M  141M  184M 2334M|4180B 1457B|   0  4568k|   0   510 |9724    15k|0.94 1.09 0.99|2.0   0 1.0|   0     0 |           | 18  309    0   58    0
Feb 13 09:40:31 np0000000052 dstat.sh[59573]: 13-02 09:40:31| 27   5  65   1   0|5150M  140M  184M 2335M|4856B 1619B|   0  2746k|   0   272 |8003    12k|0.94 1.09 0.99|1.0   0   0|   0     0 |           | 18  310    0   53    0
Feb 13 09:40:32 np0000000052 dstat.sh[59573]: 13-02 09:40:32| 26   6  65   2   0|5151M  139M  184M 2335M|4889B 1624B|   0  3136k|   0   347 |8611    13k|1.02 1.11 0.99|1.0   0 1.0|   0     0 |           | 18  309    0   53    0
Feb 13 09:40:33 np0000000052 dstat.sh[59573]: 13-02 09:40:33| 26   5  65   2   0|5151M  139M  184M 2335M|5102B 1621B|   0  3110k|   0   346 |8465    13k|1.02 1.11 0.99|1.0   0   0|   0     0 |           | 18  309    0   53    0
Feb 13 09:40:34 np0000000052 dstat.sh[59573]: 13-02 09:40:34| 11   3  83   1   0|5151M  138M  184M 2335M|5195B 1612B|   0  2178k|   0   227 |3923  6101 |1.02 1.11 0.99|  0 1.0   0|   0     0 |           | 18  308    0   54    0
Feb 13 09:40:35 np0000000052 dstat.sh[59573]: 13-02 09:40:35| 17   4  74   3   0|5151M  138M  184M 2336M|5520B 1626B|   0  9218k|   0   655 |6252  9638 |1.02 1.11 0.99|1.0 1.0   0|   0     0 |           | 18  309    0   51    0
Feb 13 09:40:36 np0000000052 dstat.sh[59573]: 13-02 09:40:36| 26   4  66   1   0|5153M  136M  184M 2336M|5509B 1619B|   0  3386k|   0   295 |7710    12k|1.02 1.11 0.99|1.0   0 1.0|   0     0 |           | 18  310    0   54    0
Feb 13 09:40:37 np0000000052 dstat.sh[59573]: 13-02 09:40:37| 25   5  66   2   0|5154M  135M  184M 2336M|5214B 1623B|   0  3078k|   0   325 |7954    12k|1.34 1.17 1.02|1.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 13 09:40:38 np0000000052 dstat.sh[59573]: 13-02 09:40:38| 15   3  78   1   0|5154M  135M  184M 2336M|4960B 1457B|   0  2498k|   0   268 |5652  8714 |1.34 1.17 1.02|1.0 1.0   0|   0     0 |           | 18  308    0   58    0
Feb 13 09:40:39 np0000000052 dstat.sh[59573]: 13-02 09:40:39| 12   3  83   2   0|5154M  135M  184M 2336M|4621B 1663B|   0  2997k|   0   257 |4736  7400 |1.34 1.17 1.02|1.0   0   0|   0     0 |           | 18  309    0   54    0
Feb 13 09:40:40 np0000000052 dstat.sh[59573]: 13-02 09:40:40| 26   5  64   3   0|5154M  134M  184M 2337M|4380B 1620B|   0  4328k|   0   505 |8516    14k|1.34 1.17 1.02|2.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 13 09:40:41 np0000000052 dstat.sh[59573]: 13-02 09:40:41| 15   4  76   2   0|5154M  134M  184M 2337M|4367B 1657B|   0  9507k|   0   639 |6095  9758 |1.34 1.17 1.02|1.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 13 09:40:42 np0000000052 dstat.sh[59573]: 13-02 09:40:42| 12   3  83   1   0|5154M  134M  184M 2337M|5616B 1626B|   0  8341k|   0   337 |3706  5199 |1.23 1.15 1.01|1.0 1.0   0|   0     0 |           | 18  308    0   61    0
Feb 13 09:40:43 np0000000052 dstat.sh[59573]: 13-02 09:40:43|  2   1  95   0   0|5154M  134M  184M 2337M|5318B 1613B|   0   816k|   0  58.7 |1476  2191 |1.23 1.15 1.01|1.0   0   0|   0     0 |           | 18  309    0   60    0
Feb 13 09:40:44 np0000000052 dstat.sh[59573]: 13-02 09:40:44| 25   5  66   2   0|5154M  134M  184M 2337M|4331B 1627B|   0  3126k|   0   359 |8129    12k|1.23 1.15 1.01|1.0 1.0   0|   0     0 |           | 18  309    0   60    0
Feb 13 09:40:45 np0000000052 dstat.sh[59573]: 13-02 09:40:45| 16   4  75   2   0|5155M  133M  184M 2337M|4342B 1618B|   0  3365k|   0   319 |5517  8287 |1.23 1.15 1.01|  0 1.0   0|   0     0 |           | 18  308    0   62    0
Feb 13 09:40:46 np0000000052 dstat.sh[59573]: 13-02 09:40:46| 11   3  85   1   0|5155M  133M  184M 2338M|3983B 1460B|   0  2563k|   0   188 |3700  5276 |1.23 1.15 1.01|2.0   0 1.0|   0     0 |           | 18  310    0   62    0
Feb 13 09:40:47 np0000000052 dstat.sh[59573]: 13-02 09:40:47| 25   5  66   2   0|5155M  132M  184M 2338M|4396B 1620B|   0  2815k|   0   271 |7602    11k|1.54 1.22 1.03|1.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 13 09:40:48 np0000000052 dstat.sh[59573]: 13-02 09:40:48| 23   5  69   1   0|5155M  132M  184M 2338M|4200B 1620B|   0  2204k|   0   180 |7362    10k|1.54 1.22 1.03|4.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 13 09:40:49 np0000000052 dstat.sh[59573]: 13-02 09:40:49|  7   2  87   2   0|5155M  132M  184M 2338M|4300B 1612B|   0  7118k|   0   502 |3682  6095 |1.54 1.22 1.03|  0   0   0|   0     0 |           | 18  308    0   59    0
Feb 13 09:40:50 np0000000052 dstat.sh[59573]: 13-02 09:40:50| 12   3  84   2   0|5155M  132M  184M 2338M|4571B 1624B|   0  3849k|   0   207 |3659  5442 |1.54 1.22 1.03|  0   0   0|   0     0 |           | 18  308    0   61    0
Feb 13 09:40:51 np0000000052 dstat.sh[59573]: 13-02 09:40:51| 11   3  84   1   0|5155M  132M  184M 2338M|4203B 1621B|   0  1769k|   0   189 |4222  6647 |1.54 1.22 1.03|2.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 13 09:40:52 np0000000052 dstat.sh[59573]: 13-02 09:40:52| 26   4  66   2   0|5155M  131M  184M 2338M|4280B 1621B|   0  3170k|   0   355 |6880    10k|1.49 1.21 1.03|1.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 13 09:40:53 np0000000052 dstat.sh[59573]: 13-02 09:40:53| 25   5  66   2   0|5155M  131M  184M 2339M|4247B 1615B|   0  3373k|   0   384 |8182    12k|1.49 1.21 1.03|  0   0   0|   0     0 |           | 18  309    0   62    0
Feb 13 09:40:54 np0000000052 dstat.sh[59573]: 13-02 09:40:54| 24   5  68   1   0|5156M  130M  184M 2339M|4109B 1462B|   0  2150k|   0   187 |7638    11k|1.49 1.21 1.03|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 13 09:40:55 np0000000052 dstat.sh[59573]: 13-02 09:40:55| 12   3  82   1   0|5156M  129M  184M 2339M|4246B 1684B|   0  2480k|   0   255 |4235  6562 |1.49 1.21 1.03|  0   0   0|   0     0 |           | 18  308    0   61    0
Feb 13 09:40:56 np0000000052 dstat.sh[59573]: 13-02 09:40:56| 10   3  84   1   0|5156M  129M  184M 2339M|5037B 1619B|   0  2390k|   0   243 |3563  5552 |1.49 1.21 1.03|  0 1.0 1.0|   0     0 |           | 18  308    0   63    0
Feb 13 09:40:57 np0000000052 dstat.sh[59573]: 13-02 09:40:57|  8   2  88   1   0|5157M  129M  184M 2339M|5606B 1623B|   0  5657k|   0   376 |3195  4772 |1.37 1.19 1.02|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 13 09:40:58 np0000000052 dstat.sh[59573]: 13-02 09:40:58| 25   6  66   2   0|5157M  129M  184M 2340M|5597B 1625B|   0  4064k|   0   423 |8238    13k|1.37 1.19 1.02|2.0 1.0   0|   0     0 |           | 18  309    0   63    0
Feb 13 09:40:59 np0000000052 dstat.sh[59573]: 13-02 09:40:59| 24   5  66   2   0|5156M  128M  184M 2340M|5747B 1711B|   0  4082k|   0   479 |8163    12k|1.37 1.19 1.02|1.0   0   0|   0     0 |           | 18  309    0   60    0
Feb 13 09:41:00 np0000000052 dstat.sh[59573]: 13-02 09:41:00| 24   5  67   1   0|5157M  127M  184M 2340M|4654B 1623B|   0  2272k|   0   191 |7570    11k|1.37 1.19 1.02|1.0   0 2.0|   0     0 |           | 18  309    0   62    0
Feb 13 09:41:01 np0000000052 dstat.sh[59573]: 13-02 09:41:01| 12   3  81   1   0|5158M  126M  184M 2340M|4464B 1607B|   0  2250k|   0   234 |4100  6322 |1.37 1.19 1.02|  0   0   0|   0     0 |           | 18  308    0   63    0
Feb 13 09:41:02 np0000000052 dstat.sh[59573]: 13-02 09:41:02| 10   3  85   1   0|5158M  126M  184M 2340M|4616B 1465B|   0  2182k|   0   226 |3434  5161 |1.26 1.17 1.02|2.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 13 09:41:03 np0000000052 dstat.sh[59573]: 13-02 09:41:03|  7   2  90   0   0|5158M  126M  184M 2340M|4391B 1624B|   0  6509k|   0   311 |2623  3874 |1.26 1.17 1.02|1.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 13 09:41:04 np0000000052 dstat.sh[59573]: 13-02 09:41:04| 25   5  65   3   0|5158M  126M  184M 2341M|5346B 1622B|   0  3640k|   0   445 |8486    13k|1.26 1.17 1.02|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 13 09:41:05 np0000000052 dstat.sh[59573]: 13-02 09:41:05| 26   6  64   2   0|5159M  125M  184M 2341M|4148B 1619B|   0    11M|   0   803 |8966    14k|1.26 1.17 1.02|1.0 1.0   0|   0     0 |           | 18  309    0   64    0
Feb 13 09:41:06 np0000000052 dstat.sh[59573]: 13-02 09:41:06| 15   4  75   2   0|5159M  125M  184M 2341M|4662B 1614B|  16k 2447k|1.00   262 |5571  8225 |1.26 1.17 1.02|  0 2.0 1.0|   0     0 |           | 18  308    0   66    0
Feb 13 09:41:07 np0000000052 dstat.sh[59573]: 13-02 09:41:07| 11   3  84   1   0|5159M  124M  184M 2341M|4401B 1621B|   0  2158k|   0   184 |3770  5571 |1.16 1.15 1.01|3.0   0   0|   0     0 |           | 18  310    0   66    0
Feb 13 09:41:08 np0000000052 dstat.sh[59573]: 13-02 09:41:08| 25   6  65   2   0|5152M  131M  184M 2341M|4811B 1624B|   0  2718k|   0   316 |8204    12k|1.16 1.15 1.01|2.0   0   0|   0     0 |           | 18  310    0   66    0
Feb 13 09:41:09 np0000000052 dstat.sh[59573]: 13-02 09:41:09|  7   2  85   2   0|5160M  123M  184M 2342M|4555B 1615B|   0  7228k|   0   503 |3864  6466 |1.16 1.15 1.01|  0   0   0|   0     0 |           | 18  308    0   67    0
Feb 13 09:41:10 np0000000052 dstat.sh[59573]: 13-02 09:41:10| 24   8  65   1   0|5168M  167M  183M 2292M|4237B 1464B|  16k 2668k|4.02   274 |6869    15k|1.16 1.15 1.01|1.0 2.0  36|   0     0 |           | 18  309    0   71    0
Feb 13 09:41:11 np0000000052 dstat.sh[59573]: 13-02 09:41:11| 21   4  72   1   0|5161M  174M  183M 2292M|4719B 1613B|   0  3763k|   0   361 |6408    10k|1.16 1.15 1.01|1.0 1.0   0|   0     0 |           | 18  308    0   75    0
Feb 13 09:41:12 np0000000052 dstat.sh[59573]: 13-02 09:41:12|  7   2  90   1   0|5161M  175M  183M 2292M|4956B 1626B|   0  1839k|   0   134 |2375  3404 |1.07 1.13 1.01|2.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 13 09:41:13 np0000000052 dstat.sh[59573]: 13-02 09:41:13|  5   2  89   1   0|5159M  176M  183M 2292M|4840B 1613B|4079B 1916k|1.00   190 |2750  4290 |1.07 1.13 1.01|2.0   0   0|   0     0 |           | 18  308    0   73    0
Feb 13 09:41:14 np0000000052 dstat.sh[59573]: 13-02 09:41:14| 24   5  69   2   0|5159M  176M  183M 2292M|4912B 1620B|   0  2908k|   0   347 |6628    10k|1.07 1.13 1.01|2.0   0   0|   0     0 |           | 18  309    0   73    0
Feb 13 09:41:15 np0000000052 dstat.sh[59573]: 13-02 09:41:15| 24   6  65   2   0|5159M  176M  183M 2292M|4654B 1623B|   0  9592k|   0   701 |8980    14k|1.07 1.13 1.01|1.0 2.0   0|   0     0 |           | 18  309    0   73    0
Feb 13 09:41:16 np0000000052 dstat.sh[59573]: 13-02 09:41:16| 25   6  66   1   0|5160M  175M  183M 2293M|4738B 1619B|   0  3978k|   0   278 |7272    10k|1.07 1.13 1.01|  0 1.0 1.0|   0     0 |           | 18  309    0   71    0
Feb 13 09:41:17 np0000000052 dstat.sh[59573]: 13-02 09:41:17|  4   1  93   0   0|5160M  175M  183M 2293M|5064B 1622B|   0  1106k|   0  94.1 |1941  3026 |0.98 1.11 1.00|  0 1.0   0|   0     0 |           | 18  308    0   73    0
Feb 13 09:41:18 np0000000052 dstat.sh[59573]: 13-02 09:41:18| 24   5  67   2   0|5159M  176M  183M 2293M|4815B 1457B|   0  7431k|   0   569 |7222    11k|0.98 1.11 1.00|3.0   0   0|   0     0 |           | 18  309    0   73    0
Feb 13 09:41:19 np0000000052 dstat.sh[59573]: 13-02 09:41:19| 20   4  72   2   0|5159M  176M  183M 2293M|5411B 1623B|   0  2705k|   0   268 |6052  9042 |0.98 1.11 1.00|1.0 1.0   0|   0     0 |           | 18  308    0   75    0
Feb 13 09:41:20 np0000000052 dstat.sh[59573]: 13-02 09:41:20|  8   2  89   1   0|5159M  175M  183M 2293M|4986B 1664B|   0  2311k|   0   191 |3091  4530 |0.98 1.11 1.00|3.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 13 09:41:21 np0000000052 dstat.sh[59573]: 13-02 09:41:21| 25   5  65   2   0|5159M  174M  183M 2294M|4720B 1613B|   0  2916k|   0   323 |8233    12k|0.98 1.11 1.00|2.0 1.0   0|   0     0 |           | 18  309    0   72    0
Feb 13 09:41:22 np0000000052 dstat.sh[59573]: 13-02 09:41:22|  9   3  84   1   0|5159M  174M  183M 2294M|4451B 1618B|   0  7845k|   0   544 |4543  7493 |1.06 1.13 1.01|1.0 1.0   0|   0     0 |           | 18  308    0   74    0
Feb 13 09:41:23 np0000000052 dstat.sh[59573]: 13-02 09:41:23| 20   4  72   2   0|5159M  174M  183M 2295M|4273B 1625B|   0  3494k|   0   339 |6348  9596 |1.06 1.13 1.01|2.0 1.0   0|   0     0 |           | 18  309    0   74    0
Feb 13 09:41:24 np0000000052 dstat.sh[59573]: 13-02 09:41:24| 24   5  67   1   0|5161M  172M  183M 2295M|4608B 1616B|  16k 1684k|1.00   182 |6360  8951 |1.06 1.13 1.01|2.0 1.0   0|   0     0 |           | 18  309    0   72    0
Feb 13 09:41:25 np0000000052 dstat.sh[59573]: 13-02 09:41:25|  7   3  88   1   0|5162M  171M  183M 2295M|4399B 1458B|   0  2033k|   0   186 |2805  4311 |1.06 1.13 1.01|  0 1.0 6.0|   0     0 |           | 18  308    0   74    0
Feb 13 09:41:26 np0000000052 dstat.sh[59573]: 13-02 09:41:26| 22   5  69   2   0|5162M  170M  183M 2295M|4633B 1625B|   0  3382k|   0   394 |6888    10k|1.06 1.13 1.01|2.0   0 1.0|   0     0 |           | 18  309    0   75    0
Feb 13 09:41:27 np0000000052 dstat.sh[59573]: 13-02 09:41:27| 23   2  73   1   0|4982M  349M  183M 2296M|6522B  255k|8171B 7090k|1.99   428 |3429  4231 |1.14 1.14 1.01|1.0   0   0|   0     0 |           | 18  308    0   75    0
Feb 13 09:41:28 np0000000052 dstat.sh[59573]: 13-02 09:41:28|  2   1  95   0   0|4982M  349M  183M 2296M|4799B 1620B|   0    92k|   0  8.00 |1184  1624 |1.14 1.14 1.01|  0   0   0|   0     0 |           | 18  308    0   68    0
Feb 13 09:41:29 np0000000052 dstat.sh[59573]: 13-02 09:41:29|  5   2  91   0   0|4982M  349M  183M 2296M|4734B 1621B|   0   272k|   0  23.0 |2359  3622 |1.14 1.14 1.01|2.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 13 09:41:30 np0000000052 dstat.sh[59573]: 13-02 09:41:30|  4   2  92   0   0|4982M  349M  183M 2296M|4821B 1618B|   0     0 |   0     0 |2225  3229 |1.14 1.14 1.01|  0   0 1.0|   0     0 |           | 18  308    0   68    0
Feb 13 09:41:31 np0000000052 dstat.sh[59573]: 13-02 09:41:31|  5   2  92   0   0|4982M  349M  183M 2296M|4862B 1621B|   0   296k|   0  27.0 |2013  2357 |1.14 1.14 1.01|  0   0   0|   0     0 |           | 18  308    0   70    0
Feb 13 09:41:32 np0000000052 dstat.sh[59573]: 13-02 09:41:32|  2   1  96   0   0|4982M  349M  183M 2296M|5118B 1620B|   0    96k|   0  16.0 |1211  1684 |1.05 1.12 1.01|  0   0   0|   0     0 |           | 18  308    0   64    0
Feb 13 09:41:33 np0000000052 dstat.sh[59573]: 13-02 09:41:33|  2   1  96   0   0|4982M  349M  183M 2296M|4639B 1458B|   0  4097B|   0  1.00 |1116  1576 |1.05 1.12 1.01|  0   0   0|   0     0 |           | 18  308    0   64    0
Feb 13 09:41:34 np0000000052 dstat.sh[59573]: 13-02 09:41:34|  2   1  97   0   0|4982M  349M  183M 2296M|5221B 1620B|   0  3445k|   0   329 |1097  1484 |1.05 1.12 1.01|  0   0   0|   0     0 |           | 18  308    0   64    0
Feb 13 09:41:35 np0000000052 dstat.sh[59573]: 13-02 09:41:35|  2   1  96   0   0|4982M  349M  183M 2296M|5741B 1620B|   0   256k|   0  23.0 |1328  1954 |1.05 1.12 1.01|  0   0   0|   0     0 |           | 18  308    0   64    0
Feb 13 09:41:36 np0000000052 dstat.sh[59573]: 13-02 09:41:36|  3   1  95   1   0|4979M  352M  183M 2296M|5460B 1620B|   0   544k|   0  58.0 |1435  2212 |1.05 1.12 1.01|  0   0 1.0|   0     0 |           | 18  308    0   60    0
Feb 13 09:41:37 np0000000052 dstat.sh[59573]: 13-02 09:41:37|  2   1  96   0   0|4979M  352M  183M 2296M|4763B 1622B|   0   316k|   0  33.0 |1335  2005 |0.96 1.11 1.00|  0   0   0|   0     0 |           | 18  308    0   60    0
Feb 13 09:41:38 np0000000052 dstat.sh[59573]: 13-02 09:41:38|  2   1  96   0   0|4979M  352M  183M 2296M|4794B 1618B|   0   268k|   0  23.0 |1290  1961 |0.96 1.11 1.00|  0   0   0|   0     0 |           | 18  308    0   60    0
Feb 13 09:41:39 np0000000052 dstat.sh[59573]: 13-02 09:41:39|  2   1  96   0   0|4979M  352M  183M 2296M|4740B 1620B|   0   244k|   0  24.0 |1263  1924 |0.96 1.11 1.00|  0   0   0|   0     0 |           | 18  308    0   60    0
Feb 13 09:41:40 np0000000052 dstat.sh[59573]: 13-02 09:41:40|  1   0  97   0   0|4979M  352M  183M 2296M|4859B 1620B|   0    32k|   0  4.00 |1033  1506 |0.96 1.11 1.00|  0   0   0|   0     0 |           | 18  308    0   53    0
Feb 13 09:41:41 np0000000052 dstat.sh[59573]: 13-02 09:41:41|  2   1  97   0   0|4979M  352M  183M 2296M|4758B 1458B|   0    52k|   0  6.00 |1104  1533 |0.96 1.11 1.00|  0   0   0|   0     0 |           | 18  308    0   53    0
Feb 13 09:41:42 np0000000052 dstat.sh[59573]: 13-02 09:41:42|  1   0  97   0   0|4979M  352M  183M 2296M|5838B 1620B|   0   488k|   0  45.0 |1062  1488 |0.89 1.09 0.99|  0   0   0|   0     0 |           | 18  308    0   53    0
Feb 13 09:41:43 np0000000052 dstat.sh[59573]: 13-02 09:41:43|  1   1  97   0   0|4979M  352M  183M 2296M|5221B 1620B|   0  4097B|   0  1.00 |1028  1456 |0.89 1.09 0.99|  0   0   0|   0     0 |           | 18  308    0   53    0
Feb 13 09:41:44 np0000000052 dstat.sh[59573]: 13-02 09:41:44|  1   0  97   0   0|4979M  352M  183M 2296M|4792B 1620B|   0     0 |   0     0 |1091  1512 |0.89 1.09 0.99|1.0   0   0|   0     0 |           | 18  308    0   53    0
Feb 13 09:41:45 np0000000052 dstat.sh[59573]: 13-02 09:41:45|  2   1  96   1   0|4980M  352M  183M 2296M|4406B 1620B|   0   272k|   0  25.0 |1357  1944 |0.89 1.09 0.99|  0   0   0|   0     0 |           | 18  308    0   48    0
Feb 13 09:41:46 np0000000052 dstat.sh[59573]: 13-02 09:41:46|  2   1  97   0   0|4980M  352M  183M 2296M|4260B 1620B|   0   320k|   0  22.0 |1254  1906 |0.89 1.09 0.99|1.0 1.0 1.0|   0     0 |           | 18  308    0   48    0
Feb 13 09:41:47 np0000000052 dstat.sh[59573]: 13-02 09:41:47|  1   0  96   0   0|4980M  352M  183M 2296M|4695B 1619B|   0   656k|   0  16.0 |1131  1618 |0.81 1.07 0.99|  0   0   0|   0     0 |           | 18  308    0   48    0
Feb 13 09:41:48 np0000000052 dstat.sh[59573]: 13-02 09:41:48|  2   1  97   0   0|4980M  352M  183M 2296M|4401B 1501B|   0    44k|   0  6.00 |1042  1544 |0.81 1.07 0.99|  0   0   0|   0     0 |           | 18  308    0   48    0
Feb 13 09:41:49 np0000000052 dstat.sh[59573]: 13-02 09:41:49|  2   0  96   0   0|4980M  352M  183M 2296M|4560B 1620B|   0   280k|   0  24.0 |1230  1924 |0.81 1.07 0.99|  0   0   0|   0     0 |           | 18  308    0   44    0
Feb 13 09:41:50 np0000000052 dstat.sh[59573]: 13-02 09:41:50|  2   1  95   0   0|4980M  352M  183M 2296M|4440B 1619B|   0   272k|   0  22.0 |1387  1988 |0.81 1.07 0.99|1.0   0   0|   0     0 |           | 18  308    0   44    0
Feb 13 09:41:51 np0000000052 dstat.sh[59573]: 13-02 09:41:51|  1   0  97   0   0|4980M  352M  183M 2296M|4499B 1620B|   0    64k|   0  7.00 |1009  1473 |0.81 1.07 0.99|  0   0   0|   0     0 |           | 18  308    0   44    0
Feb 13 09:41:52 np0000000052 dstat.sh[59573]: 13-02 09:41:52|  2   1  96   0   0|4980M  352M  183M 2296M|4459B 1621B|   0   252k|   0  23.0 |1306  1980 |0.75 1.05 0.98|1.0   0   0|   0     0 |           | 18  308    0   44    0
Feb 13 09:41:53 np0000000052 dstat.sh[59573]: 13-02 09:41:53|  1   1  96   0   0|4979M  352M  183M 2296M|4139B 1620B|   0   216k|   0  20.0 |1190  1877 |0.75 1.05 0.98|  0   0   0|   0     0 |           | 18  308    0   40    0
Feb 13 09:41:54 np0000000052 dstat.sh[59573]: 13-02 09:41:54|  2   0  97   0   0|4979M  352M  183M 2296M|4620B 1620B|   0    64k|   0  7.00 |1075  1544 |0.75 1.05 0.98|  0   0   0|   0     0 |           | 18  308    0   40    0
