Sep 07 17:50:54 jammy-provider-cloud-0000007592 systemd[1]: Started Devstack devstack@dstat.service.
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 07 18:02:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:14| 29   6  64   1   0|4240M  311M  207M 2977M|7559B 1628B|   0  3320k|   0   234 |6660    16k|1.06 1.12 0.95|2.0   0  34|   0     0 |   0     0 | 18  286    7  139    0
Sep 07 18:02:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:15|  9   2  85   2   0|4240M  311M  207M 2978M|6831B 1455B|  16k 7515k|1.00   541 |3385  6755 |1.06 1.12 0.95|3.0   0   0|   0     0 |   0     0 | 18  284    7  132    0
Sep 07 18:02:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:16| 21   2  74   2   0|4241M  309M  207M 2978M|7125B 1702B|  20k 2022k|2.01   280 |5277    10k|1.06 1.12 0.95|3.0   0   0|   0     0 |   0     0 | 18  285    7  133    0
Sep 07 18:02:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:17| 28   4  66   1   0|4242M  309M  207M 2978M|7219B 1621B|   0  2706k|   0   283 |5257    11k|1.06 1.12 0.95|2.0   0   0|   0     0 |   0     0 | 18  286    7  132    0
Sep 07 18:02:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:18| 26   3  67   1   0|4243M  308M  207M 2978M|6593B 1618B|   0  2221k|   0   235 |5514    11k|1.22 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  134    0
Sep 07 18:02:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:19| 18   3  77   1   0|4244M  307M  207M 2979M|6098B 1619B|   0  2379k|   0   281 |4633  9492 |1.22 1.15 0.96|1.0   0   0|   0     0 |   0     0 | 18  284    7  130    0
Sep 07 18:02:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:20| 12   2  83   1   0|4244M  306M  207M 2979M|5254B 1608B|   0  2390k|   0   213 |3138  5841 |1.22 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  130    0
Sep 07 18:02:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:21| 25   5  66   2   0|4245M  305M  207M 2979M|7810B 1700B|   0  6626k|   0   496 |5659    12k|1.22 1.15 0.96|2.0   0 2.0|   0     0 |   0     0 | 18  286    7  126    0
Sep 07 18:02:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:22| 27   3  67   1   0|4245M  304M  207M 2979M|8134B 1459B|   0  3555k|   0   327 |5309    11k|1.22 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  129    0
Sep 07 18:02:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:23| 26   6  65   1   0|4247M  303M  207M 2980M|  10k 1618B|   0  1890k|   0   208 |6118    14k|1.20 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  122    0
Sep 07 18:02:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:24| 30   3  64   1   0|4247M  302M  207M 2980M|9523B 1673B|   0  2344k|   0   265 |4846    10k|1.20 1.15 0.96|7.0   0   0|   0     0 |   0     0 | 18  285    7  126    0
Sep 07 18:02:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:25| 26   3  66   1   0|4248M  300M  207M 2980M|6729B 1761B|   0    11M|   0  1278 |6272    13k|1.20 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  119    0
Sep 07 18:02:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:26| 29   4  67   1   0|4249M  300M  207M 2981M|7181B 1623B|   0  1935k|   0   218 |4564  9711 |1.20 1.15 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  122    0
Sep 07 18:02:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:27| 27   5  65   2   0|4249M  299M  207M 2981M|7796B 1657B|  52k 7520k|3.99   560 |6264    14k|1.20 1.15 0.96|3.0   0   0|   0     0 |   0     0 | 18  285    7  120    0
Sep 07 18:02:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:28| 26   4  68   1   0|4249M  298M  207M 2981M|7059B 1719B|   0  1749k|   0   188 |5470    11k|1.18 1.14 0.96|2.0   0   0|   0     0 |   0     0 | 18  287    7  121    0
Sep 07 18:02:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:29| 29   4  65   1   0|4249M  298M  207M 2981M|6190B 1613B|   0  1979k|   0   251 |4624  9562 |1.18 1.14 0.96|3.0   0   0|   0     0 |   0     0 | 18  285    7  121    0
Sep 07 18:02:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:30| 24   5  68   1   0|4251M  296M  207M 2982M|6067B 1460B|   0  1918k|   0   185 |5411    12k|1.18 1.14 0.96|2.0   0   0|   0     0 |   0     0 | 18  285    7  121    0
Sep 07 18:02:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:31|  8   1  87   1   0|4252M  295M  207M 2982M|6407B 1619B|   0  5990k|   0   646 |2807  5199 |1.18 1.14 0.96|1.0   0 4.0|   0     0 |   0     0 | 18  284    7  121    0
Sep 07 18:02:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:32| 22   3  72   2   0|4252M  295M  207M 2982M|5166B 1773B|   0  2138k|   0   259 |4390  9206 |1.18 1.14 0.96|2.0   0   0|   0     0 |   0     0 | 18  286    7  122    0
Sep 07 18:02:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:33| 27   4  66   2   0|4253M  294M  207M 2982M|6710B 1691B|   0  8573k|   0   685 |5773    14k|1.25 1.16 0.97|2.0   0   0|   0     0 |   0     0 | 18  286    7  121    0
Sep 07 18:02:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:34| 27   3  66   1   0|4253M  294M  207M 2983M|6345B 1625B|   0  2062k|   0   217 |5181    10k|1.25 1.16 0.97|2.0   0   0|   0     0 |   0     0 | 18  285    7  123    0
Sep 07 18:02:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:35| 28   4  67   1   0|4253M  293M  207M 2983M|5540B 1772B|   0  1788k|   0   206 |5548    11k|1.25 1.16 0.97|2.0   0   0|   0     0 |   0     0 | 18  285    7  120    0
Sep 07 18:02:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:36| 18   3  76   1   0|4254M  292M  207M 2983M|5411B 1607B|   0  5623k|   0   681 |4674  8929 |1.25 1.16 0.97|2.0   0   0|   0     0 |   0     0 | 18  284    7  121    0
Sep 07 18:02:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:37| 12   2  83   1   0|4254M  291M  207M 2983M|9257B 1586B|   0  1828k|   0   154 |2886  5630 |1.25 1.16 0.97|3.0   0   0|   0     0 |   0     0 | 18  287    7  119    0
Sep 07 18:02:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:38| 27   3  68   1   0|4255M  291M  207M 2983M|7374B 1572B|   0  2108k|   0   213 |4598  9800 |1.31 1.17 0.98|2.0   0   0|   0     0 |   0     0 | 18  286    7  121    0
Sep 07 18:02:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:39| 29   4  66   2   0|4255M  290M  207M 2984M|5762B 1611B|   0  2351k|   0   254 |4927    11k|1.31 1.17 0.98|2.0   0   0|   0     0 |   0     0 | 18  285    7  118    0
Sep 07 18:02:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:40| 24   5  66   2   0|4256M  289M  207M 2984M|5772B 1697B|   0  7418k|   0   587 |6461    13k|1.31 1.17 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    7  126    0
Sep 07 18:02:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:41|  4   0  93   0   0|4256M  289M  207M 2984M|7309B 1619B|   0   920k|   0  49.0 |1400  2361 |1.31 1.17 0.98|3.0   0 2.0|   0     0 |   0     0 | 18  284    7  123    0
Sep 07 18:02:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:42| 26   3  68   1   0|4257M  288M  207M 2984M|7895B 1626B|   0  2100k|   0   279 |5005    10k|1.31 1.17 0.98|1.0   0   0|   0     0 |   0     0 | 18  286    7  126    0
Sep 07 18:02:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:43| 27   3  67   1   0|4258M  286M  207M 2984M|6021B 1512B|  16k 2256k|1.00   251 |5029    11k|1.37 1.19 0.98|3.0   0   0|   0     0 |   0     0 | 18  285    7  126    0
Sep 07 18:02:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:44|  6   2  88   1   0|4258M  286M  207M 2985M|6728B 1613B|   0  2322k|   0   232 |2574  5286 |1.37 1.19 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    7  128    0
Sep 07 18:02:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:45| 12   2  83   1   0|4258M  286M  207M 2985M|6514B 1694B|   0  3883k|   0   211 |3159  6178 |1.37 1.19 0.98|2.0 1.0   0|   0     0 |   0     0 | 18  284    7  125    0
Sep 07 18:02:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:46| 14   2  82   1   0|4259M  285M  207M 2985M|6490B 1566B|   0  1600k|   0   175 |3248  6272 |1.37 1.19 0.98|2.0   0   0|   0     0 |   0     0 | 18  286    7  125    0
Sep 07 18:02:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:47| 28   4  64   1   0|4259M  284M  207M 2985M|  11k 1621B|   0  2838k|   0   300 |5488    11k|1.37 1.19 0.98|3.0   0   0|   0     0 |   0     0 | 18  285    7  127    0
Sep 07 18:02:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:48|  5   1  90   1   0|4259M  284M  207M 2985M|5519B 1692B|   0  5956k|   0   396 |2227  4752 |1.34 1.18 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    7  129    0
Sep 07 18:02:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:49| 27   5  66   2   0|4259M  284M  207M 2986M|5948B 1858B|   0  3266k|   0   306 |5500    11k|1.34 1.18 0.98|2.0   0 1.0|   0     0 |   0     0 | 18  285    8  124    0
Sep 07 18:02:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:50| 24   4  68   1   0|4261M  281M  207M 2986M|5618B 1681B|   0  1949k|   0   209 |5808    14k|1.34 1.18 0.98|4.0   0   0|   0     0 |   0     0 | 18  285    8  124    0
Sep 07 18:02:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:51|  5   2  90   1   0|4261M  281M  207M 2986M|8909B 1512B|   0  1724k|   0   175 |2318  4485 |1.34 1.18 0.98|2.0   0 2.0|   0     0 |   0     0 | 18  284    8  116    0
Sep 07 18:02:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:52| 12   3  84   1   0|4261M  281M  207M 2986M|  13k 1695B|   0  2850k|   0   243 |2952  5878 |1.34 1.18 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    8  118    0
Sep 07 18:02:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:53| 16   3  78   1   0|4262M  281M  207M 2986M|6103B 1566B|   0  1656k|   0   183 |3589  7597 |1.23 1.16 0.98|3.0   0   0|   0     0 |   0     0 | 18  285    8  114    0
Sep 07 18:02:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:54| 26   4  67   1   0|4261M  281M  207M 2987M|7824B 1745B|   0  2514k|   0   264 |4684    10k|1.23 1.16 0.98|2.0 1.0   0|   0     0 |   0     0 | 18  285    8  118    0
Sep 07 18:02:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:55| 25   5  66   2   0|4262M  279M  207M 2987M|7668B 1676B|   0  7493k|   0   581 |5294    12k|1.23 1.16 0.98|6.0   0   0|   0     0 |   0     0 | 18  285    8  121    0
Sep 07 18:02:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:56| 24   4  69   1   0|4264M  278M  207M 2988M|5587B 1722B|   0    10M|   0  1249 |5789    13k|1.23 1.16 0.98|2.0   0   0|   0     0 |   0     0 | 18  284    8  122    0
Sep 07 18:02:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:57|  4   1  93   0   0|4264M  278M  207M 2988M|6159B 1695B|   0  1029k|   0  61.0 |1451  2665 |1.23 1.16 0.98|4.0   0   0|   0     0 |   0     0 | 18  285    8  122    0
Sep 07 18:02:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:58| 10   2  86   1   0|4264M  277M  207M 2988M|7131B 1515B|   0  1559k|   0   190 |2878  5484 |1.53 1.23 1.00|1.0   0   0|   0     0 |   0     0 | 18  284    8  117    0
Sep 07 18:02:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:02:59| 18   3  76   1   0|4264M  277M  207M 2988M|6011B 1623B|   0  1868k|   0   243 |4362  9034 |1.53 1.23 1.00|2.0   0   0|   0     0 |   0     0 | 18  287    8  117    0
Sep 07 18:03:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:00| 29   3  64   2   0|4264M  276M  207M 2988M|6937B 1621B|   0  6868k|   0   607 |5873    13k|1.53 1.23 1.00|2.0   0   0|   0     0 |   0     0 | 18  286    8  119    0
Sep 07 18:03:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:01| 27   4  68   1   0|4266M  274M  207M 2989M|5606B 1562B|   0  1572k|   0   170 |5576    12k|1.53 1.23 1.00|2.0   0 2.0|   0     0 |   0     0 | 18  285    8  121    0
Sep 07 18:03:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:02| 16   2  77   1   0|4266M  274M  207M 2989M|8791B 1618B|   0  2082k|   0   247 |4497  9554 |1.53 1.23 1.00|1.0   0   0|   0     0 |   0     0 | 18  284    8  118    0
Sep 07 18:03:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:03| 11   2  84   2   0|4266M  273M  207M 2989M|7049B 1618B|   0  5933k|   0   442 |3277  6439 |1.41 1.21 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  119    0
Sep 07 18:03:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:04|  4   0  94   0   0|4266M  273M  207M 2989M|7173B 1594B|   0   659k|   0  37.2 |1498  2723 |1.41 1.21 0.99|2.0   0   0|   0     0 |   0     0 | 18  285    8  117    0
Sep 07 18:03:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:05| 26   5  67   1   0|4267M  273M  207M 2989M|6043B 1687B|   0  2642k|   0   303 |5298    11k|1.41 1.21 0.99|2.0 1.0   0|   0     0 |   0     0 | 18  286    8  120    0
Sep 07 18:03:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:06| 29   4  66   1   0|4267M  273M  207M 2990M|7043B 1940B|   0  2715k|   0   284 |4867  9842 |1.41 1.21 0.99|2.0   0   0|   0     0 |   0     0 | 18  285    8  117    0
Sep 07 18:03:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:07| 17   2  78   1   0|4268M  271M  207M 2990M|7971B 1611B|   0  2069k|   0   225 |4458  8495 |1.41 1.21 0.99|2.0   0   0|   0     0 |   0     0 | 18  284    8  118    0
Sep 07 18:03:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:08| 11   2  84   0   0|4268M  271M  207M 2990M|6236B 1629B|   0  1773k|   0   160 |2856  5637 |1.38 1.20 0.99|2.0   0   0|   0     0 |   0     0 | 18  287    8  114    0
Sep 07 18:03:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:09| 27   4  68   1   0|4268M  271M  207M 2990M|5627B 1569B|   0  2168k|   0   213 |5123    10k|1.38 1.20 0.99|3.0   0   0|   0     0 |   0     0 | 18  285    8  116    0
Sep 07 18:03:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:10|  7   2  87   1   0|4269M  270M  207M 2990M|6327B 1615B|   0  7228k|   0   540 |3452  6872 |1.38 1.20 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  110    0
Sep 07 18:03:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:11| 24   3  71   1   0|4269M  269M  207M 2991M|7190B 1624B|   0  1733k|   0   202 |4848  9858 |1.38 1.20 0.99|2.0   0 2.0|   0     0 |   0     0 | 18  285    8  112    0
Sep 07 18:03:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:12| 15   1  80   1   0|4270M  268M  207M 2991M|  18k 1505B|   0  2205k|   0   254 |4258  8486 |1.38 1.20 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  112    0
Sep 07 18:03:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:13|  9   2  85   1   0|4270M  268M  207M 2991M|8089B 1620B|   0  1980k|   0   207 |2971  5585 |1.27 1.18 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  114    0
Sep 07 18:03:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:14| 12   4  83   1   0|4275M  263M  207M 2991M|8145B 1621B|   0  1485k|   0   140 |3246  6370 |1.27 1.18 0.99|2.0   0  34|   0     0 |   0     0 | 18  285    8  111    0
Sep 07 18:03:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:15| 27   3  68   1   0|4275M  262M  207M 2991M|6750B 1690B|   0  3672k|   0   208 |4969    11k|1.27 1.18 0.99|3.0   0   0|   0     0 |   0     0 | 18  285    8  113    0
Sep 07 18:03:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:16| 26   4  68   1   0|4275M  262M  207M 2991M|5700B 1717B|   0  2523k|   0   269 |6349    13k|1.27 1.18 0.99|3.0   0   0|   0     0 |   0     0 | 18  286    8  113    0
Sep 07 18:03:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:17|  8   2  87   1   0|4276M  261M  207M 2992M|5401B 1558B|   0    10M|   0  1172 |3275  5363 |1.27 1.18 0.99|1.0   0   0|   0     0 |   0     0 | 18  284    8  115    0
Sep 07 18:03:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:18| 21   4  73   1   0|4276M  261M  207M 2992M|6408B 1620B|   0  2356k|   0   242 |4165  8439 |1.16 1.16 0.98|3.0   0   0|   0     0 |   0     0 | 18  285    8  110    0
Sep 07 18:03:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:19| 19   4  73   2   0|4276M  260M  207M 2992M|6420B 1517B|   0  8490k|   0   625 |6012    12k|1.16 1.16 0.98|1.0   0 2.0|   0     0 |   0     0 | 18  284    8  111    0
Sep 07 18:03:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:20| 10   2  86   0   0|4277M  260M  207M 2992M|7383B 1616B|   0  1676k|   0   153 |2890  5489 |1.16 1.16 0.98|2.0   0   0|   0     0 |   0     0 | 18  287    8  110    0
Sep 07 18:03:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:21| 28   4  67   1   0|4276M  260M  207M 2993M|7462B 1737B|   0  2286k|   0   256 |5454    11k|1.16 1.16 0.98|4.0   0 2.0|   0     0 |   0     0 | 18  285    8  112    0
Sep 07 18:03:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:22|  5   1  91   1   0|4276M  260M  207M 2993M|8252B 1619B|   0  1687k|   0   157 |1936  3791 |1.16 1.16 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    8  109    0
Sep 07 18:03:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:23| 25   4  68   2   0|4276M  260M  207M 2993M|5995B 1629B|   0  3238k|   0   327 |4972    10k|1.07 1.14 0.98|2.0   0   0|   0     0 |   0     0 | 18  285    8  111    0
Sep 07 18:03:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:24| 20   3  74   1   0|4277M  259M  207M 2993M|5890B 1612B|  16k 2070k|1.00   214 |4711  9831 |1.07 1.14 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    8  112    0
Sep 07 18:03:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:25| 14   2  82   1   0|4277M  259M  207M 2994M|5267B 1509B|   0  1585k|   0   159 |3206  6161 |1.07 1.14 0.98|5.0   0   0|   0     0 |   0     0 | 18  287    8  114    0
Sep 07 18:03:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:26| 26   2  70   1   0|4112M  421M  207M 2996M|8844B  275k|1624k 1970k|19.9   167 |3080  5953 |1.07 1.14 0.98|3.0   0   0|   0     0 |   0     0 | 18  284    8  112    0
Sep 07 18:03:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:27|  2   1  94   1   0|4112M  421M  207M 2996M|8240B 1686B|   0    11M|   0  1020 |1884  3715 |1.07 1.14 0.98|1.0   0   0|   0     0 |   0     0 | 18  284    8  112    0
Sep 07 18:03:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:28|  4   1  94   0   0|4112M  421M  207M 2996M|8616B 1618B|   0   236k|   0  20.0 |1344  2151 |0.98 1.12 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8  107    0
Sep 07 18:03:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:29|  3   1  94   0   0|4112M  421M  207M 2996M|8015B 1622B|   0   184k|   0  25.0 |1283  2350 |0.98 1.12 0.97|2.0   0   0|   0     0 |   0     0 | 18  284    8  107    0
Sep 07 18:03:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:30|  3   1  95   0   0|4112M  421M  207M 2996M|5982B 1768B|   0   332k|   0  27.0 |1266  2207 |0.98 1.12 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8  103    0
Sep 07 18:03:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:31|  3   1  95   0   0|4112M  420M  207M 2996M|5376B 1769B|   0    56k|   0  5.00 |1239  2258 |0.98 1.12 0.97|1.0   0 2.0|   0     0 |   0     0 | 18  284    8  103    0
Sep 07 18:03:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:32|  2   1  96   0   0|4112M  420M  207M 2996M|6913B 1532B|   0     0 |   0     0 |1026  1688 |0.98 1.12 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8  101    0
Sep 07 18:03:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:33|  3   1  94   0   0|4112M  420M  207M 2996M|5542B 1841B|   0   156k|   0  24.0 |1313  2249 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8  101    0
Sep 07 18:03:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:34|  1   1  97   0   0|4112M  420M  207M 2996M|5615B 1620B|   0     0 |   0     0 | 983  1774 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   96    0
Sep 07 18:03:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:35|  3   1  94   0   0|4112M  420M  207M 2996M|5379B 1696B|   0   208k|   0  28.0 |1282  2363 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   96    0
Sep 07 18:03:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:36|  5   2  93   1   0|4112M  420M  207M 2996M|6677B 1711B|   0   700k|   0  76.0 |1519  2694 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   92    0
Sep 07 18:03:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:37|  2   0  96   0   0|4112M  420M  207M 2996M|6482B 1768B|   0   184k|   0  12.0 |1124  1870 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   92    0
Sep 07 18:03:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:38|  2   0  96   0   0|4112M  420M  207M 2996M|8878B 1458B|   0   572k|   0  9.00 |1050  1754 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   92    0
Sep 07 18:03:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:39|  3   2  95   0   0|4112M  420M  207M 2996M|6666B 1623B|   0   184k|   0  26.0 |1209  2205 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   90    0
Sep 07 18:03:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:40|  2   1  96   0   0|4112M  420M  207M 2996M|5287B 1691B|   0   288k|   0  17.0 |1055  1748 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   90    0
Sep 07 18:03:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:41|  2   1  95   0   0|4112M  420M  207M 2996M|6963B 1695B|   0    32k|   0  4.00 |1144  1968 |0.91 1.10 0.97|2.0   0 2.0|   0     0 |   0     0 | 18  284    8   79    0
Sep 07 18:03:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:42|  2   1  97   0   0|4112M  420M  207M 2996M|6406B 1693B|   0  4093B|   0  1.00 |1044  1726 |0.91 1.10 0.97|1.0   0   0|   0     0 |   0     0 | 18  284    8   79    0
Sep 07 18:03:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 18:03:43|  3   1  95   0   0|4112M  420M  207M 2996M|6215B 1619B|   0     0 |   0     0 |1016  1678 |0.84 1.08 0.96|1.0   0   0|   0     0 |   0     0 | 18  284    8   76    0
