Jul 25 06:17:03 jammy-provider-cloud-0000007400 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 06:32:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:09| 10   3  86   1   0|4366M  218M  205M 2950M|5849B 1700B|   0  2091k|   0   193 |2867  5415 |1.17 1.02 0.90|1.0 1.0   0|   0     0 |   0     0 | 18  291    8   71    0
Jul 25 06:32:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:10|  6   1  91   0   0|4367M  218M  205M 2950M|  18k 8947B|   0  1486k|   0   133 |2220  3977 |1.17 1.02 0.90|3.0   0   0|   0     0 |   0     0 | 18  292    8   71    0
Jul 25 06:32:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:11|  9   1  86   1   0|4367M  217M  205M 2951M|  31k   13k|   0  1700k|   0   159 |2730  4851 |1.17 1.02 0.90|  0   0   0|   0     0 |   0     0 | 18  291    8   65    0
Jul 25 06:32:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:12|  7   1  89   0   0|4367M  217M  205M 2951M|  63k   13k|   0  1384k|   0   146 |2476  4351 |1.08 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   65    0
Jul 25 06:32:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:13| 22   4  74   1   0|4367M  217M  205M 2951M|7259B 1624B|   0  6795k|   0   828 |4592  8634 |1.08 1.00 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  292    8   62    0
Jul 25 06:32:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:14| 16   2  79   2   0|4367M  217M  205M 2951M|9912B 4234B|   0  6905k|   0   541 |4790  9998 |1.08 1.00 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   63    0
Jul 25 06:32:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:15| 12   2  83   1   0|4367M  216M  205M 2951M|  29k   13k|   0  1771k|   0   170 |3149  5584 |1.08 1.00 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  291    8   63    0
Jul 25 06:32:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:16| 12   1  84   0   0|4367M  216M  205M 2952M|6403B 1619B|   0  1144k|   0   109 |2988  5539 |1.08 1.00 0.89|1.0   0   0|   0     0 |   0     0 | 18  293    8   64    0
Jul 25 06:32:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:17| 26   3  70   1   0|4367M  215M  205M 2952M|9875B 4420B|   0  3825k|   0   264 |5446    11k|1.07 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    8   65    0
Jul 25 06:32:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:18|  7   2  89   1   0|4367M  215M  205M 2952M|5361B 1732B|   0  2465k|   0   191 |2382  4396 |1.07 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  292    8   65    0
Jul 25 06:32:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:19| 10   1  87   1   0|4367M  215M  205M 2952M|  11k 4272B|   0  1602k|   0   194 |2968  5634 |1.07 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  291    8   63    0
Jul 25 06:32:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:20| 10   3  86   1   0|4367M  215M  205M 2952M|  31k   13k|   0  1422k|   0   152 |2845  4953 |1.07 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  291    8   63    0
Jul 25 06:32:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:21|  9   2  87   1   0|4367M  215M  205M 2952M|  30k   12k|   0  1565k|   0   186 |2612  4536 |1.07 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  291    8   60    0
Jul 25 06:32:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:22| 11   2  86   1   0|4367M  215M  205M 2952M|  14k 4384B|   0  1712k|   0   188 |2540  5055 |0.99 0.98 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   62    0
Jul 25 06:32:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:23| 12   1  85   1   0|4367M  214M  205M 2953M|  14k 6207B|   0  5599k|   0   409 |3043  6008 |0.99 0.98 0.89|  0   0   0|   0     0 |   0     0 | 18  292    8   59    0
Jul 25 06:32:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:24|  9   3  86   1   0|4367M  214M  205M 2953M|  14k 4414B|   0  1017k|   0  92.1 |3124  6253 |0.99 0.98 0.89|1.0   0   0|   0     0 |   0     0 | 18  292    8   59    0
Jul 25 06:32:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:25| 13   2  82   1   0|4368M  214M  205M 2953M|  49k   22k|   0  1553k|   0   183 |3216  5754 |0.99 0.98 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  293    8   55    0
Jul 25 06:32:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:26| 17   2  79   1   0|4368M  214M  205M 2953M|  29k   12k|   0  1916k|   0   172 |3537  6483 |0.99 0.98 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   56    0
Jul 25 06:32:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:27| 10   1  86   1   0|4368M  213M  205M 2953M|  29k   13k|   0  1427k|   0   158 |2743  4853 |0.91 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   56    0
Jul 25 06:32:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:28|  7   1  90   0   0|4368M  213M  205M 2953M|  22k   10k|   0   920k|   0  75.0 |1933  3300 |0.91 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  293    8   56    0
Jul 25 06:32:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:29|  6   1  90   0   0|4368M  213M  205M 2953M|  19k 7279B|   0  1116k|   0   104 |2037  3630 |0.91 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   56    0
Jul 25 06:32:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:30| 16   1  80   1   0|4368M  213M  205M 2954M|  15k 5373B|   0  1446k|   0   175 |3474  7044 |0.91 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  293    8   58    0
Jul 25 06:32:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:31| 27   3  67   1   0|4369M  212M  205M 2954M|4991B 1615B|   0  8862k|   0  1010 |6286    12k|0.91 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  293    8   57    0
Jul 25 06:32:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:32| 25   3  70   2   0|4370M  211M  205M 2954M|  10k 4422B|   0  2458k|   0   286 |5511    11k|0.91 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   59    0
Jul 25 06:32:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:33|  6   2  88   1   0|4370M  210M  205M 2954M|6423B 1633B|   0  5998k|   0   403 |2660  5100 |0.91 0.97 0.89|5.0   0   0|   0     0 |   0     0 | 18  291    8   57    0
Jul 25 06:32:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:34|  7   1  91   0   0|4370M  210M  205M 2954M|  15k 4363B|   0  1337k|   0   113 |2196  4119 |0.91 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   58    0
Jul 25 06:32:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:35| 13   2  84   1   0|4370M  210M  205M 2955M|  12k 4235B|   0  1511k|   0   156 |2809  5148 |0.91 0.97 0.89|  0   0 2.0|   0     0 |   0     0 | 18  291    8   58    0
Jul 25 06:32:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:36| 19   2  77   0   0|4373M  206M  205M 2956M|7354B 1622B|   0   665k|   0  43.1 |2112  3505 |0.91 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   58    0
Jul 25 06:32:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:37| 27   3  71   0   0|4380M  198M  205M 2956M|  11k 3834B|   0   857k|   0  68.0 |2528  4597 |0.92 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   62    0
Jul 25 06:32:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:38|  5   1  92   1   0|4380M  198M  205M 2956M|  25k   10k|   0   932k|   0  94.0 |1839  3359 |0.92 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  292    8   62    0
Jul 25 06:32:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:39|  8   2  87   1   0|4380M  198M  205M 2956M|  29k   13k|   0  1379k|   0   164 |2758  5172 |0.92 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   58    0
Jul 25 06:32:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:40|  9   1  86   1   0|4380M  198M  205M 2956M|  30k   13k|   0  1368k|   0   167 |2748  4990 |0.92 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  291    8   58    0
Jul 25 06:32:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:41| 23   3  73   1   0|4380M  197M  205M 2957M|9002B 1640B|   0  1604k|   0   197 |4352  9185 |0.92 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  292    8   60    0
Jul 25 06:32:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:42| 17   3  78   1   0|4381M  196M  205M 2957M|  45k 4308B|  16k 2462k|1.00   265 |4545  9023 |1.01 0.99 0.89|1.0   0   0|   0     0 |   0     0 | 18  291    8   62    0
Jul 25 06:32:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:43| 14   2  81   1   0|4382M  195M  205M 2957M|5734B 1616B|   0  6570k|   0   417 |3223  7155 |1.01 0.99 0.89|1.0   0 1.0|   0     0 |   0     0 | 18  296    8   65    0
Jul 25 06:32:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:44| 25   3  70   1   0|4383M  194M  205M 2958M|5742B 1623B| 112k 1286k|5.01   133 |4139  9676 |1.01 0.99 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  298    8   79    0
Jul 25 06:32:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:45| 26   4  69   1   0|4384M  193M  205M 2958M|8612B 1622B|   0  1222k|   0   114 |5233    11k|1.01 0.99 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  295    8   96    0
Jul 25 06:32:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:46| 18   3  76   0   0|4384M  192M  205M 2958M|  32k   13k|   0  1492k|   0   153 |3829  7179 |1.01 0.99 0.89|  0   0   0|   0     0 |   0     0 | 18  294    8   98    0
Jul 25 06:32:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:47| 16   2  81   1   0|4385M  191M  205M 2958M|5764B 1698B|   0  1299k|   0   144 |2749  5897 |0.93 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  296    8   99    0
Jul 25 06:32:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:48| 26   5  66   1   0|4384M  192M  205M 2959M|  10k 4425B|   0  4589k|   0   331 |5566    14k|0.93 0.97 0.89|  0   0  34|   0     0 |   0     0 | 18  294    8  101    0
Jul 25 06:32:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:49|  8   1  88   1   0|4383M  192M  205M 2959M|9359B 4183B|   0  2068k|   0   211 |2639  4984 |0.93 0.97 0.89|3.0   0   0|   0     0 |   0     0 | 18  294    8  101    0
Jul 25 06:32:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:50|  7   2  90   1   0|4383M  192M  205M 2959M|5835B 1641B|   0  1749k|   0   158 |2273  4105 |0.93 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  295    8   99    0
Jul 25 06:32:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:51|  4   2  93   0   0|4384M  192M  205M 2959M|9231B 4359B|   0    10M|   0  1267 |2267  3446 |0.93 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  294    8   99    0
Jul 25 06:32:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:52|  7   1  90   0   0|4384M  192M  205M 2959M|  10k 4290B|   0  1228k|   0   130 |2129  3935 |1.33 1.05 0.92|  0   0   0|   0     0 |   0     0 | 18  294    8   95    0
Jul 25 06:32:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:53| 16   3  79   1   0|4385M  190M  205M 2960M|  10k 4191B|   0  4859k|   0   327 |3374  6652 |1.33 1.05 0.92|1.0   0   0|   0     0 |   0     0 | 18  294    8   96    0
Jul 25 06:32:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:54|  5   1  92   0   0|4385M  190M  205M 2960M|9000B 3827B|   0   971k|   0  79.9 |1825  3403 |1.33 1.05 0.92|  0   0   0|   0     0 |   0     0 | 18  294    8   95    0
Jul 25 06:32:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:55|  7   2  90   1   0|4385M  190M  205M 2960M|9879B 3947B|   0  1056k|   0   107 |2010  3612 |1.33 1.05 0.92|1.0   0 2.0|   0     0 |   0     0 | 18  294    8   95    0
Jul 25 06:32:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:56|  8   2  89   0   0|4386M  189M  205M 2960M|9759B 3734B|   0   975k|   0   100 |1996  3553 |1.33 1.05 0.92|2.0   0   0|   0     0 |   0     0 | 18  294    8   94    0
Jul 25 06:32:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:57|  7   1  90   0   0|4385M  189M  205M 2960M|  25k   11k|   0  1348k|   0  84.0 |2105  3572 |1.31 1.05 0.92|1.0   0   0|   0     0 |   0     0 | 18  295    8   94    0
Jul 25 06:32:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:58| 27   4  67   1   0|4385M  189M  205M 2961M|6128B 1682B|   0  1996k|   0   235 |5497    12k|1.31 1.05 0.92|1.0   0   0|   0     0 |   0     0 | 18  296    8   96    0
Jul 25 06:32:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:32:59| 11   2  84   1   0|4386M  187M  205M 2961M|  10k 4426B|   0  1758k|   0   222 |3081  5941 |1.31 1.05 0.92|1.0   0   0|   0     0 |   0     0 | 18  294    8   99    0
Jul 25 06:33:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:00|  8   1  87   1   0|4386M  187M  205M 2961M|  12k 4410B|   0  2524k|   0   249 |2888  5354 |1.31 1.05 0.92|3.0   0   0|   0     0 |   0     0 | 18  294    8   94    0
Jul 25 06:33:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:01|  8   2  90   1   0|4386M  187M  205M 2961M|  13k 3980B|   0  1364k|   0   119 |2134  3850 |1.31 1.05 0.92|1.0   0   0|   0     0 |   0     0 | 18  294    8   94    0
Jul 25 06:33:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:02|  9   1  87   0   0|4387M  187M  205M 2961M|  28k   12k|   0  1712k|   0   151 |2416  4276 |1.20 1.03 0.91|1.0   0   0|   0     0 |   0     0 | 18  295    8   92    0
Jul 25 06:33:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:03|  9   3  87   0   0|4387M  187M  205M 2961M|8611B 1916B|   0  1100k|   0  99.0 |2661  4919 |1.20 1.03 0.91|2.0   0   0|   0     0 |   0     0 | 18  296    8   93    0
Jul 25 06:33:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:04| 27   3  69   1   0|4233M  340M  205M 2961M|7461B 1623B|4103B 1615k|1.00   164 |2985  5778 |1.20 1.03 0.91|2.0   0  13|   0     0 |   0     0 | 18  294    8   93    0
Jul 25 06:33:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:05|  2   1  94   0   0|4217M  356M  205M 2961M|8137B  276k| 255k 1506k|3.98  83.7 |1359  2262 |1.20 1.03 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  294    8   93    0
Jul 25 06:33:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:06|  2   1  96   0   0|4217M  356M  205M 2961M|5780B 1620B|   0   612k|   0  38.0 |1222  2112 |1.20 1.03 0.91|1.0   0   0|   0     0 |   0     0 | 18  294    8   93    0
Jul 25 06:33:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:07|  3   3  92   1   0|4217M  356M  205M 2961M|5895B 1922B|   0  6179k|   0   325 |2115  3637 |1.10 1.02 0.91|  0   0 1.0|   0     0 |   0     0 | 18  294    9   93    0
Jul 25 06:33:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:08|  2   0  96   0   0|4217M  356M  205M 2961M|5363B 1694B|   0     0 |   0     0 |1076  1917 |1.10 1.02 0.91|  0   0   0|   0     0 |   0     0 | 18  294    9   87    0
Jul 25 06:33:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:09|  3   1  94   0   0|4217M  356M  205M 2961M|6353B 1618B|   0   164k|   0  22.0 |1359  2447 |1.10 1.02 0.91|  0   0   0|   0     0 |   0     0 | 18  294    9   87    0
Jul 25 06:33:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:10|  3   2  94   0   0|4217M  356M  205M 2961M|5346B 1664B|   0   401k|   0  52.1 |1493  2800 |1.10 1.02 0.91|  0   0   0|   0     0 |   0     0 | 18  294    9   85    0
Jul 25 06:33:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:11|  4   1  96   0   0|4217M  356M  205M 2961M|7752B 1769B|   0   384k|   0  32.0 |1187  2149 |1.10 1.02 0.91|  0   0   0|   0     0 |   0     0 | 18  294    9   85    0
Jul 25 06:33:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:12|  1   1  97   0   0|4218M  355M  205M 2961M|  40k 1620B|   0  5280k|   0   669 |1331  1859 |1.02 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  294    9   85    0
Jul 25 06:33:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:13|  2   1  96   0   0|4218M  355M  205M 2961M|4046B 1803B|   0   660k|   0  15.0 |1080  1905 |1.02 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   85    0
Jul 25 06:33:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:14|  4   2  93   0   0|4218M  355M  205M 2961M|5739B 1692B|   0   639k|   0  75.9 |1632  3110 |1.02 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  294    9   82    0
Jul 25 06:33:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:15|  2   1  95   0   0|4218M  355M  205M 2961M|5546B 1692B|   0   160k|   0  18.0 |1410  2410 |1.02 1.00 0.90|  0   0 2.0|   0     0 |   0     0 | 18  294    9   82    0
Jul 25 06:33:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:16|  1   1  95   0   0|4218M  355M  205M 2961M|5581B 1620B|   0   196k|   0  16.0 |1117  1863 |1.02 1.00 0.90|2.0   0   0|   0     0 |   0     0 | 18  294    9   82    0
Jul 25 06:33:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:17|  2   1  96   0   0|4218M  355M  205M 2961M|5414B 1588B|   0    72k|   0  11.0 |1197  2066 |1.01 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   82    0
Jul 25 06:33:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:18|  2   1  96   0   0|4218M  355M  205M 2961M|5704B 1621B|   0   172k|   0  11.0 |1029  1712 |1.01 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   79    0
Jul 25 06:33:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:19|  3   2  95   0   0|4218M  355M  205M 2961M|8017B 1621B|   0   188k|   0  27.0 |1380  2464 |1.01 1.00 0.90|1.0   0   0|   0     0 |   0     0 | 18  294    9   79    0
Jul 25 06:33:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:20|  3   0  95   0   0|4218M  355M  205M 2961M|5880B 1564B|   0   376k|   0  45.0 |1464  2521 |1.01 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   77    0
Jul 25 06:33:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:21|  1   1  96   0   0|4218M  355M  205M 2961M|7296B 1694B|   0   364k|   0  28.0 |1163  1864 |1.01 1.00 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   77    0
Jul 25 06:33:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:22|  2   0  96   0   0|4218M  355M  205M 2961M|7778B 1693B|   0   320k|   0  64.0 |1062  1765 |0.93 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   75    0
Jul 25 06:33:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:23|  1   0  96   0   0|4218M  355M  205M 2961M|  10k 1694B|   0    88k|   0  10.0 |1047  1812 |0.93 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   75    0
Jul 25 06:33:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:24|  2   0  95   0   0|4218M  355M  205M 2961M|6548B 1601B|   0   304k|   0  27.0 |1298  2512 |0.93 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   74    0
Jul 25 06:33:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:25|  5   2  92   0   0|4218M  355M  205M 2962M|  44k   19k|   0   148k|   0  16.0 |1597  2323 |0.93 0.98 0.90|  0   0 2.0|   0     0 |   0     0 | 18  294    9   74    0
Jul 25 06:33:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:26|  4   1  92   0   0|4218M  355M  205M 2962M|7178B 1696B|   0     0 |   0     0 |2109  3879 |0.93 0.98 0.90|  0   0   0|   0     0 |   0     0 | 18  294    9   74    0
Jul 25 06:33:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:27|  3   1  93   0   0|4218M  355M  205M 2962M|5844B 1619B|   0   160k|   0  9.99 |1342  2206 |0.86 0.97 0.89|2.0   0   0|   0     0 |   0     0 | 18  294    9   73    0
Jul 25 06:33:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:28|  2   1  96   0   0|4218M  355M  205M 2962M|4861B 1565B|   0  4093B|   0  1.00 |1074  1770 |0.86 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  294    9   73    0
Jul 25 06:33:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:29|  4   1  94   0   0|4218M  355M  205M 2962M|5642B 1694B|   0   156k|   0  20.0 |1395  2556 |0.86 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  294    9   73    0
Jul 25 06:33:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:30|  3   1  94   1   0|4218M  355M  205M 2962M|4760B 1620B|   0   416k|   0  51.0 |1566  2794 |0.86 0.97 0.89|  0   0   0|   0     0 |   0     0 | 18  294    9   73    0
Jul 25 06:33:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:31|  2   0  96   0   0|4218M  355M  205M 2962M|5433B 1586B|   0   280k|   0  18.0 |1090  1871 |0.86 0.97 0.89|1.0   0   0|   0     0 |   0     0 | 18  294    9   71    0
Jul 25 06:33:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:32|  1   2  96   0   0|4218M  355M  205M 2962M|6110B 1620B|   0   112k|   0  11.0 |1007  1756 |0.79 0.95 0.89|1.0   0   0|   0     0 |   0     0 | 18  294    9   71    0
Jul 25 06:33:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:33|  2   1  97   0   0|4218M  354M  205M 2962M|4775B 1623B|   0  1266k|   0   254 |1067  1710 |0.79 0.95 0.89|  0   0   0|   0     0 |   0     0 | 18  294    9   67    0
Jul 25 06:33:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:34|  2   1  95   0   0|4218M  354M  205M 2962M|8921B 1728B|   0   368k|   0  31.0 |1203  2341 |0.79 0.95 0.89|1.0   0   0|   0     0 |   0     0 | 18  294    9   67    0
Jul 25 06:33:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:35|  3   1  95   0   0|4218M  354M  205M 2962M|5018B  324B|   0   192k|   0  23.0 |1229  2173 |0.79 0.95 0.89|  0   0 2.0|   0     0 |   0     0 | 18  294    9   66    0
Jul 25 06:33:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:36| 12   4  83   0   0|4227M  346M  205M 2962M| 327k 7117B|  32k  173k|4.01  11.0 |1719  2365 |0.79 0.95 0.89|1.0   0  25|   0     0 |   0     0 | 18  294    9   66    0
Jul 25 06:33:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:33:37| 14   4  80   0   0|4227M  340M  205M 2968M| 234k 7764B| 232k  760k|8.00  26.0 |1999  2835 |0.73 0.93 0.88|2.0   0  32|   0     0 |   0     0 | 18  294    9   65    0
