Feb 12 15:21:49 np0000000046 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 15:21:50 np0000000046 dstat.sh[58901]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 15:21:50 np0000000046 dstat.sh[58901]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 15:34:20 np0000000046 dstat.sh[58901]: 12-02 15:34:20| 24   6  65   3   0|5143M  140M  187M 2344M|4316B 1462B|   0  7369k|   0   633 |8784    14k|0.75 0.97 0.89|1.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 15:34:21 np0000000046 dstat.sh[58901]: 12-02 15:34:21| 26   5  64   2   0|5143M  139M  187M 2345M|4584B 1754B|   0  4910k|   0   514 |8308    13k|0.75 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:34:22 np0000000046 dstat.sh[58901]: 12-02 15:34:22| 26   5  66   1   0|5144M  137M  187M 2345M|5015B 1618B|   0  2197k|   0   199 |8138    12k|0.75 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:34:23 np0000000046 dstat.sh[58901]: 12-02 15:34:23|  7   3  88   1   0|5145M  136M  187M 2345M|4986B 1622B|   0  3668k|   0   313 |3112  4985 |0.75 0.97 0.89|1.0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 15:34:24 np0000000046 dstat.sh[58901]: 12-02 15:34:24| 23   3  70   1   0|5146M  135M  187M 2345M|4849B 1616B|   0  2311k|   0   236 |5947  7840 |0.77 0.97 0.89|1.0   0 1.0|   0     0 |           | 18  309    0   69    0
Feb 12 15:34:25 np0000000046 dstat.sh[58901]: 12-02 15:34:25| 26   6  63   3   0|5146M  135M  187M 2346M|4527B 1626B|   0  9555k|   0   793 |9315    15k|0.77 0.97 0.89|3.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 12 15:34:26 np0000000046 dstat.sh[58901]: 12-02 15:34:26| 25   6  65   2   0|5147M  133M  187M 2346M|4383B 1621B|   0    11M|   0   303 |7649    11k|0.77 0.97 0.89|2.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:34:27 np0000000046 dstat.sh[58901]: 12-02 15:34:27| 28   7  61   1   0|5191M  124M  187M 2316M|4910B 1619B|8187B 2295k|2.00   232 |7571    13k|0.77 0.97 0.89|4.0   0  34|   0     0 |           | 18  309    0   66    0
Feb 12 15:34:28 np0000000046 dstat.sh[58901]: 12-02 15:34:28| 28   5  62   2   0|5165M  149M  187M 2314M|4702B 1619B|4092B 3541k|1.00   417 |8694    17k|0.77 0.97 0.89|1.0   0 2.0|   0     0 |           | 18  309    0   68    0
Feb 12 15:34:29 np0000000046 dstat.sh[58901]: 12-02 15:34:29| 25   5  66   1   0|5165M  149M  187M 2314M|4656B 1456B|   0  3063k|   0   277 |7803    11k|0.79 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 15:34:30 np0000000046 dstat.sh[58901]: 12-02 15:34:30| 25   5  66   2   0|5165M  149M  187M 2314M|4781B 1622B|   0  3011k|   0   344 |7685    11k|0.79 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 15:34:31 np0000000046 dstat.sh[58901]: 12-02 15:34:31| 25   6  64   3   0|5165M  149M  187M 2315M|5108B 1622B|   0  8493k|   0   657 |8604    13k|0.79 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 15:34:32 np0000000046 dstat.sh[58901]: 12-02 15:34:32| 26   6  66   1   0|5166M  147M  187M 2315M|5421B 1621B|   0  2714k|   0   222 |8009    12k|0.79 0.97 0.89|1.0   0 6.0|   0     0 |           | 18  309    0   65    0
Feb 12 15:34:33 np0000000046 dstat.sh[58901]: 12-02 15:34:33| 25   5  64   3   0|5166M  147M  187M 2315M|5338B 1619B|   0  4275k|   0   528 |9813    16k|0.79 0.97 0.89|2.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 12 15:34:34 np0000000046 dstat.sh[58901]: 12-02 15:34:34| 24   6  67   2   0|5166M  147M  187M 2315M|5342B 1620B|   0  3405k|   0   277 |8188    12k|0.81 0.97 0.89|1.0   0 1.0|   0     0 |           | 18  309    0   66    0
Feb 12 15:34:35 np0000000046 dstat.sh[58901]: 12-02 15:34:35| 10   2  85   1   0|5165M  147M  187M 2316M|5653B 1616B|   0  3424k|   0   223 |3569  5536 |0.81 0.97 0.89|  0   0   0|   0     0 |           | 18  308    0   67    0
Feb 12 15:34:36 np0000000046 dstat.sh[58901]: 12-02 15:34:36| 17   4  74   2   0|5165M  147M  187M 2316M|5893B 1616B|   0  6849k|   0   532 |6178  9640 |0.81 0.97 0.89|2.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 15:34:37 np0000000046 dstat.sh[58901]: 12-02 15:34:37| 27   5  65   2   0|5165M  147M  187M 2316M|5466B 1465B|   0  4038k|   0   390 |8149    12k|0.81 0.97 0.89|1.0   0 1.0|   0     0 |           | 18  309    0   70    0
Feb 12 15:34:38 np0000000046 dstat.sh[58901]: 12-02 15:34:38| 24   4  67   1   0|5165M  146M  187M 2316M|4737B 1616B|   0  2844k|   0   277 |7344    11k|0.81 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 15:34:39 np0000000046 dstat.sh[58901]: 12-02 15:34:39| 24   5  67   1   0|5165M  146M  187M 2317M|4449B 1623B|   0  2469k|   0   246 |7797    11k|0.82 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 15:34:40 np0000000046 dstat.sh[58901]: 12-02 15:34:40| 24   5  67   1   0|5165M  146M  187M 2317M|5142B 1614B|   0  2635k|   0   273 |7525    11k|0.82 0.97 0.89|2.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 15:34:41 np0000000046 dstat.sh[58901]: 12-02 15:34:41|  6   2  90   1   0|5165M  146M  187M 2317M|5340B 1620B|   0  2280k|   0   216 |2701  4259 |0.82 0.97 0.89|1.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 15:34:42 np0000000046 dstat.sh[58901]: 12-02 15:34:42| 22   5  71   2   0|5165M  146M  187M 2317M|5443B 1625B|   0  2523k|   0   278 |6167  8815 |0.82 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:34:43 np0000000046 dstat.sh[58901]: 12-02 15:34:43| 24   6  66   2   0|5166M  144M  187M 2317M|4265B 1622B|   0  8915k|   0   651 |8926    14k|0.82 0.97 0.89|1.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 15:34:44 np0000000046 dstat.sh[58901]: 12-02 15:34:44| 24   5  67   1   0|5166M  144M  187M 2318M|3917B 1458B|   0  2627k|   0   259 |7925    12k|0.84 0.97 0.90|2.0   0 1.0|   0     0 |           | 18  309    0   65    0
Feb 12 15:34:45 np0000000046 dstat.sh[58901]: 12-02 15:34:45| 13   4  80   1   0|5167M  143M  187M 2318M|4431B 1617B|   0  2954k|   0   224 |4710  7292 |0.84 0.97 0.90|  0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:34:46 np0000000046 dstat.sh[58901]: 12-02 15:34:46| 13   3  81   1   0|5167M  143M  187M 2318M|4279B 1617B|   0  2157k|   0   214 |4534  6600 |0.84 0.97 0.90|1.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 15:34:47 np0000000046 dstat.sh[58901]: 12-02 15:34:47| 26   6  63   3   0|5167M  143M  187M 2318M|4800B 1626B|   0    10M|   0   595 |8368    13k|0.84 0.97 0.90|4.0 1.0   0|   0     0 |           | 18  309    0   65    0
Feb 12 15:34:48 np0000000046 dstat.sh[58901]: 12-02 15:34:48| 20   4  71   2   0|5167M  142M  187M 2319M|4215B 1616B|   0  8873k|   0   646 |7076    11k|0.84 0.97 0.90|1.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:34:49 np0000000046 dstat.sh[58901]: 12-02 15:34:49|  8   1  89   1   0|5167M  142M  187M 2319M|4481B 1625B|   0  2115k|   0   143 |2490  3677 |0.77 0.96 0.89|1.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 15:34:50 np0000000046 dstat.sh[58901]: 12-02 15:34:50|  6   2  90   1   0|5168M  141M  187M 2319M|4643B 1619B|   0  2690k|   0   155 |2654  4139 |0.77 0.96 0.89|  0   0   0|   0     0 |           | 18  308    0   61    0
Feb 12 15:34:51 np0000000046 dstat.sh[58901]: 12-02 15:34:51| 21   4  69   2   0|5167M  141M  187M 2319M|4927B 1655B|   0  2434k|   0   295 |6554  9938 |0.77 0.96 0.89|2.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 15:34:52 np0000000046 dstat.sh[58901]: 12-02 15:34:52| 21   5  71   1   0|5167M  141M  187M 2319M|4933B 1461B|   0  2859k|   0   282 |6479  9664 |0.77 0.96 0.89|  0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:34:53 np0000000046 dstat.sh[58901]: 12-02 15:34:53|  7   2  89   1   0|5168M  141M  187M 2319M|4627B 1623B|   0  2540k|   0   188 |2634  3862 |0.77 0.96 0.89|2.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 15:34:54 np0000000046 dstat.sh[58901]: 12-02 15:34:54| 24   5  65   2   0|5168M  141M  187M 2320M|5076B 1612B|   0  3368k|   0   370 |8291    13k|0.79 0.96 0.89|1.0   0 1.0|   0     0 |           | 18  309    0   63    0
Feb 12 15:34:55 np0000000046 dstat.sh[58901]: 12-02 15:34:55| 25   4  69   1   0|5168M  140M  187M 2320M|5060B 1626B|   0  3060k|   0   242 |7409    11k|0.79 0.96 0.89|1.0   0   0|   0     0 |           | 18  310    0   65    0
Feb 12 15:34:56 np0000000046 dstat.sh[58901]: 12-02 15:34:56|  9   3  85   2   0|5168M  140M  187M 2320M|6303B 1621B|   0  8564k|   0   582 |4186  6784 |0.79 0.96 0.89|  0   0   0|   0     0 |           | 18  308    0   67    0
Feb 12 15:34:57 np0000000046 dstat.sh[58901]: 12-02 15:34:57| 13   3  80   1   0|5167M  141M  187M 2320M|4855B 1619B|   0  1603k|   0   189 |4164  6222 |0.79 0.96 0.89|  0   0   0|   0     0 |           | 18  308    0   69    0
Feb 12 15:34:58 np0000000046 dstat.sh[58901]: 12-02 15:34:58|  9   2  86   1   0|5167M  141M  187M 2320M|4642B 1615B|   0  1192k|   0   113 |3146  4584 |0.79 0.96 0.89|1.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 12 15:34:59 np0000000046 dstat.sh[58901]: 12-02 15:34:59| 24   6  64   2   0|5167M  141M  187M 2321M|5197B 1619B|   0  3862k|   0   492 |9340    14k|0.81 0.96 0.89|3.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 12 15:35:00 np0000000046 dstat.sh[58901]: 12-02 15:35:00| 24   6  65   2   0|5167M  140M  187M 2321M|4611B 1459B|   0  3550k|   0   382 |8444    13k|0.81 0.96 0.89|2.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 12 15:35:01 np0000000046 dstat.sh[58901]: 12-02 15:35:01| 24   5  68   0   0|5168M  139M  187M 2321M|4557B 1619B|   0  2386k|   0   230 |7413    11k|0.81 0.96 0.89|1.0   0 2.0|   0     0 |           | 18  309    0   71    0
Feb 12 15:35:02 np0000000046 dstat.sh[58901]: 12-02 15:35:02|  8   3  86   2   0|5167M  140M  187M 2321M|5066B 1623B|   0  8362k|   0   574 |3351  5254 |0.81 0.96 0.89|  0   0 3.0|   0     0 |           | 18  308    0   67    0
Feb 12 15:35:03 np0000000046 dstat.sh[58901]: 12-02 15:35:03| 11   3  82   1   0|5167M  139M  187M 2321M|4520B 1660B|   0  2353k|   0   249 |3822  5655 |0.81 0.96 0.89|  0   0   0|   0     0 |           | 18  308    0   68    0
Feb 12 15:35:04 np0000000046 dstat.sh[58901]: 12-02 15:35:04| 14   4  79   3   0|5167M  139M  187M 2322M|4304B 1627B|   0  6455k|   0   476 |5623  8795 |0.74 0.94 0.89|2.0   0 1.0|   0     0 |           | 18  309    0   68    0
Feb 12 15:35:05 np0000000046 dstat.sh[58901]: 12-02 15:35:05| 25   6  63   3   0|5167M  139M  187M 2322M|4355B 1614B|   0  5426k|   0   539 |8673    14k|0.74 0.94 0.89|1.0   0   0|   0     0 |           | 18  309    0   70    0
Feb 12 15:35:06 np0000000046 dstat.sh[58901]: 12-02 15:35:06| 25   6  66   2   0|5168M  138M  187M 2322M|4686B 1625B|  32k 4618k|1.00   363 |8275    13k|0.74 0.94 0.89|1.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 15:35:07 np0000000046 dstat.sh[58901]: 12-02 15:35:07| 27   5  65   1   0|5169M  137M  187M 2322M|4529B 1615B|   0  2612k|   0   254 |7962    12k|0.74 0.94 0.89|4.0   0   0|   0     0 |           | 18  308    0   69    1
Feb 12 15:35:08 np0000000046 dstat.sh[58901]: 12-02 15:35:08|  2   1  94   1   0|5169M  137M  187M 2322M|3867B 1461B|   0  2349k|   0   168 |1806  2973 |0.74 0.94 0.89|  0   0   0|   0     0 |           | 18  308    0   69    0
Feb 12 15:35:09 np0000000046 dstat.sh[58901]: 12-02 15:35:09| 10   3  85   1   0|5169M  137M  187M 2323M|4439B 1620B|   0  2147k|   0   221 |3532  5246 |0.76 0.94 0.89|  0   0   0|   0     0 |           | 18  308    0   70    0
Feb 12 15:35:10 np0000000046 dstat.sh[58901]: 12-02 15:35:10| 16   4  77   1   0|5169M  137M  187M 2323M|4849B 1616B|   0  1904k|   0   219 |5391  7884 |0.76 0.94 0.89|2.0   0   0|   0     0 |           | 18  310    0   65    0
Feb 12 15:35:11 np0000000046 dstat.sh[58901]: 12-02 15:35:11| 27   6  62   3   0|5169M  136M  187M 2324M|4812B 1621B|   0    11M|   0   872 |9551    16k|0.76 0.94 0.89|7.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 15:35:12 np0000000046 dstat.sh[58901]: 12-02 15:35:12| 26   6  65   1   0|5169M  134M  187M 2324M|5356B 1620B|   0  2904k|   0   276 |8190    12k|0.76 0.94 0.89|1.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 12 15:35:13 np0000000046 dstat.sh[58901]: 12-02 15:35:13| 10   5  82   1   0|5173M  130M  187M 2324M|5058B 1626B|   0  2930k|   0   262 |5139  7957 |0.76 0.94 0.89|1.0   0 1.0|   0     0 |           | 18  308    0   67    0
Feb 12 15:35:14 np0000000046 dstat.sh[58901]: 12-02 15:35:14| 26   5  65   2   0|5173M  130M  187M 2324M|5279B 1620B|   0  3239k|   0   382 |7451    11k|0.78 0.94 0.89|1.0   0 1.0|   0     0 |           | 18  309    0   69    0
Feb 12 15:35:15 np0000000046 dstat.sh[58901]: 12-02 15:35:15| 20   5  71   2   0|5174M  129M  187M 2325M|4904B 1615B|   0  3752k|   0   346 |6717  9483 |0.78 0.94 0.89|  0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 15:35:16 np0000000046 dstat.sh[58901]: 12-02 15:35:16|  9   2  88   1   0|5174M  129M  187M 2325M|4595B 1463B|   0  2208k|   0   127 |2456  3334 |0.78 0.94 0.89|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:35:17 np0000000046 dstat.sh[58901]: 12-02 15:35:17| 25   6  64   3   0|5173M  129M  187M 2325M|4997B 1620B|   0  8849k|   0   683 |8930    14k|0.78 0.94 0.89|2.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 12 15:35:18 np0000000046 dstat.sh[58901]: 12-02 15:35:18| 16   3  77   1   0|5173M  129M  187M 2325M|4962B 1614B|   0  8170k|   0   511 |4898  6959 |0.78 0.94 0.89|  0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 15:35:19 np0000000046 dstat.sh[58901]: 12-02 15:35:19| 12   2  83   1   0|5174M  129M  187M 2325M|4799B 1620B|   0  2348k|   0   263 |3921  5766 |0.72 0.93 0.88|2.0   0   0|   0     0 |           | 18  308    0   62    0
Feb 12 15:35:20 np0000000046 dstat.sh[58901]: 12-02 15:35:20|  2   1  95   0   0|5173M  129M  187M 2325M|4782B 1625B|   0   863k|   0  60.2 |1548  2346 |0.72 0.93 0.88|2.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 15:35:21 np0000000046 dstat.sh[58901]: 12-02 15:35:21| 24   5  66   1   0|5174M  129M  187M 2325M|5181B 1711B|   0  2995k|   0   337 |7453    11k|0.72 0.93 0.88|4.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 12 15:35:22 np0000000046 dstat.sh[58901]: 12-02 15:35:22| 27   6  65   2   0|5174M  128M  187M 2326M|5150B 1622B|   0  3373k|   0   376 |8533    13k|0.72 0.93 0.88|2.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:35:23 np0000000046 dstat.sh[58901]: 12-02 15:35:23| 21   4  71   1   0|5174M  127M  187M 2326M|4230B 1511B|   0  3151k|   0   320 |6479  9657 |0.72 0.93 0.88|2.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 12 15:35:24 np0000000046 dstat.sh[58901]: 12-02 15:35:24|  6   2  88   1   0|5174M  127M  187M 2326M|4593B 1562B|   0  7236k|   0   470 |3032  4722 |0.66 0.91 0.88|1.0   0 1.0|   0     0 |           | 18  309    0   63    0
Feb 12 15:35:25 np0000000046 dstat.sh[58901]: 12-02 15:35:25| 25   6  66   2   0|5174M  127M  187M 2326M|4562B 1621B|   0  3565k|   0   375 |7869    11k|0.66 0.91 0.88|1.0   0   0|   0     0 |           | 18  309    0   63    0
Feb 12 15:35:26 np0000000046 dstat.sh[58901]: 12-02 15:35:26| 16   4  77   1   0|5175M  126M  187M 2327M|4384B 1621B|   0  2971k|   0   309 |5340  8252 |0.66 0.91 0.88|  0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:35:27 np0000000046 dstat.sh[58901]: 12-02 15:35:27| 13   3  81   1   0|5175M  126M  187M 2327M|4634B 1619B|   0  1847k|   0   156 |4389  6252 |0.66 0.91 0.88|2.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 12 15:35:28 np0000000046 dstat.sh[58901]: 12-02 15:35:28| 30   9  58   1   0|5169M  154M  187M 2307M|4556B 1619B|   0  3765k|   0   373 |9255    18k|0.66 0.91 0.88|1.0   0  36|   0     0 |           | 18  309    0   63    0
Feb 12 15:35:29 np0000000046 dstat.sh[58901]: 12-02 15:35:29|  6   2  90   1   0|5169M  154M  187M 2307M|4504B 1622B|   0  2498k|   0   223 |2851  4400 |0.61 0.90 0.87|  0   0   0|   0     0 |           | 18  308    0   65    0
Feb 12 15:35:30 np0000000046 dstat.sh[58901]: 12-02 15:35:30| 21   5  70   1   0|5169M  154M  187M 2307M|4676B 1619B|   0  2902k|   0   343 |6628  9781 |0.61 0.90 0.87|1.0   0   0|   0     0 |           | 18  309    0   67    0
Feb 12 15:35:31 np0000000046 dstat.sh[58901]: 12-02 15:35:31| 24   5  67   1   0|5170M  152M  187M 2307M|5226B 1762B|  16k 3016k|1.00   323 |7033    10k|0.61 0.90 0.87|  0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:35:32 np0000000046 dstat.sh[58901]: 12-02 15:35:32|  5   3  88   2   0|5172M  150M  187M 2308M|5804B 1460B|   0  7496k|   0   443 |2888  4529 |0.61 0.90 0.87|1.0   0 6.0|   0     0 |           | 18  309    0   66    0
Feb 12 15:35:33 np0000000046 dstat.sh[58901]: 12-02 15:35:33| 26   5  65   2   0|5167M  155M  187M 2308M|5508B 1616B|   0  7751k|   0   620 |7485    11k|0.61 0.90 0.87|1.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 12 15:35:34 np0000000046 dstat.sh[58901]: 12-02 15:35:34| 16   2  80   1   0|4988M  332M  187M 2309M|7374B  256k| 168k 1793k|2.00   101 |2299  2419 |0.64 0.90 0.88|  0   0 1.0|   0     0 |           | 18  308    0   66    0
Feb 12 15:35:35 np0000000046 dstat.sh[58901]: 12-02 15:35:35|  2   1  96   0   0|4988M  332M  187M 2309M|5492B 1622B|   0   861k|   0  46.0 |1202  1839 |0.64 0.90 0.88|1.0   0   0|   0     0 |           | 18  308    0   58    0
Feb 12 15:35:36 np0000000046 dstat.sh[58901]: 12-02 15:35:36|  2   1  94   0   0|4988M  332M  187M 2309M|5904B 1620B|   0  2271k|   0   142 |1577  2352 |0.64 0.90 0.88|  0   0   0|   0     0 |           | 18  308    0   58    0
Feb 12 15:35:37 np0000000046 dstat.sh[58901]: 12-02 15:35:37|  3   1  94   0   0|4989M  332M  187M 2309M|5832B 1617B|   0  1888k|   0  15.0 |1464  2065 |0.64 0.90 0.88|  0   0   0|   0     0 |           | 18  308    0   58    0
Feb 12 15:35:38 np0000000046 dstat.sh[58901]: 12-02 15:35:38|  1   1  97   0   0|4989M  332M  187M 2309M|4688B 1623B|   0    12k|   0  2.00 |1051  1527 |0.64 0.90 0.88|  0   0   0|   0     0 |           | 18  308    0   58    0
Feb 12 15:35:39 np0000000046 dstat.sh[58901]: 12-02 15:35:39|  2   1  96   0   0|4989M  332M  187M 2309M|5100B 1620B|   0   388k|   0  29.0 |1316  1987 |0.59 0.88 0.87|  0   0   0|   0     0 |           | 18  308    0   54    0
Feb 12 15:35:40 np0000000046 dstat.sh[58901]: 12-02 15:35:40|  2   1  96   0   0|4989M  332M  187M 2309M|4931B 1506B|   0   183k|   0  21.9 |1277  1878 |0.59 0.88 0.87|  0   0   0|   0     0 |           | 18  308    0   54    0
Feb 12 15:35:41 np0000000046 dstat.sh[58901]: 12-02 15:35:41|  2   1  96   0   0|4989M  332M  187M 2309M|5219B 1570B|   0   172k|   0  11.0 |1163  1636 |0.59 0.88 0.87|  0   0   0|   0     0 |           | 18  308    0   54    0
Feb 12 15:35:42 np0000000046 dstat.sh[58901]: 12-02 15:35:42|  3   1  94   0   0|4988M  332M  187M 2309M|4877B 1620B|   0    36k|   0  5.00 |1347  2031 |0.59 0.88 0.87|  0   0   0|   0     0 |           | 18  308    0   54    0
Feb 12 15:35:43 np0000000046 dstat.sh[58901]: 12-02 15:35:43|  3   1  94   0   0|4988M  332M  187M 2309M|4680B 1620B|   0   232k|   0  33.0 |1277  1772 |0.59 0.88 0.87|1.0   0   0|   0     0 |           | 18  308    0   50    0
Feb 12 15:35:44 np0000000046 dstat.sh[58901]: 12-02 15:35:44|  2   1  96   1   0|4988M  332M  187M 2309M|4910B 1623B|   0    64k|   0  9.02 |1157  1603 |0.54 0.87 0.87|1.0   0 1.0|   0     0 |           | 18  308    0   50    0
Feb 12 15:35:45 np0000000046 dstat.sh[58901]: 12-02 15:35:45|  2   0  98   0   0|4988M  332M  187M 2309M|4358B 1621B|   0     0 |   0     0 | 959  1439 |0.54 0.87 0.87|  0   0   0|   0     0 |           | 18  308    0   50    0
Feb 12 15:35:46 np0000000046 dstat.sh[58901]: 12-02 15:35:46|  2   1  96   0   0|4988M  332M  187M 2309M|5307B 1619B|   0    88k|   0  12.0 |1264  1758 |0.54 0.87 0.87|  0   0   0|   0     0 |           | 18  308    0   50    0
Feb 12 15:35:47 np0000000046 dstat.sh[58901]: 12-02 15:35:47|  3   1  94   0   0|4988M  332M  187M 2309M|4662B 1688B|   0   543k|   0  16.0 |1446  2306 |0.54 0.87 0.87|  0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 15:35:48 np0000000046 dstat.sh[58901]: 12-02 15:35:48|  2   0  96   0   0|4988M  332M  187M 2309M|4528B 1511B|   0   120k|   0  13.0 |1329  1911 |0.54 0.87 0.87|2.0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 15:35:49 np0000000046 dstat.sh[58901]: 12-02 15:35:49|  2   1  95   0   0|4988M  332M  187M 2309M|3947B 1566B|   0   636k|   0  62.0 |1447  2278 |0.50 0.85 0.86|  0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 15:35:50 np0000000046 dstat.sh[58901]: 12-02 15:35:50|  2   1  96   0   0|4988M  332M  187M 2309M|4779B 1624B|   0   189k|   0  25.1 |1243  1876 |0.50 0.85 0.86|  0   0   0|   0     0 |           | 18  308    0   47    0
Feb 12 15:35:51 np0000000046 dstat.sh[58901]: 12-02 15:35:51|  1   1  97   0   0|4988M  332M  187M 2309M|4346B 1620B|   0   244k|   0  15.0 |1202  1694 |0.50 0.85 0.86|  0   0   0|   0     0 |           | 18  308    0   44    0
Feb 12 15:35:52 np0000000046 dstat.sh[58901]: 12-02 15:35:52|  3   1  93   0   0|4988M  332M  187M 2309M|4836B 1618B|   0   427k|   0  6.99 |1438  2038 |0.50 0.85 0.86|  0   0   0|   0     0 |           | 18  308    0   44    0
Feb 12 15:35:53 np0000000046 dstat.sh[58901]: 12-02 15:35:53|  1   1  97   0   0|4988M  332M  187M 2309M|4527B 1620B|   0     0 |   0     0 |1007  1465 |0.50 0.85 0.86|  0   0   0|   0     0 |           | 18  308    0   44    0
Feb 12 15:35:54 np0000000046 dstat.sh[58901]: 12-02 15:35:54|  2   1  97   0   0|4988M  332M  187M 2309M|5041B 1620B|   0  4097B|   0  1.00 |1146  1608 |0.46 0.84 0.86|  0   0 1.0|   0     0 |           | 18  308    0   44    0
