Sep 16 10:42:54 jammy-provider-cloud-0000007627 systemd[1]: Started Devstack devstack@dstat.service.
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 16 10:55:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:47|  3   1  94   0   0|4329M  233M  204M 2973M|  10k 2285B|   0   532k|   0  30.0 |1434  2411 |1.07 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   92    0
Sep 16 10:55:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:48|  9   2  87   0   0|4329M  233M  204M 2974M|  25k   11k|   0   857k|   0  84.1 |2337  4083 |1.07 0.96 0.86|3.0   0   0|   0     0 |   0     0 | 18  289    9   90    0
Sep 16 10:55:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:49|  8   1  87   1   0|4329M  233M  204M 2974M|9551B 4344B|   0  1287k|   0   158 |2680  4973 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   91    0
Sep 16 10:55:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:50|  7   2  88   0   0|4329M  233M  204M 2974M|  12k 6385B|   0  1156k|   0   139 |2466  4434 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  289    9   88    0
Sep 16 10:55:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:51| 12   1  83   1   0|4329M  233M  204M 2974M|  26k   11k|   0  1312k|   0   148 |2830  5262 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   89    0
Sep 16 10:55:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:52|  9   2  87   1   0|4329M  233M  204M 2974M|  29k   12k|   0  2546k|   0   131 |2513  4382 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  290    9   85    0
Sep 16 10:55:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:53|  6   2  89   1   0|4329M  233M  204M 2974M|  21k 8738B|   0   921k|   0  94.1 |1980  3266 |1.07 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  289    9   85    0
Sep 16 10:55:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:54|  4   1  93   0   0|4329M  232M  204M 2974M|  12k 3739B|   0  6862k|   0   751 |1378  2199 |0.98 0.94 0.85|  0   0 2.0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:55:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:55|  7   2  90   0   0|4329M  232M  204M 2975M|  38k   17k|   0   840k|   0  83.0 |1972  3196 |0.98 0.94 0.85|  0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:55:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:56|  7   2  90   1   0|4329M  232M  204M 2975M|  18k 7735B|   0   876k|   0  91.4 |1897  3364 |0.98 0.94 0.85|1.0   0   0|   0     0 |   0     0 | 18  290    9   82    0
Sep 16 10:55:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:57|  8   2  87   1   0|4329M  232M  204M 2975M|  37k   16k|   0  1351k|   0   141 |2686  4692 |0.98 0.94 0.85|  0   0   0|   0     0 |   0     0 | 18  288    9   82    0
Sep 16 10:55:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:58| 26   3  69   1   0|4329M  231M  204M 2975M|6181B 1699B|   0  1817k|   0   223 |5335    10k|0.98 0.94 0.85|1.0   0   0|   0     0 |   0     0 | 18  289    9   84    0
Sep 16 10:55:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:55:59| 17   3  76   2   0|4330M  231M  204M 2975M|  10k 4403B|   0  7897k|   0   595 |4710  9748 |1.06 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   85    0
Sep 16 10:56:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:00| 14   2  80   1   0|4330M  230M  204M 2975M|8534B 3731B|   0  1696k|   0   169 |3446  6386 |1.06 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:56:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:01|  6   2  90   1   0|4330M  230M  204M 2975M|  25k   10k|   0  1477k|   0   134 |2337  4114 |1.06 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:56:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:02| 26   3  68   1   0|4331M  229M  204M 2976M|6089B 1835B|  16k 2686k|1.00   250 |5811    11k|1.06 0.96 0.86|1.0   0 3.0|   0     0 |   0     0 | 18  289    9   84    0
Sep 16 10:56:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:03| 26   6  66   2   0|4332M  228M  204M 2976M|5314B 1699B|   0  3599k|   0   406 |6676    13k|1.06 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  288    9   86    0
Sep 16 10:56:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:04|  4   1  91   1   0|4332M  228M  204M 2976M|  15k 4329B|   0  2525k|   0   201 |2137  4088 |1.22 0.99 0.87|2.0   0 2.0|   0     0 |   0     0 | 18  289    9   83    0
Sep 16 10:56:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:05| 16   4  78   2   0|4332M  227M  204M 2976M|6610B 1622B|   0  5765k|   0   519 |4547  9680 |1.22 0.99 0.87|1.0   0   0|   0     0 |   0     0 | 18  289    9   83    0
Sep 16 10:56:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:06| 13   2  82   0   0|4332M  227M  204M 2977M|  29k   13k|   0  2279k|   0   195 |3099  5495 |1.22 0.99 0.87|  0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Sep 16 10:56:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:07| 12   2  83   1   0|4332M  227M  204M 2977M|  12k 4346B|   0  1444k|   0   152 |2644  5176 |1.22 0.99 0.87|  0   0   0|   0     0 |   0     0 | 18  288    9   80    0
Sep 16 10:56:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:08| 12   3  82   1   0|4332M  227M  204M 2977M|  37k   17k|   0  1667k|   0   184 |3105  5659 |1.22 0.99 0.87|1.0   0   0|   0     0 |   0     0 | 18  289    9   80    0
Sep 16 10:56:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:09| 12   2  84   2   0|4332M  227M  204M 2977M|  19k 6459B|  16k 1230k|1.00   145 |2997  5843 |1.12 0.98 0.87|1.0   0   0|   0     0 |   0     0 | 18  289    9   80    0
Sep 16 10:56:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:10| 28   4  66   1   0|4332M  227M  204M 2977M|6076B 1624B|   0  2802k|   0   314 |5146    10k|1.12 0.98 0.87|1.0   0   0|   0     0 |   0     0 | 18  290    9   80    0
Sep 16 10:56:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:11| 25   4  68   1   0|4332M  226M  204M 2978M|9804B 1615B|   0  2297k|   0   231 |5358    11k|1.12 0.98 0.87|1.0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:56:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:12| 24   4  70   1   0|4333M  225M  204M 2978M|  15k 4425B|  32k 2464k|2.00   262 |5403    11k|1.12 0.98 0.87|1.0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Sep 16 10:56:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:13|  7   2  86   2   0|4334M  224M  204M 2978M|5812B 1694B|   0  6289k|   0   446 |3029  6188 |1.12 0.98 0.87|1.0   0   0|   0     0 |   0     0 | 18  290    9   79    0
Sep 16 10:56:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:14| 13   3  81   2   0|4334M  224M  204M 2978M|  10k 3884B|   0  3574k|   0   370 |3923  7781 |1.03 0.96 0.86|1.0 1.0 2.0|   0     0 |   0     0 | 18  288    9   74    0
Sep 16 10:56:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:15|  6   2  90   1   0|4334M  223M  204M 2978M|  25k   10k|   0  8581k|   0   985 |2555  3243 |1.03 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   74    0
Sep 16 10:56:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:16| 13   4  81   1   0|4337M  220M  204M 2978M|  11k 4292B|   0  1386k|   0   160 |3625  8014 |1.03 0.96 0.86|  0   0  34|   0     0 |   0     0 | 18  288    9   72    0
Sep 16 10:56:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:17| 13   2  83   0   0|4337M  220M  204M 2979M|  29k   13k|   0  1366k|   0   150 |2971  5314 |1.03 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   73    0
Sep 16 10:56:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:18| 16   3  79   1   0|4338M  219M  204M 2979M|4841B 1704B|   0  2519k|   0   191 |3803  7726 |1.03 0.96 0.86|4.0   0   0|   0     0 |   0     0 | 18  290    9   67    0
Sep 16 10:56:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:19| 27   3  65   2   0|4337M  219M  204M 2979M|5642B 1613B|   0  2984k|   0   326 |5214    11k|1.03 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  290    9   72    0
Sep 16 10:56:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:20| 27   4  67   2   0|4338M  219M  204M 2979M|5256B 1737B|   0  3738k|   0   345 |6125    13k|1.03 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  288    9   73    0
Sep 16 10:56:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:21| 22   4  69   2   0|4338M  218M  204M 2980M|9459B 4351B|   0  6174k|   0   525 |5835    12k|1.03 0.96 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   73    0
Sep 16 10:56:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:22|  7   1  89   0   0|4338M  218M  204M 2980M|5676B 1618B|   0  2354k|   0   126 |1999  3879 |1.03 0.96 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   74    0
Sep 16 10:56:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:23| 14   3  80   2   0|4338M  218M  204M 2980M|9665B 3680B|   0  2227k|   0   312 |3902  7486 |1.03 0.96 0.86|2.0   0   0|   0     0 |   0     0 | 18  288    9   72    0
Sep 16 10:56:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:24|  5   2  91   0   0|4338M  218M  204M 2980M|  25k   10k|   0   911k|   0  75.9 |2005  3435 |0.95 0.94 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  289    9   72    0
Sep 16 10:56:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:25| 10   2  87   1   0|4338M  218M  204M 2980M|  11k 4344B|   0  1594k|   0   175 |2599  4837 |0.95 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  288    9   72    0
Sep 16 10:56:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:26| 12   2  83   1   0|4338M  217M  204M 2981M|  29k   13k|   0  1353k|   0   153 |2922  5276 |0.95 0.94 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   74    0
Sep 16 10:56:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:27| 14   2  80   1   0|4338M  217M  204M 2981M|7733B 1624B|   0  1528k|   0   162 |3792  7387 |0.95 0.94 0.86|1.0   0   0|   0     0 |   0     0 | 18  290    9   75    0
Sep 16 10:56:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:28| 28   4  64   1   0|4338M  217M  204M 2981M|9811B 1694B|   0  2852k|   0   350 |5486    11k|0.95 0.94 0.86|2.0   0   0|   0     0 |   0     0 | 18  290    9   79    0
Sep 16 10:56:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:29| 26   3  67   2   0|4338M  216M  204M 2981M|  10k 1698B|   0  7653k|   0   583 |6027    13k|1.03 0.96 0.87|2.0   0   0|   0     0 |   0     0 | 18  289    9   80    0
Sep 16 10:56:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:30|  6   1  90   1   0|4338M  216M  204M 2981M|  13k 4220B|   0  2416k|   0   188 |2467  4532 |1.03 0.96 0.87|  0   0   0|   0     0 |   0     0 | 18  288    9   81    0
Sep 16 10:56:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:31| 13   2  83   1   0|4338M  216M  204M 2982M|  20k 9032B|   0  1528k|   0   174 |3180  5551 |1.03 0.96 0.87|1.0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Sep 16 10:56:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:32| 13   2  82   1   0|4338M  216M  204M 2982M|  29k   13k|   0  1436k|   0   140 |2922  5241 |1.03 0.96 0.87|  0   0   0|   0     0 |   0     0 | 18  288    9   79    0
Sep 16 10:56:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:33| 10   2  86   1   0|4338M  216M  204M 2982M|  29k   13k|   0  2300k|   0   181 |2772  4947 |1.03 0.96 0.87|1.0   0   0|   0     0 |   0     0 | 18  288    9   78    0
Sep 16 10:56:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:34| 13   2  83   1   0|4338M  215M  204M 2982M|6071B 1620B|   0  1720k|   0   181 |2780  5943 |0.95 0.95 0.86|1.0   0 2.0|   0     0 |   0     0 | 18  290    9   81    0
Sep 16 10:56:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:35| 24   4  68   1   0|4339M  214M  204M 2982M|  11k 4175B|   0    11M|   0  1310 |5811    12k|0.95 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:56:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:36|  6   1  91   1   0|4339M  214M  204M 2982M|7259B 1797B|   0  1590k|   0   125 |1880  3483 |0.95 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  289    9   82    0
Sep 16 10:56:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:37|  9   2  86   1   0|4339M  214M  204M 2983M|  29k   13k|   0  4717k|   0   345 |2972  5534 |0.95 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   76    0
Sep 16 10:56:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:38| 24   4  70   1   0|4339M  214M  204M 2983M|5046B 1567B|   0  2405k|   0   238 |5168    10k|0.95 0.95 0.86|5.0   0   0|   0     0 |   0     0 | 18  289    9   81    0
Sep 16 10:56:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:39| 14   3  80   1   0|4340M  213M  204M 2983M|  12k 4341B|   0  2752k|   0   290 |4169  8316 |0.95 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  288    9   74    0
Sep 16 10:56:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:40| 15   2  81   1   0|4340M  213M  204M 2983M|9769B 4283B|   0  2443k|   0   217 |3226  6081 |0.95 0.95 0.86|1.0   0 1.0|   0     0 |   0     0 | 18  290    9   77    0
Sep 16 10:56:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:41|  6   1  90   0   0|4340M  213M  204M 2983M|8935B 3656B|   0  1496k|   0   123 |1999  3788 |0.95 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  291    9   77    0
Sep 16 10:56:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:42|  7   1  90   1   0|4340M  213M  204M 2983M|  27k   11k|   0  1486k|   0   150 |2306  4084 |0.95 0.95 0.86|1.0   0   0|   0     0 |   0     0 | 18  291    9   77    0
Sep 16 10:56:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:43|  8   2  87   1   0|4340M  213M  204M 2983M|  29k   12k|   0  1512k|   0   173 |2861  5131 |0.95 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  290    9   71    0
Sep 16 10:56:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:44| 10   2  85   1   0|4340M  212M  204M 2984M|  11k 4416B|   0  1937k|   0   169 |2937  5431 |0.96 0.95 0.86|  0   0 2.0|   0     0 |   0     0 | 18  290    9   72    0
Sep 16 10:56:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:45| 13   1  84   1   0|4340M  212M  204M 2984M|  22k 8924B|   0  1536k|   0   166 |2735  5076 |0.96 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  290    9   73    0
Sep 16 10:56:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:46| 15   3  79   2   0|4340M  212M  204M 2984M|  12k 4046B|   0  6854k|   0   509 |3574  7251 |0.96 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  291    9   75    0
Sep 16 10:56:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:47|  5   1  91   1   0|4340M  212M  204M 2984M|7682B 1795B|   0   868k|   0  87.0 |1843  3305 |0.96 0.95 0.86|2.0   0   0|   0     0 |   0     0 | 18  291    9   75    0
Sep 16 10:56:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:48|  8   2  88   1   0|4340M  212M  204M 2984M|  31k   13k|   0  1456k|   0   175 |2634  4656 |0.96 0.95 0.86|  0   0   0|   0     0 |   0     0 | 18  290    9   75    0
Sep 16 10:56:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:49|  9   2  87   1   0|4340M  212M  204M 2984M|  29k   13k|   0  1758k|   0   164 |2762  5031 |1.04 0.97 0.87|1.0   0   0|   0     0 |   0     0 | 18  290    9   73    0
Sep 16 10:56:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:50|  8   2  87   0   0|4340M  212M  204M 2984M|  37k   18k|   0   947k|   0  84.9 |2245  3886 |1.04 0.97 0.87|  0   0   0|   0     0 |   0     0 | 18  293    9   73    0
Sep 16 10:56:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:51|  8   2  89   0   0|4340M  212M  204M 2984M|  32k   12k|   0  1024k|   0   102 |2144  3696 |1.04 0.97 0.87|  0   0   0|   0     0 |   0     0 | 18  290    9   72    0
Sep 16 10:56:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:52| 20   2  76   1   0|4340M  212M  204M 2984M|7522B 1627B|   0  1414k|   0   165 |3833  7537 |1.04 0.97 0.87|5.0   0   0|   0     0 |   0     0 | 18  291    9   73    0
Sep 16 10:56:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:53| 27   3  67   1   0|4340M  211M  204M 2985M|6947B 1638B|   0  2233k|   0   245 |5771    12k|1.04 0.97 0.87|1.0   0   0|   0     0 |   0     0 | 18  292    9   75    0
Sep 16 10:56:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:54| 22   4  70   1   0|4341M  210M  204M 2985M|  10k 4412B|   0  2616k|   0   307 |5653    12k|1.04 0.97 0.87|  0   0 2.0|   0     0 |   0     0 | 18  290    9   78    0
Sep 16 10:56:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:55|  8   3  86   2   0|4341M  210M  204M 2985M|9625B 1702B|   0  6513k|   0   454 |2717  5584 |1.04 0.97 0.87|2.0   0   0|   0     0 |   0     0 | 18  291    9   80    0
Sep 16 10:56:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:56|  5   1  92   1   0|4341M  209M  204M 2985M|  11k 4471B|   0  7842k|   0   904 |2371  3525 |1.04 0.97 0.87|  0   0   0|   0     0 |   0     0 | 18  290    9   80    0
Sep 16 10:56:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:57| 11   2  85   1   0|4341M  209M  204M 2986M|  11k 4239B|   0  1409k|   0   154 |2573  5047 |1.04 0.97 0.87|  0   0   0|   0     0 |   0     0 | 18  290    9   82    0
Sep 16 10:56:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:58| 21   1  77   0   0|4346M  204M  204M 2986M|6078B 1700B|   0   746k|   0  44.1 |2244  4135 |1.04 0.97 0.87|1.0   0   0|   0     0 |   0     0 | 18  291    9   85    0
Sep 16 10:56:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:56:59| 23   2  72   0   0|4350M  199M  204M 2986M|  27k   12k|   0  1787k|   0   115 |3067  5125 |1.03 0.97 0.87|1.0   0   0|   0     0 |   0     0 | 18  291    9   88    0
Sep 16 10:57:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:00| 10   1  87   1   0|4351M  199M  204M 2986M|  15k 6849B|   0  1540k|   0   169 |2595  4841 |1.03 0.97 0.87|  0   0   0|   0     0 |   0     0 | 18  291    9   89    0
Sep 16 10:57:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:01|  6   1  90   1   0|4350M  199M  204M 2986M|  22k 8656B|   0  1104k|   0   101 |2255  3907 |1.03 0.97 0.87|3.0   0   0|   0     0 |   0     0 | 18  291    9   88    0
Sep 16 10:57:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:02|  7   3  88   0   0|4351M  198M  204M 2986M|  33k   13k|   0  1473k|   0   133 |2778  4478 |1.03 0.97 0.87|  0   0 1.0|   0     0 |   0     0 | 18  290   10   87    0
Sep 16 10:57:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:03| 27   4  67   1   0|4351M  198M  204M 2986M|5818B 1776B|   0  2210k|   0   268 |5984    11k|1.03 0.97 0.87|1.0   0   0|   0     0 |   0     0 | 18  291   10   90    0
Sep 16 10:57:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:04| 12   3  83   1   0|4352M  197M  204M 2987M|  10k 4290B|  16k 2316k|1.00   262 |3477  6820 |1.11 0.99 0.88|  0   0 2.0|   0     0 |   0     0 | 18  290   10   88    0
Sep 16 10:57:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:05| 20   3  75   2   0|4353M  196M  204M 2987M|9112B 1770B|   0  6983k|   0   446 |4288  8909 |1.11 0.99 0.88|1.0   0 1.0|   0     0 |   0     0 | 18  294   10   91    0
Sep 16 10:57:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:06| 25   5  69   1   0|4354M  194M  204M 2987M|7878B 1663B| 112k 1493k|6.00   161 |5473    12k|1.11 0.99 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  297   10  113    0
Sep 16 10:57:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:07| 29   5  67   1   0|4356M  192M  204M 2988M|6536B 1859B|   0  1369k|   0   116 |5368    12k|1.11 0.99 0.88|1.0   0   0|   0     0 |   0     0 | 18  294   10  133    0
Sep 16 10:57:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:08| 12   2  83   1   0|4356M  192M  204M 2988M|  40k   17k|   0  1325k|   0   137 |3122  5384 |1.11 0.99 0.88|1.0   0   0|   0     0 |   0     0 | 18  294   10  132    0
Sep 16 10:57:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:09| 24   3  70   1   0|4356M  191M  204M 2988M|  16k 6304B|   0  1669k|   0   199 |4533  8983 |1.18 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  294   10  136    0
Sep 16 10:57:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:10| 16   2  79   1   0|4357M  190M  204M 2989M|  25k 4354B|   0  3205k|   0   305 |4469  8820 |1.18 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  293   10  139    0
Sep 16 10:57:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:11|  7   1  88   1   0|4357M  190M  204M 2989M|  10k 4330B|   0  1968k|   0   187 |2626  4815 |1.18 1.00 0.88|1.0   0   0|   0     0 |   0     0 | 18  293   10  139    0
Sep 16 10:57:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:12|  7   1  89   1   0|4357M  190M  204M 2989M|  12k 4285B|   0  1742k|   0   172 |2375  4317 |1.18 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  293   10  134    0
Sep 16 10:57:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:13|  8   2  88   1   0|4357M  190M  204M 2989M|  10k 4296B|   0  1738k|   0   192 |2686  4977 |1.18 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  293   10  134    0
Sep 16 10:57:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:14|  4   1  91   2   0|4357M  189M  204M 2989M|5918B 1701B|   0  5341k|   0   329 |2031  4110 |1.17 1.00 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  294   10  133    0
Sep 16 10:57:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:57:15| 13   1  84   0   0|4360M  187M  204M 2989M|  11k 3996B|   0   982k|   0   111 |2633  5095 |1.17 1.00 0.88|  0   0   0|   0     0 |   0     0 | 18  293   10  133    0
