Feb 16 18:11:12 np0000000000 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 16 18:11:12 np0000000000 dstat.sh[59187]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 16 18:11:12 np0000000000 dstat.sh[59187]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 16 18:22:59 np0000000000 dstat.sh[59187]: 16-02 18:22:59| 24   5  67   1   0|5124M  148M  189M 2348M|5015B 1620B|   0  3607k|   0   304 |8139    12k|0.93 1.18 1.01|5.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 16 18:23:00 np0000000000 dstat.sh[59187]: 16-02 18:23:00| 25   6  65   2   0|5125M  146M  189M 2348M|5544B 1627B|   0    16M|   0   699 |9392    15k|0.93 1.18 1.01|2.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 16 18:23:01 np0000000000 dstat.sh[59187]: 16-02 18:23:01| 25   5  66   1   0|5126M  145M  189M 2349M|4670B 1616B|   0  4834k|   0   390 |8725    13k|0.94 1.18 1.01|3.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 16 18:23:02 np0000000000 dstat.sh[59187]: 16-02 18:23:02| 24   5  66   1   0|5127M  145M  189M 2349M|4739B 1619B|   0  2695k|   0   297 |8085    12k|0.94 1.18 1.01|6.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 16 18:23:03 np0000000000 dstat.sh[59187]: 16-02 18:23:03| 25   5  65   2   0|5127M  144M  189M 2349M|4568B 1617B|   0  3701k|   0   389 |8491    13k|0.94 1.18 1.01|6.0   0 1.0|   0     0 |           | 18  309    0   65    0
Feb 16 18:23:04 np0000000000 dstat.sh[59187]: 16-02 18:23:04| 25   5  69   1   0|5129M  142M  189M 2350M|4282B 1629B|   0  2569k|   0   236 |7663    11k|0.94 1.18 1.01|2.0   0   0|   0     0 |           | 18  309    0   65    0
Feb 16 18:23:05 np0000000000 dstat.sh[59187]: 16-02 18:23:05| 25   6  63   3   0|5129M  141M  189M 2350M|5880B 1620B|   0  9081k|   0   770 |9581    15k|0.94 1.18 1.01|2.0   0   0|   0     0 |           | 18  309    0   62    0
Feb 16 18:23:06 np0000000000 dstat.sh[59187]: 16-02 18:23:06| 24   5  67   1   0|5130M  140M  189M 2350M|5770B 1456B|   0  2764k|   0   246 |8060    12k|0.94 1.18 1.01|4.0   0   0|   0     0 |           | 18  310    0   62    0
Feb 16 18:23:07 np0000000000 dstat.sh[59187]: 16-02 18:23:07|  9   2  86   1   0|5130M  140M  189M 2350M|5866B 1616B|   0  3117k|   0   247 |3341  4988 |0.94 1.18 1.01|4.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 16 18:23:08 np0000000000 dstat.sh[59187]: 16-02 18:23:08| 18   4  74   2   0|5130M  140M  189M 2350M|4957B 1626B|   0  2691k|   0   309 |5941  8926 |0.94 1.18 1.01|4.0   0   0|   0     0 |           | 18  309    0   64    0
Feb 16 18:23:09 np0000000000 dstat.sh[59187]: 16-02 18:23:09| 26   5  64   2   0|5130M  139M  189M 2351M|4366B 1615B|   0  3891k|   0   391 |7623    12k|0.94 1.18 1.01|4.0   0 1.0|   0     0 |           | 18  309    0   58    0
Feb 16 18:23:10 np0000000000 dstat.sh[59187]: 16-02 18:23:10| 26   5  66   2   0|5131M  139M  189M 2351M|4573B 1625B|   0  2812k|   0   295 |7626    11k|0.94 1.18 1.01|4.0   0   0|   0     0 |           | 18  309    0   59    0
Feb 16 18:23:11 np0000000000 dstat.sh[59187]: 16-02 18:23:11| 24   5  65   2   0|5131M  137M  189M 2352M|4772B 1611B|   0  8355k|   0   624 |8532    13k|0.95 1.17 1.01|2.0   0   0|   0     0 |           | 18  309    0   60    0
Feb 16 18:23:12 np0000000000 dstat.sh[59187]: 16-02 18:23:12| 25   5  67   1   0|5132M  136M  189M 2352M|4703B 1628B|   0  3059k|   0   326 |7459    11k|0.95 1.17 1.01|2.0 1.0   0|   0     0 |           | 18  309    0   60    0
Feb 16 18:23:13 np0000000000 dstat.sh[59187]: 16-02 18:23:13|  5   2  91   1   0|5132M  136M  189M 2352M|4742B 1615B|   0  1882k|   0   176 |2520  3831 |0.95 1.17 1.01|1.0   0 1.0|   0     0 |           | 18  308    0   55    0
Feb 16 18:23:14 np0000000000 dstat.sh[59187]: 16-02 18:23:14| 23   4  69   1   0|5134M  135M  189M 2352M|4763B 1459B|   0  2823k|   0   321 |6856  9910 |0.95 1.17 1.01|4.0   0   0|   0     0 |           | 18  309    0   55    0
Feb 16 18:23:15 np0000000000 dstat.sh[59187]: 16-02 18:23:15| 25   5  66   1   0|5134M  134M  189M 2352M|5091B 1617B|   0  3011k|   0   305 |7687    12k|0.95 1.17 1.01|3.0   0   0|   0     0 |           | 18  309    0   56    0
Feb 16 18:23:16 np0000000000 dstat.sh[59187]: 16-02 18:23:16| 25   5  66   1   0|5135M  133M  189M 2352M|5107B 1622B|   0  2776k|   0   259 |7423    11k|0.95 1.17 1.01|2.0   0   0|   0     0 |           | 18  309    0   57    0
Feb 16 18:23:17 np0000000000 dstat.sh[59187]: 16-02 18:23:17| 17   4  76   2   0|5135M  132M  189M 2353M|4653B 1610B|   0  8196k|   0   606 |6046  9611 |0.95 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   58    0
Feb 16 18:23:18 np0000000000 dstat.sh[59187]: 16-02 18:23:18| 10   3  84   1   0|5135M  132M  189M 2353M|4966B 1629B|   0  2953k|   0   171 |3814  5523 |0.95 1.17 1.01|2.0   0   0|   0     0 |           | 18  309    0   58    0
Feb 16 18:23:19 np0000000000 dstat.sh[59187]: 16-02 18:23:19| 27   7  63   2   0|5137M  131M  189M 2353M|4732B 1617B|   0  3422k|   0   412 |8196    12k|0.95 1.17 1.01|4.0   0 6.0|   0     0 |           | 18  309    0   59    0
Feb 16 18:23:20 np0000000000 dstat.sh[59187]: 16-02 18:23:20| 18   5  75   1   0|5137M  130M  189M 2353M|4927B 1622B|   0  2860k|   0   297 |6327  9721 |0.95 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   60    0
Feb 16 18:23:21 np0000000000 dstat.sh[59187]: 16-02 18:23:21|  9   3  86   1   0|5137M  130M  189M 2353M|4881B 1459B|   0  8210k|   0   297 |3091  4447 |0.96 1.17 1.01|5.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 16 18:23:22 np0000000000 dstat.sh[59187]: 16-02 18:23:22|  5   2  92   0   0|5137M  130M  189M 2353M|4142B 1621B|   0  1677k|   0   142 |1913  3109 |0.96 1.17 1.01|2.0   0   0|   0     0 |           | 18  308    0   61    0
Feb 16 18:23:23 np0000000000 dstat.sh[59187]: 16-02 18:23:23| 23   5  67   2   0|5138M  129M  189M 2354M|4815B 1619B|   0  2903k|   0   338 |7130    11k|0.96 1.17 1.01| 10   0 1.0|   0     0 |           | 18  309    0   61    0
Feb 16 18:23:24 np0000000000 dstat.sh[59187]: 16-02 18:23:24| 18   4  74   2   0|5138M  128M  189M 2354M|4363B 1614B|   0  8013k|   0   578 |6238  9738 |0.96 1.17 1.01|4.0   0   0|   0     0 |           | 18  308    0   64    0
Feb 16 18:23:25 np0000000000 dstat.sh[59187]: 16-02 18:23:25| 14   4  80   1   0|5141M  126M  189M 2354M|4267B 1623B|   0  1827k|   0   152 |5701  8986 |0.96 1.17 1.01|4.0   0 1.0|   0     0 |           | 18  310    0   64    0
Feb 16 18:23:26 np0000000000 dstat.sh[59187]: 16-02 18:23:26| 27   5  64   2   0|5141M  125M  189M 2354M|4339B 1627B|   0  4427k|   0   424 |9246    14k|0.96 1.16 1.01|2.0   0   0|   0     0 |           | 18  309    0   61    0
Feb 16 18:23:27 np0000000000 dstat.sh[59187]: 16-02 18:23:27| 20   4  73   1   0|5141M  125M  189M 2355M|4665B 1615B|   0  2659k|   0   294 |6962    11k|0.96 1.16 1.01|1.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 16 18:23:28 np0000000000 dstat.sh[59187]: 16-02 18:23:28|  7   2  89   1   0|5141M  125M  189M 2355M|4831B 1667B|   0  1994k|   0   149 |2680  3886 |0.96 1.16 1.01|2.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 16 18:23:29 np0000000000 dstat.sh[59187]: 16-02 18:23:29|  4   1  92   0   0|5141M  125M  189M 2355M|3913B 1456B|   0  1710k|   0   145 |2014  3288 |0.96 1.16 1.01|2.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 16 18:23:30 np0000000000 dstat.sh[59187]: 16-02 18:23:30| 23   5  68   2   0|5141M  124M  189M 2355M|4532B 1617B|   0  3605k|   0   418 |8447    13k|0.96 1.16 1.01|5.0   0   0|   0     0 |           | 18  309    0   70    0
Feb 16 18:23:31 np0000000000 dstat.sh[59187]: 16-02 18:23:31| 26   6  65   2   0|5142M  123M  189M 2355M|5185B 1628B|   0  4767k|   0   510 |8859    14k|0.96 1.16 1.01|1.0   0   0|   0     0 |           | 18  309    0   70    0
Feb 16 18:23:32 np0000000000 dstat.sh[59187]: 16-02 18:23:32| 24   5  66   1   0|5143M  122M  189M 2355M|4734B 1618B|   0  8865k|   0   608 |8523    13k|0.96 1.16 1.01|3.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 16 18:23:33 np0000000000 dstat.sh[59187]: 16-02 18:23:33| 12   3  81   1   0|5144M  121M  189M 2356M|5152B 1612B|   0  1927k|   0   215 |4539  6966 |0.96 1.16 1.01|2.0   0 1.0|   0     0 |           | 18  308    0   73    0
Feb 16 18:23:34 np0000000000 dstat.sh[59187]: 16-02 18:23:34| 10   2  85   1   0|5144M  121M  189M 2356M|4916B 1619B|   0  1838k|   0   206 |3343  5113 |0.96 1.16 1.01|2.0   0   0|   0     0 |           | 18  308    0   68    0
Feb 16 18:23:35 np0000000000 dstat.sh[59187]: 16-02 18:23:35|  7   2  89   1   0|5143M  121M  189M 2356M|5595B 1667B|   0  1364k|   0   129 |2803  4119 |0.96 1.16 1.01|3.0   0   0|   0     0 |           | 18  309    0   68    0
Feb 16 18:23:36 np0000000000 dstat.sh[59187]: 16-02 18:23:36| 29   8  60   1   0|5169M  133M  188M 2323M|5175B 1625B|  16k 3342k|1.00   396 |8283    15k|1.13 1.19 1.02|6.0   0  34|   0     0 |           | 18  309    0   69    0
Feb 16 18:23:37 np0000000000 dstat.sh[59187]: 16-02 18:23:37| 26   6  62   2   0|5151M  151M  188M 2321M|4578B 1458B|4096B 8880k|1.00   752 |9214    17k|1.13 1.19 1.02|2.0   0 4.0|   0     0 |           | 18  309    0   70    0
Feb 16 18:23:38 np0000000000 dstat.sh[59187]: 16-02 18:23:38| 24   5  67   1   0|5153M  149M  188M 2321M|5535B 1620B|   0  3699k|   0   249 |7784    11k|1.13 1.19 1.02|4.0   0   0|   0     0 |           | 18  309    0   66    0
Feb 16 18:23:39 np0000000000 dstat.sh[59187]: 16-02 18:23:39| 10   3  84   1   0|5147M  154M  188M 2321M|4615B 1617B|4090B 2209k|1.00   226 |4000  6298 |1.13 1.19 1.02|1.0   0   0|   0     0 |           | 18  308    0   67    0
Feb 16 18:23:40 np0000000000 dstat.sh[59187]: 16-02 18:23:40| 10   2  84   1   0|5147M  154M  188M 2321M|4677B 1619B|   0  1783k|   0   207 |3407  5193 |1.13 1.19 1.02|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:23:41 np0000000000 dstat.sh[59187]: 16-02 18:23:41|  8   2  88   1   0|5148M  154M  188M 2321M|4269B 1623B|   0  1535k|   0   142 |2891  4308 |1.12 1.19 1.02|2.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 16 18:23:42 np0000000000 dstat.sh[59187]: 16-02 18:23:42| 25   6  65   2   0|5140M  161M  188M 2322M|4869B 1623B|   0  9221k|   0   638 |9291    15k|1.12 1.19 1.02|1.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 16 18:23:43 np0000000000 dstat.sh[59187]: 16-02 18:23:43| 25   5  65   2   0|5141M  160M  188M 2322M|4633B 1618B|   0  8272k|   0   663 |9044    14k|1.12 1.19 1.02|1.0   0 1.0|   0     0 |           | 18  309    0   70    0
Feb 16 18:23:44 np0000000000 dstat.sh[59187]: 16-02 18:23:44|  6   2  88   1   0|5141M  160M  188M 2322M|4265B 1454B|   0  3402k|   0   272 |2980  4837 |1.12 1.19 1.02|2.0   0   0|   0     0 |           | 18  308    0   71    0
Feb 16 18:23:45 np0000000000 dstat.sh[59187]: 16-02 18:23:45| 21   4  71   1   0|5141M  160M  188M 2322M|5057B 1623B|   0  2337k|   0   275 |6698  9924 |1.12 1.19 1.02|3.0 1.0   0|   0     0 |           | 18  309    0   71    0
Feb 16 18:23:46 np0000000000 dstat.sh[59187]: 16-02 18:23:46| 20   4  71   1   0|5141M  159M  188M 2322M|4881B 1614B|   0  2534k|   0   268 |6501  9423 |1.03 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:23:47 np0000000000 dstat.sh[59187]: 16-02 18:23:47|  7   2  90   1   0|5142M  159M  188M 2322M|4546B 1626B|   0  1678k|   0   136 |2511  3689 |1.03 1.17 1.01|1.0   0   0|   0     0 |           | 18  309    0   70    0
Feb 16 18:23:48 np0000000000 dstat.sh[59187]: 16-02 18:23:48| 25   5  67   1   0|5142M  158M  188M 2323M|4755B 1619B|   0  3558k|   0   317 |8259    12k|1.03 1.17 1.01|3.0   0   0|   0     0 |           | 18  310    0   72    0
Feb 16 18:23:49 np0000000000 dstat.sh[59187]: 16-02 18:23:49|  8   2  86   1   0|5142M  158M  188M 2323M|4433B 1617B|   0  9001k|   0   627 |3981  6860 |1.03 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   74    0
Feb 16 18:23:50 np0000000000 dstat.sh[59187]: 16-02 18:23:50| 11   2  84   1   0|5142M  158M  188M 2323M|4923B 1714B|   0  1536k|   0   185 |3536  5206 |1.03 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   73    0
Feb 16 18:23:51 np0000000000 dstat.sh[59187]: 16-02 18:23:51| 10   2  86   1   0|5142M  157M  188M 2323M|5104B 1621B|   0  1145k|   0   110 |3246  4522 |1.02 1.17 1.01|4.0   0   0|   0     0 |           | 18  310    0   73    0
Feb 16 18:23:52 np0000000000 dstat.sh[59187]: 16-02 18:23:52| 24   5  67   1   0|5143M  157M  188M 2323M|4754B 1457B|   0  2810k|   0   306 |8063    12k|1.02 1.17 1.01|5.0   0   0|   0     0 |           | 18  309    0   74    0
Feb 16 18:23:53 np0000000000 dstat.sh[59187]: 16-02 18:23:53| 25   6  67   2   0|5143M  156M  188M 2324M|5238B 1620B|   0  3181k|   0   336 |8236    12k|1.02 1.17 1.01|3.0   0 1.0|   0     0 |           | 18  308    1   74    0
Feb 16 18:23:54 np0000000000 dstat.sh[59187]: 16-02 18:23:54|  9   2  87   1   0|5143M  156M  188M 2324M|4262B 1621B|   0  3954k|   0   260 |3185  5176 |1.02 1.17 1.01|1.0   0   0|   0     0 |           | 18  308    0   67    0
Feb 16 18:23:55 np0000000000 dstat.sh[59187]: 16-02 18:23:55| 19   4  74   2   0|5143M  155M  188M 2324M|5042B 1621B|   0  2821k|   0   303 |6221  9624 |1.02 1.17 1.01|2.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 16 18:23:56 np0000000000 dstat.sh[59187]: 16-02 18:23:56| 20   5  74   2   0|5144M  154M  188M 2324M|4922B 1621B|   0  2881k|   0   322 |6672    10k|0.94 1.15 1.00|1.0   0   0|   0     0 |           | 18  308    0   74    0
Feb 16 18:23:57 np0000000000 dstat.sh[59187]: 16-02 18:23:57|  8   2  86   1   0|5144M  154M  188M 2324M|4860B 1620B|   0  2360k|   0   191 |3244  4904 |0.94 1.15 1.00|2.0   0   0|   0     0 |           | 18  309    0   74    0
Feb 16 18:23:58 np0000000000 dstat.sh[59187]: 16-02 18:23:58| 24   7  67   2   0|5144M  154M  188M 2325M|5053B 1619B|   0  9673k|   0   666 |8539    14k|0.94 1.15 1.00|3.0   0   0|   0     0 |           | 18  309    0   69    0
Feb 16 18:23:59 np0000000000 dstat.sh[59187]: 16-02 18:23:59|  6   1  90   1   0|5144M  154M  188M 2325M|4796B 1619B|   0  2690k|   0   224 |2743  4372 |0.94 1.15 1.00|1.0   0   0|   0     0 |           | 18  308    0   71    0
Feb 16 18:24:00 np0000000000 dstat.sh[59187]: 16-02 18:24:00| 22   4  70   2   0|5145M  152M  188M 2326M|4639B 1458B|   0  2601k|   0   321 |6911    11k|0.94 1.15 1.00|1.0   0   0|   0     0 |           | 18  309    0   71    0
Feb 16 18:24:01 np0000000000 dstat.sh[59187]: 16-02 18:24:01| 19   5  72   1   0|5146M  151M  188M 2326M|4734B 1618B|  16k 2677k|1.00   286 |6034  8910 |0.87 1.13 1.00|1.0   0   0|   0     0 |           | 18  308    0   72    0
Feb 16 18:24:02 np0000000000 dstat.sh[59187]: 16-02 18:24:02|  8   2  89   1   0|5146M  151M  188M 2326M|4935B 1625B|   0  7246k|   0   334 |2504  3423 |0.87 1.13 1.00|2.0   0   0|   0     0 |           | 18  309    0   73    0
Feb 16 18:24:03 np0000000000 dstat.sh[59187]: 16-02 18:24:03| 26   4  67   2   0|5044M  252M  188M 2326M|4886B 1623B|  24k 3118k|1.00   331 |6779    10k|0.87 1.13 1.00|1.0   0 1.0|   0     0 |           | 18  308    0   70    0
Feb 16 18:24:04 np0000000000 dstat.sh[59187]: 16-02 18:24:04|  9   1  87   0   0|4982M  313M  188M 2327M|6680B  254k|   0  1427k|   0  84.5 |1790  2134 |0.87 1.13 1.00|  0   0   0|   0     0 |           | 18  308    0   70    0
Feb 16 18:24:05 np0000000000 dstat.sh[59187]: 16-02 18:24:05|  2   1  93   1   0|4982M  314M  188M 2327M|5956B 1624B|   0  6959k|   0   408 |2137  3661 |0.87 1.13 1.00|1.0   0   0|   0     0 |           | 18  308    0   70    0
Feb 16 18:24:06 np0000000000 dstat.sh[59187]: 16-02 18:24:06|  3   1  95   0   0|4982M  314M  188M 2327M|5406B 1622B|   0   208k|   0  27.0 |1425  1985 |0.80 1.11 0.99|1.0   0   0|   0     0 |           | 18  308    0   70    0
Feb 16 18:24:07 np0000000000 dstat.sh[59187]: 16-02 18:24:07|  2   0  96   0   0|4982M  314M  188M 2327M|6675B 1457B|   0   240k|   0  18.0 |1216  1783 |0.80 1.11 0.99|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:24:08 np0000000000 dstat.sh[59187]: 16-02 18:24:08|  3   1  96   0   0|4982M  314M  188M 2327M|4502B 1615B|   0    32k|   0  3.99 |1058  1442 |0.80 1.11 0.99|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:24:09 np0000000000 dstat.sh[59187]: 16-02 18:24:09|  2   1  95   0   0|4982M  314M  188M 2327M|4695B 1625B|   0   538k|   0  78.2 |1298  1972 |0.80 1.11 0.99|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:24:10 np0000000000 dstat.sh[59187]: 16-02 18:24:10|  2   1  97   0   0|4982M  314M  188M 2327M|4681B 1620B|   0   516k|   0  6.00 |1007  1455 |0.80 1.11 0.99|1.0   0   0|   0     0 |           | 18  308    0   69    0
Feb 16 18:24:11 np0000000000 dstat.sh[59187]: 16-02 18:24:11|  2   1  97   0   0|4974M  321M  188M 2327M|4681B 1620B|   0  4097B|   0  1.00 |1067  1513 |0.73 1.09 0.99|2.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 16 18:24:12 np0000000000 dstat.sh[59187]: 16-02 18:24:12|  2   1  97   0   0|4974M  321M  188M 2327M|4318B 1619B|   0     0 |   0     0 | 956  1449 |0.73 1.09 0.99|1.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 16 18:24:13 np0000000000 dstat.sh[59187]: 16-02 18:24:13|  2   1  95   0   0|4974M  321M  188M 2327M|4689B 1617B|   0   803k|   0  76.9 |1593  2419 |0.73 1.09 0.99|1.0   0 1.0|   0     0 |           | 18  308    0   66    0
Feb 16 18:24:14 np0000000000 dstat.sh[59187]: 16-02 18:24:14|  2   1  97   0   0|4974M  321M  188M 2327M|4646B 1460B|   0    32k|   0  4.01 | 990  1431 |0.73 1.09 0.99|2.0   0   0|   0     0 |           | 18  308    0   66    0
Feb 16 18:24:15 np0000000000 dstat.sh[59187]: 16-02 18:24:15|  2   0  95   0   0|4974M  321M  188M 2327M|4912B 1618B|   0   435k|   0  42.9 |1572  2310 |0.73 1.09 0.99|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 16 18:24:16 np0000000000 dstat.sh[59187]: 16-02 18:24:16|  2   1  96   0   0|4974M  321M  188M 2327M|4500B 1620B|   0   104k|   0  16.0 |1308  1815 |0.67 1.07 0.98|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 16 18:24:17 np0000000000 dstat.sh[59187]: 16-02 18:24:17|  2   1  96   0   0|4974M  321M  188M 2327M|4569B 1623B|   0   277k|   0  24.0 |1251  1869 |0.67 1.07 0.98|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 16 18:24:18 np0000000000 dstat.sh[59187]: 16-02 18:24:18|  3   1  95   0   0|4974M  321M  188M 2327M|4933B 1619B|   0   264k|   0  23.0 |1481  2108 |0.67 1.07 0.98|1.0   0   0|   0     0 |           | 18  308    0   63    0
Feb 16 18:24:19 np0000000000 dstat.sh[59187]: 16-02 18:24:19|  3   2  94   0   0|4975M  321M  188M 2327M|5334B 1758B|   0   539k|   0  24.0 |1325  1760 |0.67 1.07 0.98|1.0   0 6.0|   0     0 |           | 18  308    0   59    0
Feb 16 18:24:20 np0000000000 dstat.sh[59187]: 16-02 18:24:20|  2   1  97   0   0|4975M  321M  188M 2327M|5401B 1620B|   0    32k|   0  4.00 | 975  1422 |0.67 1.07 0.98|1.0   0   0|   0     0 |           | 18  308    0   59    0
Feb 16 18:24:21 np0000000000 dstat.sh[59187]: 16-02 18:24:21|  2   1  96   0   0|4975M  321M  188M 2327M|5047B 1622B|   0    12k|   0  1.00 |1106  1520 |0.62 1.05 0.98|1.0   0   0|   0     0 |           | 18  308    0   59    0
Feb 16 18:24:22 np0000000000 dstat.sh[59187]: 16-02 18:24:22|  2   1  97   0   0|4975M  321M  188M 2327M|4221B 1459B|   0     0 |   0     0 | 950  1417 |0.62 1.05 0.98|2.0   0   0|   0     0 |           | 18  308    0   59    0
Feb 16 18:24:23 np0000000000 dstat.sh[59187]: 16-02 18:24:23|  2   0  95   0   0|4975M  321M  188M 2327M|4756B 1690B|   0   388k|   0  30.0 |1331  1942 |0.62 1.05 0.98|3.0   0 1.0|   0     0 |           | 18  308    0   55    0
Feb 16 18:24:24 np0000000000 dstat.sh[59187]: 16-02 18:24:24|  2   0  97   0   0|4975M  321M  188M 2327M|4799B 1620B|   0    32k|   0  4.00 | 991  1440 |0.62 1.05 0.98|2.0   0   0|   0     0 |           | 18  308    0   55    0
Feb 16 18:24:25 np0000000000 dstat.sh[59187]: 16-02 18:24:25|  2   1  95   0   0|4975M  321M  188M 2327M|4372B 1617B|   0   327k|   0  34.9 |1366  2015 |0.62 1.05 0.98|3.0   0   0|   0     0 |           | 18  308    0   55    0
Feb 16 18:24:26 np0000000000 dstat.sh[59187]: 16-02 18:24:26|  7   3  88   0   0|4976M  320M  188M 2327M|4628B 1623B|   0   108k|   0  12.0 |3619  5499 |0.57 1.04 0.97|1.0   0 1.0|   0     0 |           | 18  308    0   55    0
Feb 16 18:24:27 np0000000000 dstat.sh[59187]: 16-02 18:24:27|  5   1  92   0   0|4976M  320M  188M 2327M|4790B 1617B|   0   255k|   0  18.0 |1862  2178 |0.57 1.04 0.97|1.0   0   0|   0     0 |           | 18  308    0   48    0
Feb 16 18:24:28 np0000000000 dstat.sh[59187]: 16-02 18:24:28|  4   1  95   0   0|4974M  321M  188M 2327M|5248B 1623B|   0  1435k|   0   253 |1660  2149 |0.57 1.04 0.97|1.0   0   0|   0     0 |           | 18  308    0   48    0
Feb 16 18:24:29 np0000000000 dstat.sh[59187]: 16-02 18:24:29|  2   1  97   0   0|4974M  321M  188M 2327M|4160B 1459B|   0   196k|   0  16.0 |1070  1601 |0.57 1.04 0.97|2.0   0   0|   0     0 |           | 18  308    0   48    0
Feb 16 18:24:30 np0000000000 dstat.sh[59187]: 16-02 18:24:30|  1   0  96   0   0|4974M  321M  188M 2327M|4177B 1619B|   0  4093B|   0  1.00 | 971  1463 |0.57 1.04 0.97|2.0   0   0|   0     0 |           | 18  308    0   48    0
Feb 16 18:24:31 np0000000000 dstat.sh[59187]: 16-02 18:24:31|  1   1  96   0   0|4974M  321M  188M 2327M|4979B 1620B|   0     0 |   0     0 |1066  1510 |0.52 1.02 0.97|4.0   0   0|   0     0 |           | 18  308    0   39    0
Feb 16 18:24:32 np0000000000 dstat.sh[59187]: 16-02 18:24:32|  2   1  96   0   0|4974M  321M  188M 2327M|4987B 1620B|   0    92k|   0  10.0 |1113  1682 |0.52 1.02 0.97|1.0   0   0|   0     0 |           | 18  308    0   39    0
Feb 16 18:24:33 np0000000000 dstat.sh[59187]: 16-02 18:24:33|  3   1  94   0   0|4974M  321M  188M 2327M|5934B 1619B|   0   576k|   0  54.0 |1689  2568 |0.52 1.02 0.97|1.0   0 1.0|   0     0 |           | 18  308    0   39    0
