May 25 16:01:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 25 16:01:08 ubuntu dstat.sh[65944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 25 16:01:08 ubuntu dstat.sh[65944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 25 16:16:52 ubuntu dstat.sh[65944]: 25-05 16:16:52|  8   3  86   2   0|5474M  147M  180M 2019M|  10k 2967B|   0  6723k|   0   452 |3732  5759 |0.93 0.88 0.91|1.0   0   0|   0     0 |           | 18  306    0   45    2
May 25 16:16:53 ubuntu dstat.sh[65944]: 25-05 16:16:53| 25   5  65   2   0|5475M  146M  180M 2019M|4255B 1196B|   0  4174k|   0   453 |8173    12k|0.93 0.88 0.91|1.0   0 2.0|   0     0 |           | 18  306    0   46    2
May 25 16:16:54 ubuntu dstat.sh[65944]: 25-05 16:16:54| 26   5  65   2   0|5475M  146M  180M 2019M|4146B 1405B|  32k 3334k|1.00   409 |8233    13k|0.94 0.88 0.91|1.0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:16:55 ubuntu dstat.sh[65944]: 25-05 16:16:55| 24   5  67   1   0|5477M  143M  180M 2020M|4616B 1566B|   0  6652k|   0   539 |7667    11k|0.94 0.88 0.91|1.0   0 1.0|   0     0 |           | 18  306    0   50    2
May 25 16:16:56 ubuntu dstat.sh[65944]: 25-05 16:16:56| 12   3  83   1   0|5476M  143M  180M 2020M|6510B 2460B|   0  2822k|   0   268 |4095  6446 |0.94 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   48    2
May 25 16:16:57 ubuntu dstat.sh[65944]: 25-05 16:16:57| 11   3  81   2   0|5477M  143M  180M 2020M|5172B 1566B|   0  7148k|   0   541 |4903  7512 |0.94 0.88 0.91|  0   0   0|   0     0 |           | 18  306    0   48    2
May 25 16:16:58 ubuntu dstat.sh[65944]: 25-05 16:16:58|  9   2  88   1   0|5477M  143M  180M 2020M|4927B 1910B|   0  2790k|   0   239 |3130  4755 |0.94 0.88 0.91|  0   0   0|   0     0 |           | 18  305    0   48    2
May 25 16:16:59 ubuntu dstat.sh[65944]: 25-05 16:16:59| 17   6  74   1   0|5490M  159M  179M 1992M|  11k 3892B|8189B 1939k|2.00   249 |4975    14k|1.34 0.97 0.94|  0   0  37|   0     0 |           | 18  307    0   50    2
May 25 16:17:00 ubuntu dstat.sh[65944]: 25-05 16:17:00|  9   2  87   1   0|5490M  159M  179M 1992M|6178B 1585B|   0  1149k|   0   106 |2987  4039 |1.34 0.97 0.94|4.0   0   0|   0     0 |           | 18  308    0   45    2
May 25 16:17:01 ubuntu dstat.sh[65944]: 25-05 16:17:01|  4   1  92   0   0|5490M  158M  179M 1992M|5995B 2365B|   0  1079k|   0  99.5 |2109  3092 |1.34 0.97 0.94|  0   0 3.0|   0     0 |           | 18  307    0   46    2
May 25 16:17:02 ubuntu dstat.sh[65944]: 25-05 16:17:02| 25   5  66   2   0|5488M  161M  179M 1992M|  10k 2695B|   0  3484k|   0   418 |8404    13k|1.34 0.97 0.94|3.0   0   0|   0     0 |           | 18  308    0   46    2
May 25 16:17:03 ubuntu dstat.sh[65944]: 25-05 16:17:03| 26   5  65   2   0|5487M  161M  179M 1992M|4731B 1518B|   0  4100k|   0   477 |8512    13k|1.34 0.97 0.94|1.0   0   0|   0     0 |           | 18  308    0   46    2
May 25 16:17:04 ubuntu dstat.sh[65944]: 25-05 16:17:04| 24   5  66   2   0|5486M  162M  179M 1993M|5201B 1614B|   0  6986k|   0   510 |8557    13k|1.39 0.99 0.94|1.0   0   0|   0     0 |           | 18  308    0   41    2
May 25 16:17:05 ubuntu dstat.sh[65944]: 25-05 16:17:05| 14   3  79   1   0|5485M  162M  179M 1993M|5956B 2568B|   0  3018k|   0   278 |4806  7333 |1.39 0.99 0.94|  0   0 1.0|   0     0 |           | 18  307    0   42    2
May 25 16:17:06 ubuntu dstat.sh[65944]: 25-05 16:17:06| 12   2  84   1   0|5486M  161M  179M 1993M|9480B 2972B|   0  1420k|   0   153 |3497  4777 |1.39 0.99 0.94|  0   0   0|   0     0 |           | 18  308    0   42    2
May 25 16:17:07 ubuntu dstat.sh[65944]: 25-05 16:17:07| 11   2  84   2   0|5485M  161M  179M 1993M|8970B 2563B|   0  2089k|   0   265 |3605  5222 |1.39 0.99 0.94|1.0   0   0|   0     0 |           | 18  307    0   42    2
May 25 16:17:08 ubuntu dstat.sh[65944]: 25-05 16:17:08|  9   2  86   0   0|5485M  161M  179M 1993M|  10k 3468B|   0  1332k|   0   134 |3103  4417 |1.39 0.99 0.94|  0   0   0|   0     0 |           | 18  307    0   42    2
May 25 16:17:09 ubuntu dstat.sh[65944]: 25-05 16:17:09|  9   2  87   1   0|5485M  161M  179M 1994M|8446B 1760B|   0  1314k|   0   137 |3162  4433 |1.28 0.97 0.94|1.0   0 1.0|   0     0 |           | 18  307    0   42    2
May 25 16:17:10 ubuntu dstat.sh[65944]: 25-05 16:17:10|  5   1  91   1   0|5485M  161M  179M 1994M|5294B 2257B|   0  1214k|   0   120 |2412  3740 |1.28 0.97 0.94|1.0   0   0|   0     0 |           | 18  307    0   42    2
May 25 16:17:11 ubuntu dstat.sh[65944]: 25-05 16:17:11| 24   5  67   1   0|5485M  161M  179M 1994M|9882B 2662B|4115B 3167k|1.00   366 |7177    11k|1.28 0.97 0.94|2.0   0   0|   0     0 |           | 18  308    0   42    2
May 25 16:17:12 ubuntu dstat.sh[65944]: 25-05 16:17:12| 25   6  64   3   0|5485M  161M  179M 1994M|3612B 1456B|   0    10M|   0   833 |9432    16k|1.28 0.97 0.94|1.0   0   0|   0     0 |           | 18  308    0   36    2
May 25 16:17:13 ubuntu dstat.sh[65944]: 25-05 16:17:13| 19   4  73   1   0|5486M  160M  179M 1994M|5407B 2556B|  16k 3137k|1.00   298 |6489  9434 |1.28 0.97 0.94|  0   0   0|   0     0 |           | 18  307    0   38    2
May 25 16:17:14 ubuntu dstat.sh[65944]: 25-05 16:17:14| 10   2  85   0   0|5486M  160M  179M 1995M|4455B 1457B|   0  1555k|   0   156 |3099  4397 |1.42 1.00 0.95|1.0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:15 ubuntu dstat.sh[65944]: 25-05 16:17:15|  4   1  94   0   0|5486M  160M  179M 1995M|9374B 3573B|   0  6406k|   0   358 |1798  2392 |1.42 1.00 0.95|  0   0 1.0|   0     0 |           | 18  307    0   40    2
May 25 16:17:16 ubuntu dstat.sh[65944]: 25-05 16:17:16|  3   1  95   1   0|5486M  160M  179M 1995M|6258B 1875B|   0   940k|   0  74.0 |1614  2362 |1.42 1.00 0.95|1.0   0   0|   0     0 |           | 18  307    0   39    2
May 25 16:17:17 ubuntu dstat.sh[65944]: 25-05 16:17:17|  9   2  86   1   0|5486M  160M  179M 1995M|  12k 3459B|   0  1476k|   0   155 |3269  4532 |1.42 1.00 0.95|  0   0   0|   0     0 |           | 18  307    0   39    2
May 25 16:17:18 ubuntu dstat.sh[65944]: 25-05 16:17:18|  7   1  89   1   0|5486M  159M  179M 1995M|  10k 3230B|   0  1123k|   0   113 |2592  3641 |1.42 1.00 0.95|  0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:19 ubuntu dstat.sh[65944]: 25-05 16:17:19| 20   5  72   2   0|5486M  159M  179M 1995M|6373B 1689B|   0  2962k|   0   316 |6205  9147 |2.11 1.15 1.00|4.0   0   0|   0     0 |           | 18  308    0   40    2
May 25 16:17:20 ubuntu dstat.sh[65944]: 25-05 16:17:20| 22   4  69   1   0|5486M  159M  179M 1995M|5363B 2339B|   0  2892k|   0   285 |6913    10k|2.11 1.15 1.00|  0   0   0|   0     0 |           | 18  307    0   34    2
May 25 16:17:21 ubuntu dstat.sh[65944]: 25-05 16:17:21|  7   2  88   2   0|5486M  159M  179M 1995M|5406B 1530B|   0  7608k|   0   466 |3196  5011 |2.11 1.15 1.00|2.0   0   0|   0     0 |           | 18  308    0   34    2
May 25 16:17:22 ubuntu dstat.sh[65944]: 25-05 16:17:22|  4   1  93   0   0|5486M  159M  179M 1995M|6302B 2578B|   0  1322k|   0   118 |2232  3356 |2.11 1.15 1.00|  0   0   0|   0     0 |           | 18  307    0   35    2
May 25 16:17:23 ubuntu dstat.sh[65944]: 25-05 16:17:23| 25   7  65   2   0|5486M  159M  179M 1996M|  10k 2719B|  32k 4084k|1.00   399 |7721    12k|2.11 1.15 1.00|2.0   0 6.0|   0     0 |           | 18  308    0   36    2
May 25 16:17:24 ubuntu dstat.sh[65944]: 25-05 16:17:24| 18   4  74   2   0|5486M  158M  179M 1996M|5732B 2468B|   0  2880k|   0   293 |5677  8225 |1.94 1.13 0.99|1.0   0   0|   0     0 |           | 18  307    0   34    2
May 25 16:17:25 ubuntu dstat.sh[65944]: 25-05 16:17:25| 12   2  83   1   0|5486M  158M  179M 1996M|4309B 1616B|   0  1915k|   0   180 |3507  4906 |1.94 1.13 0.99|  0 1.0 1.0|   0     0 |           | 18  307    0   36    2
May 25 16:17:26 ubuntu dstat.sh[65944]: 25-05 16:17:26|  4   2  92   1   0|5486M  158M  179M 1996M|6099B 2562B|   0  2997k|   0   142 |2269  3384 |1.94 1.13 0.99|1.0   0   0|   0     0 |           | 18  308    0   36    2
May 25 16:17:27 ubuntu dstat.sh[65944]: 25-05 16:17:27| 10   2  86   1   0|5486M  158M  179M 1996M|8183B 2848B|   0  1872k|   0   188 |3383  4791 |1.94 1.13 0.99|2.0   0   0|   0     0 |           | 18  307    0   36    2
May 25 16:17:28 ubuntu dstat.sh[65944]: 25-05 16:17:28|  7   2  87   2   0|5486M  158M  179M 1996M|9250B 2976B|   0  5892k|   0   403 |3585  5463 |1.94 1.13 0.99|  0   0   0|   0     0 |           | 18  307    0   37    2
May 25 16:17:29 ubuntu dstat.sh[65944]: 25-05 16:17:29| 11   3  84   1   0|5486M  158M  179M 1996M|  11k 3591B|   0  1701k|   0   185 |3591  5334 |1.78 1.11 0.99|1.0   0   0|   0     0 |           | 18  307    0   38    2
May 25 16:17:30 ubuntu dstat.sh[65944]: 25-05 16:17:30| 10   2  86   0   0|5486M  157M  179M 1997M|5170B 2346B|   0  1367k|   0   137 |2950  4285 |1.78 1.11 0.99|  0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:31 ubuntu dstat.sh[65944]: 25-05 16:17:31|  4   1  93   0   0|5486M  157M  179M 1997M|9616B 2944B|   0  4799k|   0   383 |1606  1942 |1.78 1.11 0.99|1.0   0 1.0|   0     0 |           | 18  307    0   40    2
May 25 16:17:32 ubuntu dstat.sh[65944]: 25-05 16:17:32|  4   2  92   0   0|5489M  154M  179M 1997M|6204B 2037B|   0   580k|   0  34.0 |1633  2067 |1.78 1.11 0.99|1.0   0 3.0|   0     0 |           | 18  307    0   40    2
May 25 16:17:33 ubuntu dstat.sh[65944]: 25-05 16:17:33| 13   3  82   1   0|5489M  154M  179M 1997M|6011B 1532B| 161k  965k|10.1  87.4 |3676  4837 |1.78 1.11 0.99|1.0   0 2.0|   0     0 |           | 18  308    0   37    2
May 25 16:17:34 ubuntu dstat.sh[65944]: 25-05 16:17:34| 12   2  83   1   0|5489M  154M  179M 1997M|5694B 2549B|   0  1800k|   0   204 |3896  5650 |1.64 1.10 0.98|  0   0   0|   0     0 |           | 18  307    0   39    2
May 25 16:17:35 ubuntu dstat.sh[65944]: 25-05 16:17:35| 10   2  85   1   0|5489M  154M  179M 1997M|5496B 2267B|   0  1499k|   0   161 |3217  4503 |1.64 1.10 0.98|  0   0 1.0|   0     0 |           | 18  307    0   39    2
May 25 16:17:36 ubuntu dstat.sh[65944]: 25-05 16:17:36|  8   2  88   1   0|5489M  154M  179M 1997M|  11k 3460B|   0  1452k|   0   153 |2994  4130 |1.64 1.10 0.98|  0   0   0|   0     0 |           | 18  307    0   39    2
May 25 16:17:37 ubuntu dstat.sh[65944]: 25-05 16:17:37|  7   2  89   1   0|5489M  154M  179M 1997M|  17k 4665B|   0  1248k|   0   111 |2805  3797 |1.64 1.10 0.98|  0   0   0|   0     0 |           | 18  307    0   38    2
May 25 16:17:38 ubuntu dstat.sh[65944]: 25-05 16:17:38|  3   0  94   0   0|5489M  154M  180M 1997M|7968B 2545B|   0   788k|   0  78.0 |1409  1750 |1.64 1.10 0.98|1.0   0   0|   0     0 |           | 18  307    0   38    2
May 25 16:17:39 ubuntu dstat.sh[65944]: 25-05 16:17:39|  8   3  85   2   0|5489M  154M  180M 1997M|8080B 2291B|   0  5604k|   0   396 |3682  5706 |1.51 1.08 0.98|2.0   0   0|   0     0 |           | 18  308    0   38    2
May 25 16:17:40 ubuntu dstat.sh[65944]: 25-05 16:17:40| 25   6  66   2   0|5489M  153M  180M 1997M|8892B 2241B|   0  2907k|   0   330 |7839    12k|1.51 1.08 0.98|1.0   0   0|   0     0 |           | 18  308    0   38    2
May 25 16:17:41 ubuntu dstat.sh[65944]: 25-05 16:17:41| 26   5  66   2   0|5489M  153M  180M 1998M|4779B 1459B|  32k 2947k|1.00   321 |8668    13k|1.51 1.08 0.98|2.0   0 1.0|   0     0 |           | 18  308    0   38    2
May 25 16:17:42 ubuntu dstat.sh[65944]: 25-05 16:17:42| 13   3  80   1   0|5489M  152M  180M 1998M|5813B 2554B|   0  3456k|   0   324 |4934  7623 |1.51 1.08 0.98|1.0   0   0|   0     0 |           | 18  307    0   39    2
May 25 16:17:43 ubuntu dstat.sh[65944]: 25-05 16:17:43| 10   2  86   1   0|5489M  152M  180M 1998M|4811B 2500B|   0  1972k|   0   164 |3054  4417 |1.51 1.08 0.98|1.0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:44 ubuntu dstat.sh[65944]: 25-05 16:17:44| 10   2  86   1   0|5489M  152M  180M 1998M|5547B 1692B|   0  1505k|   0   159 |3069  4439 |1.39 1.06 0.97|3.0   0   0|   0     0 |           | 18  307    0   42    2
May 25 16:17:45 ubuntu dstat.sh[65944]: 25-05 16:17:45|  4   1  92   1   0|5489M  152M  180M 1999M|5241B 2396B|   0  1427k|   0   122 |2149  3301 |1.39 1.06 0.97|2.0   0 1.0|   0     0 |           | 18  308    0   40    2
May 25 16:17:46 ubuntu dstat.sh[65944]: 25-05 16:17:46| 26   4  69   0   0|5493M  148M  180M 1999M|5017B 1626B|   0   703k|   0  41.2 |4177  4609 |1.39 1.06 0.97|1.0   0   0|   0     0 |           | 18  308    0   40    2
May 25 16:17:47 ubuntu dstat.sh[65944]: 25-05 16:17:47| 11   2  83   1   0|5495M  146M  180M 1999M|6059B 2421B|   0  5607k|   0   370 |3677  5655 |1.39 1.06 0.97|  0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:48 ubuntu dstat.sh[65944]: 25-05 16:17:48|  7   1  90   0   0|5495M  146M  180M 1999M|  10k 3394B|   0  1128k|   0   113 |2400  3475 |1.39 1.06 0.97|1.0   0   0|   0     0 |           | 18  307    0   41    2
May 25 16:17:49 ubuntu dstat.sh[65944]: 25-05 16:17:49|  6   2  90   1   0|5495M  146M  180M 1999M|  11k 3048B|   0  1084k|   0  98.0 |2618  3693 |1.28 1.04 0.97|1.0   0   0|   0     0 |           | 18  307    0   40    2
May 25 16:17:50 ubuntu dstat.sh[65944]: 25-05 16:17:50| 15   3  79   2   0|5495M  145M  180M 1999M|7644B 2101B|   0  2215k|   0   261 |5577  8398 |1.28 1.04 0.97|3.0   0   0|   0     0 |           | 18  308    0   40    2
May 25 16:17:51 ubuntu dstat.sh[65944]: 25-05 16:17:51| 21   5  71   1   0|5496M  144M  180M 1999M|  11k 3525B|   0  3304k|   0   340 |7139    11k|1.28 1.04 0.97|  0   0   0|   0     0 |           | 18  307    0   42    2
May 25 16:17:52 ubuntu dstat.sh[65944]: 25-05 16:17:52|  7   2  89   1   0|5496M  144M  180M 2000M|5450B 1645B|   0  6949k|   0   448 |2524  3397 |1.28 1.04 0.97|1.0   0   0|   0     0 |           | 18  311    0   43    2
May 25 16:17:53 ubuntu dstat.sh[65944]: 25-05 16:17:53| 25   4  69   1   0|5497M  143M  180M 2000M|4437B 1570B| 128k 1684k|7.02   130 |6714  9358 |1.28 1.04 0.97|1.0   0 3.0|   0     0 |           | 18  309    0   54    3
May 25 16:17:54 ubuntu dstat.sh[65944]: 25-05 16:17:54| 26   4  68   0   0|5499M  141M  180M 2000M|4490B 1680B|   0  1431k|   0   134 |7126  9971 |1.25 1.04 0.97|1.0   0 2.0|   0     0 |           | 18  313    0   64    2
May 25 16:17:55 ubuntu dstat.sh[65944]: 25-05 16:17:55| 24   4  70   2   0|5500M  139M  180M 2001M|5586B 2279B|   0  2163k|   0   228 |6257  8439 |1.25 1.04 0.97|  0   0 1.0|   0     0 |           | 18  310    0   80    2
May 25 16:17:56 ubuntu dstat.sh[65944]: 25-05 16:17:56|  8   2  85   1   0|5500M  139M  180M 2001M|  10k 2638B|4077B 6315k|1.00   398 |4103  6393 |1.25 1.04 0.97|2.0   0   0|   0     0 |           | 18  311    0   80    2
May 25 16:17:57 ubuntu dstat.sh[65944]: 25-05 16:17:57| 26   5  66   2   0|5500M  139M  180M 2001M|4578B 1458B|   0  4584k|   0   312 |7681    11k|1.25 1.04 0.97|3.0   0   0|   0     0 |           | 18  311    0   74    2
May 25 16:17:58 ubuntu dstat.sh[65944]: 25-05 16:17:58|  7   3  88   1   0|5500M  138M  180M 2001M|5499B 2411B|   0  2136k|   0   224 |3309  5174 |1.25 1.04 0.97|  0   0   0|   0     0 |           | 18  310    0   75    2
May 25 16:17:59 ubuntu dstat.sh[65944]: 25-05 16:17:59| 13   6  77   1   0|5505M  159M  179M 1977M|6174B 2509B|   0  2135k|   0   229 |4536    15k|1.15 1.02 0.96|  0   0  36|   0     0 |           | 18  310    0   76    2
May 25 16:18:00 ubuntu dstat.sh[65944]: 25-05 16:18:00|  7   2  89   1   0|5505M  159M  179M 1977M|6678B 2350B|   0  1357k|   0   143 |2564  3795 |1.15 1.02 0.96|  0   0   0|   0     0 |           | 18  310    0   78    2
May 25 16:18:01 ubuntu dstat.sh[65944]: 25-05 16:18:01|  7   1  88   1   0|5505M  159M  179M 1977M|6746B 2385B|   0  1680k|   0   151 |2538  3542 |1.15 1.02 0.96|2.0   0   0|   0     0 |           | 18  310    0   76    2
May 25 16:18:02 ubuntu dstat.sh[65944]: 25-05 16:18:02| 12   1  86   0   0|5505M  159M  179M 1977M|4855B 1630B|   0   777k|   0  57.3 |2238  2563 |1.15 1.02 0.96|1.0   0   0|   0     0 |           | 18  310    0   76    2
May 25 16:18:03 ubuntu dstat.sh[65944]: 25-05 16:18:03| 15   2  80   1   0|5506M  158M  179M 1977M|5767B 1912B|   0  1143k|   0   110 |3589  4525 |1.15 1.02 0.96|  0   0   0|   0     0 |           | 18  310    0   80    2
May 25 16:18:04 ubuntu dstat.sh[65944]: 25-05 16:18:04|  6   1  90   1   0|5505M  158M  179M 1977M|5894B 2083B|   0  1088k|   0   109 |2393  3246 |1.30 1.06 0.97|  0   0   0|   0     0 |           | 18  310    0   80    2
May 25 16:18:05 ubuntu dstat.sh[65944]: 25-05 16:18:05|  8   2  89   1   0|5506M  157M  179M 1977M|6442B 2149B|   0  5989k|   0   525 |2943  3769 |1.30 1.06 0.97|  0   0 3.0|   0     0 |           | 18  310    0   78    2
May 25 16:18:06 ubuntu dstat.sh[65944]: 25-05 16:18:06| 10   1  85   1   0|5506M  157M  179M 1977M|9704B 3460B|   0  4604k|   0   284 |2551  3465 |1.30 1.06 0.97|  0   0   0|   0     0 |           | 18  309    0   78    3
May 25 16:18:07 ubuntu dstat.sh[65944]: 25-05 16:18:07|  7   2  89   1   0|5506M  157M  179M 1977M|7967B 2150B|   0  1386k|   0   153 |2809  3840 |1.30 1.06 0.97|1.0   0   0|   0     0 |           | 18  310    0   78    3
May 25 16:18:08 ubuntu dstat.sh[65944]: 25-05 16:18:08| 26   5  64   2   0|5506M  157M  179M 1977M|  12k 2680B|   0  4162k|   0   438 |7805    12k|1.30 1.06 0.97|2.0   0   0|   0     0 |           | 18  310    0   78    3
May 25 16:18:09 ubuntu dstat.sh[65944]: 25-05 16:18:09| 20   5  72   2   0|5507M  156M  179M 1978M|7180B 2416B|   0  3105k|   0   309 |5945  8580 |1.20 1.04 0.97|  0   0   0|   0     0 |           | 18  309    0   79    3
May 25 16:18:10 ubuntu dstat.sh[65944]: 25-05 16:18:10|  7   1  90   1   0|5507M  156M  179M 1978M|6468B 2520B|   0  1849k|   0   171 |2620  3888 |1.20 1.04 0.97|  0   0   0|   0     0 |           | 18  309    0   80    3
May 25 16:18:11 ubuntu dstat.sh[65944]: 25-05 16:18:11|  6   1  91   0   0|5507M  156M  179M 1978M|5359B 2078B|   0   978k|   0  74.8 |2082  2929 |1.20 1.04 0.97|1.0   0   0|   0     0 |           | 18  309    0   80    3
May 25 16:18:12 ubuntu dstat.sh[65944]: 25-05 16:18:12|  5   2  92   0   0|5506M  156M  179M 1978M|4390B 1624B|   0  1279k|   0   124 |2160  3080 |1.20 1.04 0.97|1.0   0   0|   0     0 |           | 18  310    0   80    3
May 25 16:18:13 ubuntu dstat.sh[65944]: 25-05 16:18:13|  4   1  93   1   0|5506M  156M  179M 1978M|9998B 3386B|   0  1189k|   0   114 |2173  3307 |1.20 1.04 0.97|  0   0   0|   0     0 |           | 18  309    0   80    3
May 25 16:18:14 ubuntu dstat.sh[65944]: 25-05 16:18:14| 24   4  68   2   0|5506M  156M  179M 1978M|5783B 1693B|   0  4088k|   0   371 |6462  9682 |1.18 1.04 0.97|1.0   0   0|   0     0 |           | 18  309    0   77    3
May 25 16:18:15 ubuntu dstat.sh[65944]: 25-05 16:18:15| 18   3  77   1   0|5326M  336M  179M 1978M|6204B  260k| 375k 5985k|16.9   357 |2968  3559 |1.18 1.04 0.97|  0   0  15|   0     0 |           | 18  309    0   77    3
May 25 16:18:16 ubuntu dstat.sh[65944]: 25-05 16:18:16|  1   1  96   0   0|5326M  336M  179M 1978M|4757B 1620B|   0  1508k|   0  74.0 |1151  1790 |1.18 1.04 0.97|1.0   0   0|   0     0 |           | 18  309    0   77    3
May 25 16:18:17 ubuntu dstat.sh[65944]: 25-05 16:18:17|  3   1  95   0   0|5326M  336M  179M 1978M|4519B 1458B|   0   500k|   0  42.0 |1505  2200 |1.18 1.04 0.97|  0   0   0|   0     0 |           | 18  309    0   77    3
May 25 16:18:18 ubuntu dstat.sh[65944]: 25-05 16:18:18|  1   1  97   0   0|5326M  336M  179M 1978M|4799B 1620B|   0    36k|   0  5.00 | 933  1332 |1.18 1.04 0.97|  0   0   0|   0     0 |           | 18  309    0   75    3
May 25 16:18:19 ubuntu dstat.sh[65944]: 25-05 16:18:19|  3   1  95   0   0|5326M  336M  179M 1978M|4640B 1459B|   0   404k|   0  44.0 |1419  2097 |1.09 1.02 0.96|  0   0   0|   0     0 |           | 18  309    0   75    3
May 25 16:18:20 ubuntu dstat.sh[65944]: 25-05 16:18:20|  1   1  98   0   0|5326M  336M  179M 1978M|5102B 1620B|   0    32k|   0  4.00 | 916  1311 |1.09 1.02 0.96|  0   0   0|   0     0 |           | 18  309    0   75    3
May 25 16:18:21 ubuntu dstat.sh[65944]: 25-05 16:18:21|  1   0  97   0   0|5326M  336M  179M 1978M|4420B 1524B|   0     0 |   0     0 | 887  1262 |1.09 1.02 0.96|  0   0   0|   0     0 |           | 18  309    0   75    3
May 25 16:18:22 ubuntu dstat.sh[65944]: 25-05 16:18:22|  1   1  97   0   0|5326M  336M  179M 1978M|4165B 1524B|   0     0 |   0     0 | 952  1307 |1.09 1.02 0.96|  0   0   0|   0     0 |           | 18  309    0   72    3
May 25 16:18:23 ubuntu dstat.sh[65944]: 25-05 16:18:23|  1   1  96   0   0|5326M  336M  179M 1978M|4447B 1623B|   0  3121k|   0   381 |1115  1494 |1.09 1.02 0.96|2.0   0 3.0|   0     0 |           | 18  309    0   72    3
May 25 16:18:24 ubuntu dstat.sh[65944]: 25-05 16:18:24|  4   2  92   1   0|5327M  335M  179M 1978M|4119B 1135B|   0   857k|   0  84.1 |1857  2606 |1.24 1.05 0.97|  0   0 3.0|   0     0 |           | 18  309    0   72    3
May 25 16:18:25 ubuntu dstat.sh[65944]: 25-05 16:18:25|  2   1  96   0   0|5327M  335M  179M 1978M|3275B  862B|   0   299k|   0  23.9 |1287  1870 |1.24 1.05 0.97|  0   0 1.0|   0     0 |           | 18  309    0   72    3
May 25 16:18:26 ubuntu dstat.sh[65944]: 25-05 16:18:26|  2   1  96   0   0|5327M  335M  179M 1978M|4332B 1566B|   0   364k|   0  28.0 |1301  1904 |1.24 1.05 0.97|  0   0   0|   0     0 |           | 18  309    0   68    3
May 25 16:18:27 ubuntu dstat.sh[65944]: 25-05 16:18:27|  2   1  94   0   0|5327M  335M  179M 1978M|5013B 1512B|   0  1236k|   0  66.0 |1750  2543 |1.24 1.05 0.97|  0   0   0|   0     0 |           | 18  309    0   68    3
May 25 16:18:28 ubuntu dstat.sh[65944]: 25-05 16:18:28|  1   1  97   0   0|5327M  335M  179M 1978M|4801B 1620B|   0     0 |   0     0 | 916  1350 |1.24 1.05 0.97|  0   0   0|   0     0 |           | 18  309    0   68    3
